2020/09/07 10:19:26 JST
北海道,1814,104
青森県,35,1
岩手県,23,0
宮城県,231,2
秋田県,50,0
山形県,78,1
福島県,175,0
茨城県,573,14
栃木県,309,1
群馬県,474,19
埼玉県,4101,92
千葉県,3188,63
東京都,21656,369
神奈川県,5352,126
新潟県,146,0
富山県,402,25
石川県,697,37
福井県,241,8
山梨県,174,5
長野県,286,1
岐阜県,564,10
静岡県,487,1
愛知県,4637,73
三重県,399,2
滋賀県,462,7
京都府,1512,25
大阪府,8976,163
兵庫県,2335,54
奈良県,534,8
和歌山県,232,4
鳥取県,22,0
島根県,137,0
岡山県,146,-
広島県,459,3
山口県,181,0
徳島県,145,4
香川県,84,1
愛媛県,114,6
高知県,131,3
福岡県,4782,68
佐賀県,240,0
長崎県,234,3
熊本県,540,7
大分県,157,2
宮崎県,338,1
鹿児島県,370,11
沖縄県,2220,32
