2020/11/13 21:33:22 JST
北海道,4387,117
青森県,275,5
岩手県,33,0
宮城県,892,6
秋田県,68,0
山形県,92,1
福島県,419,6
茨城県,854,18
栃木県,505,1
群馬県,937,20
埼玉県,6479,113
千葉県,5499,83
東京都,33377,468
神奈川県,9604,180
新潟県,216,0
富山県,425,26
石川県,825,49
福井県,268,11
山梨県,257,6
長野県,393,6
岐阜県,765,12
静岡県,787,2
愛知県,7052,98
三重県,603,7
滋賀県,636,9
京都府,2187,30
大阪府,14376,257
兵庫県,3596,71
奈良県,771,11
和歌山県,298,4
鳥取県,51,0
島根県,141,0
岡山県,348,6
広島県,680,5
山口県,233,2
徳島県,170,9
香川県,108,2
愛媛県,117,6
高知県,144,4
福岡県,5328,104
佐賀県,275,1
長崎県,249,3
熊本県,866,9
大分県,162,3
宮崎県,373,1
鹿児島県,542,13
沖縄県,3597,65
