2020/09/19 10:33:53 JST
北海道,1903,106
青森県,35,1
岩手県,23,0
宮城県,337,2
秋田県,51,0
山形県,78,1
福島県,218,2
茨城県,621,16
栃木県,375,1
群馬県,602,19
埼玉県,4370,97
千葉県,3516,67
東京都,23608,389
神奈川県,6177,131
新潟県,158,0
富山県,408,25
石川県,742,44
福井県,244,9
山梨県,180,5
長野県,299,1
岐阜県,596,10
静岡県,512,1
愛知県,4963,77
三重県,466,5
滋賀県,475,7
京都府,1650,25
大阪府,9860,188
兵庫県,2521,55
奈良県,551,9
和歌山県,236,4
鳥取県,35,0
島根県,137,0
岡山県,147,-
広島県,474,3
山口県,195,1
徳島県,147,9
香川県,92,2
愛媛県,114,6
高知県,137,4
福岡県,4970,88
佐賀県,244,0
長崎県,236,3
熊本県,570,8
大分県,158,2
宮崎県,344,1
鹿児島県,376,12
沖縄県,2310,45
