2020/10/12 07:16:32 JST
北海道,2323,107
青森県,37,1
岩手県,24,0
宮城県,474,2
秋田県,58,0
山形県,81,1
福島県,302,4
茨城県,706,17
栃木県,445,1
群馬県,755,19
埼玉県,5051,102
千葉県,4268,72
東京都,27569,421
神奈川県,7471,150
新潟県,177,0
富山県,422,26
石川県,780,47
福井県,249,11
山梨県,196,6
長野県,320,1
岐阜県,633,10
静岡県,565,2
愛知県,5504,89
三重県,535,7
滋賀県,514,8
京都府,1809,27
大阪府,11109,223
兵庫県,2881,59
奈良県,595,9
和歌山県,249,4
鳥取県,36,0
島根県,140,0
岡山県,163,1
広島県,625,3
山口県,209,2
徳島県,149,9
香川県,93,2
愛媛県,115,6
高知県,138,4
福岡県,5101,99
佐賀県,248,0
長崎県,239,3
熊本県,673,8
大分県,158,2
宮崎県,344,1
鹿児島県,447,12
沖縄県,2729,48
