2020/08/17 07:21:18 JST
北海道,1605,103
青森県,33,1
岩手県,8,0
宮城県,184,1
秋田県,40,0
山形県,76,1
福島県,105,0
茨城県,450,10
栃木県,269,1
群馬県,279,19
埼玉県,3165,82
千葉県,2415,56
東京都,17454,338
神奈川県,3774,105
新潟県,129,0
富山県,307,22
石川県,438,28
福井県,154,8
山梨県,136,1
長野県,148,-
岐阜県,511,7
静岡県,398,1
愛知県,3454,39
三重県,268,1
滋賀県,331,3
京都府,1061,21
大阪府,6698,106
兵庫県,1810,48
奈良県,369,3
和歌山県,194,4
鳥取県,21,0
島根県,132,0
岡山県,125,-
広島県,433,3
山口県,82,0
徳島県,86,1
香川県,62,1
愛媛県,110,6
高知県,97,3
福岡県,3484,39
佐賀県,190,0
長崎県,184,3
熊本県,392,5
大分県,97,1
宮崎県,256,1
鹿児島県,281,4
沖縄県,1558,11
