2020/07/30 05:37:47 JST
北海道,1396,103
青森県,31,1
岩手県,0,0
宮城県,147,1
秋田県,18,0
山形県,75,1
福島県,86,0
茨城県,254,10
栃木県,167,0
群馬県,182,19
埼玉県,2146,72
千葉県,1522,48
東京都,11611,328
神奈川県,2286,98
新潟県,97,0
富山県,236,22
石川県,314,27
福井県,129,8
山梨県,88,1
長野県,98,-
岐阜県,265,7
静岡県,200,1
愛知県,1172,35
三重県,74,1
滋賀県,157,1
京都府,677,20
大阪府,3430,88
兵庫県,1026,45
奈良県,215,2
和歌山県,134,3
鳥取県,7,0
島根県,29,0
岡山県,66,-
広島県,269,3
山口県,51,0
徳島県,16,1
香川県,45,0
愛媛県,89,5
高知県,80,3
福岡県,1481,33
佐賀県,69,0
長崎県,59,2
熊本県,114,3
大分県,62,1
宮崎県,85,0
鹿児島県,219,0
沖縄県,210,7
