2020/08/15 05:36:42 JST
北海道,1583,103
青森県,32,1
岩手県,7,0
宮城県,184,1
秋田県,37,0
山形県,76,1
福島県,101,0
茨城県,431,10
栃木県,265,1
群馬県,254,19
埼玉県,3057,80
千葉県,2304,55
東京都,16680,338
神奈川県,3521,104
新潟県,129,0
富山県,298,22
石川県,412,28
福井県,154,8
山梨県,135,1
長野県,140,-
岐阜県,492,7
静岡県,388,1
愛知県,3392,38
三重県,262,1
滋賀県,317,3
京都府,1026,21
大阪府,6355,101
兵庫県,1728,47
奈良県,351,3
和歌山県,189,4
鳥取県,21,0
島根県,132,0
岡山県,119,-
広島県,425,3
山口県,81,0
徳島県,70,1
香川県,60,0
愛媛県,108,6
高知県,83,3
福岡県,3215,38
佐賀県,175,0
長崎県,173,3
熊本県,380,5
大分県,93,1
宮崎県,248,0
鹿児島県,277,4
沖縄県,1404,10
