2020/08/16 09:18:01 JST
北海道,1593,103
青森県,33,1
岩手県,8,0
宮城県,184,1
秋田県,38,0
山形県,76,1
福島県,102,0
茨城県,443,10
栃木県,269,1
群馬県,270,19
埼玉県,3113,80
千葉県,2355,56
東京都,17069,338
神奈川県,3638,105
新潟県,129,0
富山県,301,22
石川県,425,28
福井県,154,8
山梨県,136,1
長野県,145,-
岐阜県,500,7
静岡県,398,1
愛知県,3454,39
三重県,268,1
滋賀県,324,3
京都府,1061,21
大阪府,6547,106
兵庫県,1776,47
奈良県,364,3
和歌山県,190,4
鳥取県,21,0
島根県,132,0
岡山県,123,-
広島県,430,3
山口県,82,0
徳島県,81,1
香川県,61,1
愛媛県,109,6
高知県,83,3
福岡県,3359,39
佐賀県,180,0
長崎県,178,3
熊本県,380,5
大分県,94,1
宮崎県,253,1
鹿児島県,281,4
沖縄県,1510,11
