2020/08/22 06:55:31 JST
北海道,1646,103
青森県,33,1
岩手県,9,0
宮城県,187,2
秋田県,45,0
山形県,77,1
福島県,120,0
茨城県,479,11
栃木県,284,1
群馬県,351,19
埼玉県,3415,85
千葉県,2642,58
東京都,18607,348
神奈川県,4187,105
新潟県,137,0
富山県,333,22
石川県,524,30
福井県,156,8
山梨県,159,1
長野県,154,-
岐阜県,532,8
静岡県,431,1
愛知県,3900,48
三重県,303,2
滋賀県,366,4
京都府,1202,21
大阪府,7420,123
兵庫県,1998,48
奈良県,462,3
和歌山県,219,4
鳥取県,22,0
島根県,134,0
岡山県,131,-
広島県,438,3
山口県,100,0
徳島県,97,1
香川県,68,1
愛媛県,111,6
高知県,105,3
福岡県,3830,46
佐賀県,207,0
長崎県,191,3
熊本県,442,7
大分県,134,1
宮崎県,297,1
鹿児島県,340,8
沖縄県,1804,17
