2020/11/09 05:09:30 JST
北海道,3681,113
青森県,271,4
岩手県,30,0
宮城県,834,4
秋田県,67,0
山形県,86,1
福島県,412,6
茨城県,806,18
栃木県,498,1
群馬県,924,20
埼玉県,6201,111
千葉県,5310,82
東京都,32429,461
神奈川県,9261,174
新潟県,188,0
富山県,424,26
石川県,819,49
福井県,258,11
山梨県,225,6
長野県,357,6
岐阜県,729,12
静岡県,707,2
愛知県,6618,97
三重県,595,7
滋賀県,599,9
京都府,2101,30
大阪府,13676,249
兵庫県,3455,67
奈良県,726,10
和歌山県,286,4
鳥取県,43,0
島根県,141,0
岡山県,332,6
広島県,670,5
山口県,225,2
徳島県,167,9
香川県,104,2
愛媛県,117,6
高知県,144,4
福岡県,5276,104
佐賀県,268,0
長崎県,246,3
熊本県,847,9
大分県,160,3
宮崎県,372,1
鹿児島県,505,13
沖縄県,3488,64
