2020/07/25 09:28:48 JST
北海道,1367,103
青森県,31,1
岩手県,0,0
宮城県,138,1
秋田県,16,0
山形県,75,1
福島県,86,0
茨城県,237,10
栃木県,147,0
群馬県,177,19
埼玉県,1955,71
千葉県,1406,46
東京都,10420,327
神奈川県,2160,98
新潟県,92,0
富山県,235,22
石川県,307,27
福井県,127,8
山梨県,80,1
長野県,86,-
岐阜県,208,7
静岡県,119,1
愛知県,772,35
三重県,59,1
滋賀県,145,1
京都府,586,18
大阪府,2766,86
兵庫県,883,45
奈良県,184,2
和歌山県,109,3
鳥取県,5,0
島根県,26,0
岡山県,45,-
広島県,227,3
山口県,47,0
徳島県,10,1
香川県,45,0
愛媛県,83,5
高知県,77,3
福岡県,1174,33
佐賀県,57,0
長崎県,47,1
熊本県,57,3
大分県,60,1
宮崎県,23,0
鹿児島県,174,0
沖縄県,162,7
