2020/09/22 08:11:33 JST
北海道,1944,106
青森県,35,1
岩手県,23,0
宮城県,365,2
秋田県,53,0
山形県,78,1
福島県,221,2
茨城県,624,16
栃木県,387,1
群馬県,663,19
埼玉県,4433,100
千葉県,3637,68
東京都,24208,390
神奈川県,6383,135
新潟県,165,0
富山県,410,25
石川県,754,44
福井県,244,9
山梨県,180,5
長野県,301,1
岐阜県,597,10
静岡県,517,1
愛知県,5070,79
三重県,470,5
滋賀県,478,7
京都府,1659,25
大阪府,10060,192
兵庫県,2570,56
奈良県,554,9
和歌山県,236,4
鳥取県,36,0
島根県,137,0
岡山県,148,-
広島県,475,3
山口県,195,1
徳島県,147,9
香川県,93,2
愛媛県,114,6
高知県,137,4
福岡県,5003,90
佐賀県,244,0
長崎県,236,3
熊本県,571,8
大分県,158,2
宮崎県,344,1
鹿児島県,376,12
沖縄県,2352,45
