2020/10/30 04:39:52 JST
北海道,2933,109
青森県,206,2
岩手県,27,0
宮城県,655,2
秋田県,61,0
山形県,86,1
福島県,387,6
茨城県,750,18
栃木県,482,1
群馬県,884,19
埼玉県,5726,106
千葉県,4920,78
東京都,30456,451
神奈川県,8517,166
新潟県,182,0
富山県,422,26
石川県,803,49
福井県,256,11
山梨県,209,6
長野県,335,4
岐阜県,672,11
静岡県,620,2
愛知県,5941,92
三重県,555,7
滋賀県,546,9
京都府,1989,30
大阪府,12348,236
兵庫県,3157,62
奈良県,631,9
和歌山県,273,4
鳥取県,38,0
島根県,141,0
岡山県,230,1
広島県,657,5
山口県,213,2
徳島県,164,9
香川県,101,2
愛媛県,116,6
高知県,144,4
福岡県,5194,101
佐賀県,254,0
長崎県,244,3
熊本県,779,8
大分県,159,3
宮崎県,367,1
鹿児島県,463,12
沖縄県,3245,58
