2020/11/06 06:30:58 JST
北海道,3372,112
青森県,256,4
岩手県,29,0
宮城県,788,2
秋田県,64,0
山形県,86,1
福島県,401,6
茨城県,779,18
栃木県,493,1
群馬県,910,20
埼玉県,5986,109
千葉県,5149,81
東京都,31624,459
神奈川県,8912,173
新潟県,184,0
富山県,423,26
石川県,813,49
福井県,257,11
山梨県,218,6
長野県,350,6
岐阜県,700,12
静岡県,680,2
愛知県,6404,96
三重県,574,7
滋賀県,563,9
京都府,2081,30
大阪府,13191,247
兵庫県,3327,66
奈良県,679,10
和歌山県,278,4
鳥取県,38,0
島根県,141,0
岡山県,309,4
広島県,663,5
山口県,215,2
徳島県,164,9
香川県,102,2
愛媛県,116,6
高知県,144,4
福岡県,5246,103
佐賀県,266,0
長崎県,245,3
熊本県,824,8
大分県,159,3
宮崎県,371,1
鹿児島県,488,13
沖縄県,3408,63
