2020/10/27 09:26:29 JST
北海道,2763,108
青森県,175,1
岩手県,27,0
宮城県,572,2
秋田県,61,0
山形県,84,1
福島県,386,6
茨城県,741,18
栃木県,477,1
群馬県,867,19
埼玉県,5619,105
千葉県,4811,77
東京都,30033,447
神奈川県,8369,162
新潟県,182,0
富山県,422,26
石川県,799,49
福井県,256,11
山梨県,203,6
長野県,330,4
岐阜県,672,11
静岡県,588,2
愛知県,5853,92
三重県,555,7
滋賀県,538,9
京都府,1958,30
大阪府,12046,234
兵庫県,3126,61
奈良県,625,9
和歌山県,272,4
鳥取県,35,0
島根県,140,0
岡山県,203,1
広島県,655,5
山口県,213,2
徳島県,164,9
香川県,101,2
愛媛県,116,6
高知県,142,4
福岡県,5179,101
佐賀県,254,0
長崎県,242,3
熊本県,768,8
大分県,159,3
宮崎県,366,1
鹿児島県,463,12
沖縄県,3165,58
