2020/08/01 08:26:58 JST
北海道,1404,103
青森県,31,1
岩手県,2,0
宮城県,153,1
秋田県,18,0
山形県,75,1
福島県,87,0
茨城県,268,10
栃木県,185,0
群馬県,187,19
埼玉県,2256,73
千葉県,1620,48
東京都,12228,330
神奈川県,2432,99
新潟県,103,0
富山県,238,22
石川県,320,27
福井県,137,8
山梨県,90,1
長野県,103,-
岐阜県,312,7
静岡県,234,1
愛知県,1449,35
三重県,90,1
滋賀県,168,1
京都府,749,20
大阪府,3841,89
兵庫県,1105,45
奈良県,228,2
和歌山県,142,3
鳥取県,11,0
島根県,29,0
岡山県,76,-
広島県,304,3
山口県,53,0
徳島県,23,1
香川県,46,0
愛媛県,89,5
高知県,80,3
福岡県,1635,33
佐賀県,75,0
長崎県,66,2
熊本県,157,3
大分県,64,1
宮崎県,106,0
鹿児島県,232,0
沖縄県,324,7
