Country,Deaths/Mil.,2020/05/10 08:22:10 UTC
San Marino,1208.309
Belgium,740.371
Andorra,621.263
Spain,566.271
Italy,502.712
UK,465.309
France,403.010
Sint Maarten,349.934
Sweden,318.882
Netherlands,316.375
Ireland,292.821
Isle of Man,270.494
USA,241.786
Channel Islands,235.844
Switzerland,211.426
Montserrat,200.364
Luxembourg,161.360
Canada,124.357
Bermuda,112.415
Portugal,110.439
Monaco,101.917
Ecuador,97.335
Denmark,90.836
Germany,90.108
Iran,78.470
Saint Martin,77.615
Austria,68.286
Peru,55.021
Panama,54.915
Brazil,50.118
Romania,48.840
Slovenia,48.555
Finland,47.817
Estonia,45.216
Turkey,44.340
North Macedonia,43.705
Hungary,42.781
Norway,40.398
Mayotte,40.326
Moldova,39.927
Martinique,37.333
World,36.000
Total:,35.993
Dominican Republic,35.492
British Virgin Islands,33.143
Guadeloupe,32.500
Bosnia and Herzegovina,31.088
Antigua and Barbuda,30.600
Iceland,29.306
Israel,28.537
Aruba,28.099
Bahamas,27.978
Liechtenstein,26.232
Mexico,26.054
Turks and Caicos,25.833
Czechia,25.776
Serbia,24.374
Barbados,24.333
Sao Tome and Principe,22.812
Croatia,21.190
Poland,20.899
UAE,18.705
Lithuania,17.985
Chile,15.904
Cayman Islands,15.210
Armenia,15.186
Greece,14.487
Belarus,13.336
Russia,13.124
Bulgaria,12.936
Montenegro,12.741
Guyana,12.680
Cyprus,12.427
Kuwait,11.474
Malta,11.327
Algeria,11.288
Honduras,10.918
Albania,10.756
Bolivia,9.777
Latvia,9.546
Ukraine,8.933
Colombia,8.735
Mauritius,7.861
Saudi Arabia,6.867
Argentina,6.648
Cuba,6.539
Philippines,6.436
Curaçao,6.125
Trinidad and Tobago,5.724
Maldives,5.548
Uruguay,5.179
Egypt,5.046
Morocco,5.036
Belize,5.000
S. Korea,4.991
Japan,4.805
Slovakia,4.765
Bahrain,4.702
Qatar,4.512
New Zealand,4.357
Cameroon,4.084
Liberia,3.920
Lebanon,3.824
Australia,3.802
Tunisia,3.794
Gabon,3.595
Cabo Verde,3.593
Indonesia,3.514
Singapore,3.419
French Guiana,3.347
Malaysia,3.344
Oman,3.331
China,3.241
South Africa,3.139
Azerbaijan,3.059
Jamaica,3.036
Djibouti,3.035
Somalia,3.033
Afghanistan,2.966
Pakistan,2.884
Equatorial Guinea,2.852
Iraq,2.676
El Salvador,2.620
Georgia,2.504
Burkina Faso,2.310
Brunei ,2.284
Sierra Leone,2.227
Tajikistan,2.092
Chad,1.925
Niger,1.877
Kyrgyzstan,1.844
Congo,1.825
Mali,1.818
Eswatini,1.718
Suriname,1.700
Kazakhstan,1.649
India,1.541
Guinea-Bissau,1.526
Sudan,1.485
Paraguay,1.408
Guatemala,1.340
Bangladesh,1.305
Comoros,1.182
Costa Rica,1.177
Togo,1.176
Haiti,1.033
Senegal,1.020
Jordan,0.879
Guinea,0.835
Thailand,0.800
Ivory Coast,0.794
Ghana,0.707
Nicaragua,0.625
Nigeria,0.617
Kenya,0.555
Hong Kong,0.532
Botswana,0.435
Sri Lanka,0.425
Libya,0.422
DRC,0.416
Gambia,0.400
Palestine,0.395
Zambia,0.389
Tanzania,0.371
Venezuela,0.348
Uzbekistan,0.297
Mauritania,0.250
Taiwan,0.245
Zimbabwe,0.222
Yemen,0.206
Syria,0.191
Benin,0.162
Malawi,0.161
Myanmar,0.101
Burundi,0.067
Ethiopia,0.048
Angola,0.047
