Country,Deaths/Mil.,2020/03/29 18:40:51 UTC
San Marino,648.411
Italy,178.309
Spain,141.260
Andorra,77.659
Netherlands,44.986
France,39.894
Belgium,37.189
Switzerland,34.655
Luxembourg,33.546
Iran,31.424
Monaco,25.488
UK,18.116
Cayman Islands,15.250
Denmark,12.416
Portugal,11.676
Channel Islands,11.500
Sweden,10.881
Austria,9.547
Ireland,9.323
USA,7.210
Curaçao,6.125
Iceland,5.861
Germany,5.753
Slovenia,5.289
Guadeloupe,5.000
Norway,4.609
Total:,4.304
Cyprus,4.136
Panama,3.943
Greece,3.649
Dominican Republic,3.587
Albania,3.491
Ecuador,3.227
S. Korea,2.966
North Macedonia,2.873
Martinique,2.667
Lithuania,2.572
Bahrain,2.349
China,2.310
Brunei ,2.286
Estonia,2.262
Romania,2.172
Trinidad and Tobago,2.132
Finland,1.987
Cabo Verde,1.833
Bosnia and Herzegovina,1.820
Israel,1.734
Canada,1.665
Montenegro,1.588
Mauritius,1.570
Turkey,1.549
Czechia,1.493
Serbia,1.491
Croatia,1.464
Lebanon,1.461
Hungary,1.338
Guyana,1.250
Bulgaria,1.156
Malaysia,1.077
Iraq,1.075
Armenia,1.012
Morocco,0.730
Algeria,0.728
Tunisia,0.691
Philippines,0.651
Australia,0.627
Burkina Faso,0.595
Poland,0.579
Brazil,0.552
Peru,0.549
Hong Kong,0.537
Singapore,0.512
Moldova,0.494
Indonesia,0.444
Japan,0.434
Paraguay,0.429
Gabon,0.429
Argentina,0.408
Azerbaijan,0.402
Costa Rica,0.393
Egypt,0.375
Chile,0.367
Qatar,0.347
Jamaica,0.344
Gambia,0.333
UAE,0.305
Uruguay,0.289
Cuba,0.259
Saudi Arabia,0.228
Ukraine,0.215
New Zealand,0.208
Honduras,0.200
Palestine,0.194
Jordan,0.193
Ghana,0.164
Nicaragua,0.150
Mexico,0.132
Togo,0.120
Colombia,0.118
Thailand,0.101
Afghanistan,0.100
Taiwan,0.087
Bolivia,0.086
Zimbabwe,0.071
Venezuela,0.067
Cameroon,0.066
DRC,0.065
Pakistan,0.062
Guatemala,0.059
Russia,0.057
Angola,0.057
Uzbekistan,0.056
Syria,0.056
Kazakhstan,0.052
Mali,0.050
Sri Lanka,0.043
Niger,0.039
Bangladesh,0.031
Kenya,0.019
India,0.018
South Africa,0.017
Sudan,0.017
Nigeria,0.005
