Country,Deaths/Mil.,2020/05/13 02:08:43 UTC
San Marino,1208.343
Belgium,755.891
Andorra,621.214
Spain,575.816
Italy,511.280
UK,481.582
France,413.440
Sint Maarten,349.934
Sweden,327.996
Netherlands,321.622
Ireland,301.352
Isle of Man,270.511
USA,252.057
Channel Islands,241.558
Switzerland,215.707
Montserrat,200.364
Luxembourg,162.954
Canada,136.931
Ecuador,131.883
Bermuda,128.463
Portugal,114.038
Monaco,101.917
Germany,92.362
Denmark,90.960
Iran,80.176
Saint Martin,77.615
Austria,69.166
Peru,62.373
Panama,58.416
Brazil,58.388
Romania,52.075
Finland,49.613
Slovenia,49.080
Turkey,46.158
Estonia,45.977
Moldova,45.129
North Macedonia,44.186
Hungary,44.001
Mayotte,43.989
Norway,42.067
World,37.567
Total:,37.567
Martinique,37.283
Dominican Republic,37.065
Bosnia and Herzegovina,35.675
British Virgin Islands,33.143
Guadeloupe,32.458
Antigua and Barbuda,30.600
Mexico,30.425
Israel,30.044
Iceland,29.306
Aruba,28.099
Bahamas,27.914
Czechia,26.443
Liechtenstein,26.232
Turks and Caicos,25.833
Serbia,25.172
Barbados,24.376
Sao Tome and Principe,22.812
Croatia,22.183
Poland,22.164
UAE,20.526
Lithuania,18.377
Kuwait,17.559
Chile,17.520
Armenia,15.862
Cayman Islands,15.212
Belarus,15.026
Greece,14.569
Russia,14.496
Montenegro,14.333
Bulgaria,13.665
Cyprus,13.254
Guyana,12.743
Algeria,11.714
Honduras,11.710
Malta,11.324
Bolivia,10.969
Albania,10.758
Ukraine,9.708
Colombia,9.682
Latvia,9.549
Mauritius,7.861
Saudi Arabia,7.583
Argentina,7.048
Philippines,6.881
Cuba,6.875
Curaçao,6.125
Trinidad and Tobago,5.724
Maldives,5.549
Uruguay,5.459
Egypt,5.336
Bahrain,5.290
Japan,5.184
Morocco,5.097
S. Korea,5.056
Belize,5.000
Slovakia,4.939
Qatar,4.859
Cameroon,4.695
New Zealand,4.349
Gabon,4.046
Liberia,3.981
Australia,3.847
Lebanon,3.795
Tunisia,3.794
Indonesia,3.687
Cabo Verde,3.596
Singapore,3.590
South Africa,3.467
Malaysia,3.363
French Guiana,3.347
Oman,3.331
Pakistan,3.327
Somalia,3.289
Azerbaijan,3.260
Afghanistan,3.250
China,3.240
El Salvador,3.086
Djibouti,3.036
Jamaica,3.036
Equatorial Guinea,2.852
Iraq,2.768
Georgia,2.759
Chad,2.465
Burkina Faso,2.463
Sierra Leone,2.361
Brunei ,2.284
Tajikistan,2.189
Congo,1.982
Mali,1.973
Niger,1.926
Kyrgyzstan,1.840
Sudan,1.830
India,1.755
Eswatini,1.728
Kazakhstan,1.703
Suriname,1.700
Guinea-Bissau,1.526
Bangladesh,1.516
Guatemala,1.509
Paraguay,1.398
Haiti,1.378
Costa Rica,1.376
Togo,1.327
Nicaragua,1.280
Comoros,1.182
Senegal,1.133
Jordan,0.875
Guinea,0.838
Thailand,0.798
Ivory Coast,0.792
Nigeria,0.759
Ghana,0.708
Kenya,0.655
Hong Kong,0.534
DRC,0.479
Sri Lanka,0.425
Libya,0.422
Botswana,0.417
Gambia,0.409
Palestine,0.395
Zambia,0.381
Tanzania,0.371
Venezuela,0.355
Yemen,0.308
Uzbekistan,0.298
Taiwan,0.286
Zimbabwe,0.222
Mauritania,0.222
Syria,0.191
Benin,0.165
Malawi,0.158
Myanmar,0.100
Burundi,0.067
Angola,0.044
Ethiopia,0.038
