Country,Deaths/Mil.,2020/03/16 21:18:40 UTC
 Italy ,35.694
 Iran ,10.157
 Spain ,7.315
 France ,2.267
 China ,2.233
 Switzerland ,2.196
 S. Korea ,1.462
 Netherlands ,1.401
Total:,0.914
 Belgium ,0.863
 UK ,0.809
 Sweden ,0.693
 Denmark ,0.691
 Bahrain ,0.588
 Norway ,0.553
 Hong Kong ,0.534
 Slovenia ,0.481
 Lebanon ,0.440
 Ireland ,0.405
 Greece ,0.384
 Albania ,0.347
 Austria ,0.333
 Bulgaria ,0.287
 Iraq ,0.248
 USA ,0.232
 Panama ,0.231
 Japan ,0.214
 Australia ,0.196
 Germany ,0.179
 Ecuador ,0.114
 Philippines ,0.110
 Canada ,0.106
 Poland ,0.106
 Hungary ,0.103
 Azerbaijan ,0.100
 Portugal ,0.098
 Algeria ,0.093
 Guatemala ,0.050
 Argentina ,0.043
 Taiwan ,0.042
 Ukraine ,0.029
 Morocco ,0.028
 Egypt ,0.020
 Indonesia ,0.019
 Thailand ,0.014
 Pakistan ,0.004
 India ,0.002
