Country,Deaths/Mil.,2020/04/03 08:17:15 UTC
San Marino,884.204
Italy,230.142
Spain,221.337
Andorra,194.124
Belgium,87.214
France,82.484
Netherlands,78.170
Switzerland,61.922
Luxembourg,47.925
UK,43.055
Iran,37.631
Sweden,30.479
Saint Martin,25.864
Monaco,25.483
Sint Maarten,23.333
Denmark,21.237
Portugal,20.497
Ireland,19.834
USA,18.406
Austria,17.540
Channel Islands,17.254
Cayman Islands,15.214
Guadeloupe,15.000
Germany,13.212
Isle of Man,11.758
Iceland,11.721
Norway,9.228
Panama,8.579
Estonia,8.295
Cyprus,8.287
Slovenia,8.168
Martinique,8.000
Total:,6.831
Ecuador,6.791
Curaçao,6.091
Romania,6.016
Albania,5.545
Dominican Republic,5.522
Mauritius,5.509
North Macedonia,5.271
Greece,5.080
Guyana,5.053
Bosnia and Herzegovina,4.891
Canada,4.585
Czechia,4.292
Trinidad and Tobago,4.268
Turkey,4.221
Israel,4.158
Mayotte,3.664
Serbia,3.547
Finland,3.424
S. Korea,3.389
Lithuania,3.310
Montenegro,3.188
Hungary,2.671
Bahamas,2.542
Armenia,2.359
Bahrain,2.351
Lebanon,2.332
China,2.320
Brunei ,2.286
Algeria,1.919
Cabo Verde,1.833
Bulgaria,1.736
Croatia,1.703
Peru,1.673
Poland,1.555
Brazil,1.541
Malaysia,1.540
Honduras,1.486
Moldova,1.485
Iraq,1.329
Morocco,1.279
Tunisia,1.169
Uruguay,1.149
Australia,1.099
Qatar,1.040
Jamaica,1.021
Philippines,0.975
Chile,0.941
Singapore,0.853
Argentina,0.819
UAE,0.812
Burkina Faso,0.778
Bolivia,0.750
Indonesia,0.665
Saudi Arabia,0.602
Cuba,0.541
Ukraine,0.537
Egypt,0.536
Hong Kong,0.534
Japan,0.506
Botswana,0.500
Gambia,0.500
Azerbaijan,0.487
Jordan,0.485
Gabon,0.429
Paraguay,0.424
Belarus,0.421
Mexico,0.397
Costa Rica,0.394
Colombia,0.376
Congo,0.364
El Salvador,0.304
Cameroon,0.275
Thailand,0.269
Togo,0.256
Russia,0.229
Taiwan,0.216
New Zealand,0.207
Niger,0.204
Palestine,0.199
Oman,0.194
Sri Lanka,0.185
Slovakia,0.183
Libya,0.182
Ghana,0.172
Venezuela,0.171
Mali,0.167
Mauritania,0.167
Nicaragua,0.160
Kazakhstan,0.159
Pakistan,0.157
Afghanistan,0.154
Kyrgyzstan,0.154
Syria,0.113
DRC,0.097
South Africa,0.085
Zimbabwe,0.067
Guatemala,0.064
Uzbekistan,0.063
Senegal,0.062
India,0.056
Kenya,0.055
Zambia,0.051
Angola,0.050
Sudan,0.050
Bangladesh,0.039
Ivory Coast,0.036
Myanmar,0.020
Tanzania,0.015
Nigeria,0.010
