Country,Deaths/Mil.,2020/07/09 00:51:15 UTC
World,2644.734
Total:,2644.734
"
North America
",908.915
Total:,908.915
USA,659.899
"
South America
",503.153
Total:,503.153
"
Asia
",470.191
Total:,470.191
"
Europe
",417.825
Total:,417.825
Brazil,329.847
India,245.903
Canada,176.572
Iran,160.988
France,88.937
Spain,58.480
Pakistan,46.341
Mexico,45.153
Peru,45.007
Chile,44.524
Russia,35.009
Colombia,30.793
UK,30.559
Turkey,29.628
"
Africa
",22.492
Total:,22.492
Ecuador,22.190
Saudi Arabia,21.166
Iraq,16.606
Romania,14.271
Argentina,13.392
Germany,13.391
Moldova,12.997
Italy,10.237
South Africa,8.642
Sweden,6.829
El Salvador,6.639
Philippines,5.558
Belgium,5.036
Dominican Republic,4.356
Panama,3.177
Algeria,2.932
Netherlands,2.902
Poland,2.774
Portugal,2.691
North Macedonia,2.666
Bolivia,2.615
Ukraine,2.357
Serbia,2.356
Egypt,1.866
Japan,1.700
Honduras,1.544
Cameroon,1.252
Bulgaria,1.184
Kuwait,1.173
Israel,1.158
Kazakhstan,1.143
Switzerland,0.968
Afghanistan,0.864
Hungary,0.839
Azerbaijan,0.825
Ireland,0.817
Senegal,0.681
Lithuania,0.639
Ethiopia,0.620
Guyana,0.620
Belarus,0.614
Oman,0.594
Kenya,0.575
Madagascar,0.490
Greece,0.480
Austria,0.419
Mauritania,0.383
Czechia,0.329
Angola,0.326
S. Korea,0.323
Kyrgyzstan,0.317
Morocco,0.311
Guadeloupe,0.304
Tanzania,0.289
Martinique,0.281
China,0.277
Albania,0.267
Denmark,0.236
Qatar,0.209
Guatemala,0.207
Bahrain,0.177
Armenia,0.175
Venezuela,0.169
Nigeria,0.158
Uzbekistan,0.150
Guinea,0.143
Cuba,0.143
Bosnia and Herzegovina,0.142
Croatia,0.137
Lebanon,0.129
Suriname,0.128
French Guiana,0.121
Bahamas,0.106
"
Oceania
",0.097
Total:,0.097
Australia,0.095
Finland,0.091
Gabon,0.086
Norway,0.084
"

",0.083
Total:,0.083
Paraguay,0.078
Georgia,0.078
Diamond Princess,0.073
Luxembourg,0.071
Guinea-Bissau,0.070
Saint Martin,0.070
Maldives,0.062
Eswatini,0.062
Somalia,0.061
Bermuda,0.060
Malawi,0.052
Slovakia,0.047
Ghana,0.045
Costa Rica,0.045
Togo,0.043
Antigua and Barbuda,0.043
Mayotte,0.038
Estonia,0.034
Uruguay,0.030
Malaysia,0.028
Jordan,0.026
Latvia,0.026
CAR,0.025
Zambia,0.022
Thailand,0.018
Benin,0.018
Réunion,0.016
Bangladesh,0.013
UAE,0.006
Sri Lanka,0.005
Hong Kong,0.005
Botswana,0.003
Singapore,0.001
