Country,Deaths/Mil.,2020/05/18 19:30:41 UTC
San Marino,1208.622
Belgium,783.810
Andorra,660.185
Spain,592.652
Italy,529.232
UK,512.890
France,432.703
Sweden,366.428
Sint Maarten,350.260
Netherlands,332.422
Ireland,313.747
Isle of Man,282.412
USA,276.766
Channel Islands,247.599
Switzerland,218.082
Montserrat,200.364
Luxembourg,171.276
Ecuador,155.344
Canada,154.849
Bermuda,144.439
Portugal,120.702
Monaco,102.000
Germany,96.960
Denmark,94.631
Iran,84.171
Peru,80.439
Saint Martin,77.769
Brazil,77.053
Austria,69.902
Mayotte,66.193
Panama,63.869
Romania,58.183
Finland,54.169
Moldova,53.773
Slovenia,50.014
North Macedonia,49.911
Turkey,49.523
Estonia,48.251
Hungary,47.834
Norway,43.033
World,40.908
Total:,40.895
Bosnia and Herzegovina,40.523
Mexico,40.180
Dominican Republic,40.041
Martinique,37.333
British Virgin Islands,33.125
Guadeloupe,32.458
Sao Tome and Principe,32.021
Israel,31.956
Antigua and Barbuda,30.720
Iceland,29.329
Aruba,28.099
Bahamas,27.958
Czechia,27.818
Kuwait,27.682
Serbia,26.427
Liechtenstein,26.232
Turks and Caicos,25.833
Chile,25.032
Poland,24.732
Barbados,24.341
Croatia,23.110
UAE,22.678
Lithuania,21.624
Armenia,20.591
Russia,18.654
Belarus,18.094
Greece,15.825
Bulgaria,15.799
Cayman Islands,15.234
Bolivia,14.511
Honduras,14.382
Montenegro,14.333
Cyprus,14.089
Malta,13.591
Guyana,12.735
Algeria,12.717
Ukraine,12.214
Colombia,11.278
Albania,10.758
Latvia,10.056
Saudi Arabia,9.207
Argentina,8.298
Mauritius,7.861
Philippines,7.579
Maldives,7.415
Djibouti,7.097
Bahrain,7.086
Cuba,6.972
Egypt,6.317
Curaçao,6.125
Japan,5.894
Uruguay,5.749
Trinidad and Tobago,5.724
Cabo Verde,5.405
Cameroon,5.275
Morocco,5.220
Qatar,5.218
S. Korea,5.134
Slovakia,5.132
Equatorial Guinea,5.014
Belize,5.000
Gabon,4.958
Oman,4.913
El Salvador,4.628
South Africa,4.458
Afghanistan,4.452
Indonesia,4.365
New Zealand,4.357
Liberia,4.323
Tajikistan,4.316
Sierra Leone,4.133
Pakistan,4.094
Azerbaijan,3.944
Australia,3.884
Tunisia,3.819
Lebanon,3.798
Singapore,3.764
Somalia,3.604
Malaysia,3.500
French Guiana,3.360
Chad,3.268
China,3.240
Iraq,3.180
Jamaica,3.046
Georgia,3.013
Congo,2.731
Mali,2.558
Burkina Faso,2.435
Sudan,2.391
India,2.295
Brunei ,2.291
Niger,2.270
Kyrgyzstan,2.153
Bangladesh,2.120
Guinea-Bissau,2.040
Costa Rica,1.963
Guatemala,1.959
Kazakhstan,1.864
Haiti,1.754
Eswatini,1.727
Suriname,1.727
Senegal,1.553
Paraguay,1.549
Togo,1.316
Nicaragua,1.280
Guinea,1.222
Comoros,1.182
Ivory Coast,1.024
Ghana,0.935
Kenya,0.932
Jordan,0.887
Nigeria,0.886
Mauritania,0.840
Thailand,0.794
DRC,0.674
Yemen,0.625
Hong Kong,0.534
Botswana,0.440
Sri Lanka,0.417
Gambia,0.417
Libya,0.415
Palestine,0.394
Uzbekistan,0.391
Zambia,0.386
Tanzania,0.371
South Sudan,0.359
Venezuela,0.351
Taiwan,0.286
Zimbabwe,0.261
Malawi,0.171
Benin,0.165
Syria,0.155
Angola,0.120
Myanmar,0.096
Burundi,0.095
Nepal,0.069
Ethiopia,0.043
Madagascar,0.037
