Country,Deaths/Mil.,2020/07/25 00:30:19 UTC
World,2666.679
Total:,2666.679
"
North America
",1081.163
Total:,1081.163
USA,667.557
"
South America
",512.691
Total:,512.691
"
Asia
",454.246
Total:,454.246
Mexico,438.398
"
Europe
",376.812
Total:,376.812
Brazil,302.458
India,210.090
Iran,194.926
Canada,174.237
France,68.570
Peru,65.115
Spain,54.906
Colombia,49.720
Chile,42.728
Russia,37.467
Turkey,31.054
Pakistan,28.048
Ecuador,23.934
"
Africa
",22.976
Total:,22.976
Saudi Arabia,21.791
Iraq,18.343
UK,16.866
Argentina,16.492
Romania,15.265
El Salvador,13.355
Moldova,11.689
Germany,10.588
Philippines,8.628
South Africa,8.102
Italy,6.574
Belgium,6.052
Dominican Republic,4.314
Serbia,3.785
Sweden,3.606
Panama,3.406
Algeria,2.866
Bolivia,2.619
North Macedonia,2.532
Japan,2.413
Poland,2.402
Israel,2.320
Ukraine,2.276
Egypt,2.034
Netherlands,1.868
Portugal,1.792
Kazakhstan,1.647
Honduras,1.397
Switzerland,1.158
Ethiopia,1.071
Afghanistan,1.055
Senegal,0.947
Bulgaria,0.932
Kyrgyzstan,0.930
Azerbaijan,0.901
Kuwait,0.875
Oman,0.827
Madagascar,0.756
Kenya,0.741
Belarus,0.698
Cameroon,0.691
Zambia,0.635
Austria,0.598
Angola,0.597
Uzbekistan,0.548
Hungary,0.542
Czechia,0.538
Morocco,0.492
Albania,0.476
"
Oceania
",0.442
Total:,0.442
Australia,0.429
Greece,0.389
China,0.387
Ireland,0.341
S. Korea,0.341
Costa Rica,0.312
Tanzania,0.289
Lebanon,0.284
Croatia,0.244
Lithuania,0.242
Hong Kong,0.229
Venezuela,0.227
Guyana,0.227
Martinique,0.223
Guadeloupe,0.207
Guatemala,0.193
Armenia,0.189
Bahrain,0.170
Qatar,0.152
Nigeria,0.150
Guinea,0.147
French Guiana,0.141
Suriname,0.141
Denmark,0.137
Montenegro,0.113
Slovenia,0.112
Paraguay,0.108
Tunisia,0.105
Malawi,0.101
Uruguay,0.087
"

",0.083
Total:,0.083
Gabon,0.077
Mauritania,0.077
Diamond Princess,0.073
Georgia,0.072
Malaysia,0.069
Eswatini,0.068
Guinea-Bissau,0.067
Saint Martin,0.065
Somalia,0.059
Bermuda,0.059
Maldives,0.057
Namibia,0.056
Luxembourg,0.055
Latvia,0.051
Togo,0.041
Mayotte,0.040
Antigua and Barbuda,0.037
Cuba,0.035
Bahamas,0.035
Estonia,0.034
Ghana,0.031
Jordan,0.029
Norway,0.028
CAR,0.026
Slovakia,0.026
Turks and Caicos,0.022
Benin,0.020
Thailand,0.018
Réunion,0.018
Bangladesh,0.013
Sri Lanka,0.004
Botswana,0.001
