Country,Deaths/Mil.,2020/04/11 11:49:52 UTC
San Marino,1002.012
Spain,349.789
Andorra,336.486
Italy,311.772
Belgium,288.765
France,202.179
Sint Maarten,186.560
Netherlands,146.548
UK,131.896
Switzerland,115.889
Luxembourg,86.269
Sweden,86.147
Bermuda,64.250
Ireland,58.117
USA,56.673
Iran,51.889
Channel Islands,51.761
Saint Martin,51.750
Denmark,42.659
Portugal,42.651
Austria,37.417
Germany,32.652
Liechtenstein,26.228
Turks and Caicos,25.875
Monaco,25.478
Slovenia,24.032
Norway,21.025
Iceland,20.515
Bahamas,20.381
Antigua and Barbuda,20.381
Guadeloupe,19.972
Estonia,18.092
Panama,17.144
Ecuador,16.839
Martinique,15.987
North Macedonia,15.347
Cayman Islands,15.222
Canada,15.081
Romania,14.641
Barbados,13.910
World,13.313
Total:,13.295
Turkey,11.936
Isle of Man,11.761
Dominican Republic,11.638
Czechia,11.496
Bosnia and Herzegovina,11.298
Israel,10.979
Finland,8.839
Greece,8.829
Hungary,8.824
Lithuania,8.451
Cyprus,8.286
Serbia,8.118
Albania,7.968
Guyana,7.650
Mayotte,7.330
Moldova,7.179
Mauritius,7.075
Malta,6.795
Curaçao,6.071
Algeria,5.815
Trinidad and Tobago,5.725
Poland,5.157
Peru,5.130
Croatia,5.113
Brazil,5.062
Belize,5.000
Armenia,4.383
S. Korea,4.107
Bulgaria,3.731
Bahrain,3.526
Chile,3.399
Montenegro,3.183
Morocco,2.954
Lebanon,2.940
Honduras,2.449
Belarus,2.438
China,2.322
Brunei ,2.287
Malaysia,2.256
Philippines,2.231
Australia,2.198
Tunisia,2.124
Qatar,2.083
Uruguay,2.012
Cabo Verde,1.857
Argentina,1.827
Mexico,1.818
Iraq,1.751
Suriname,1.700
Ukraine,1.657
Bolivia,1.631
UAE,1.619
Latvia,1.590
Colombia,1.585
Egypt,1.355
Jamaica,1.354
Saudi Arabia,1.352
Cuba,1.330
Burkina Faso,1.219
Singapore,1.195
Indonesia,1.192
Djibouti,1.013
Azerbaijan,0.989
Liberia,0.946
Congo,0.917
El Salvador,0.915
Paraguay,0.857
New Zealand,0.829
Japan,0.775
Kyrgyzstan,0.767
Georgia,0.756
Russia,0.726
Jordan,0.677
Costa Rica,0.591
Oman,0.588
Kazakhstan,0.536
Hong Kong,0.535
Thailand,0.500
Gambia,0.500
Botswana,0.462
Gabon,0.455
Cameroon,0.454
Afghanistan,0.454
Niger,0.452
South Africa,0.407
Palestine,0.396
Slovakia,0.365
Togo,0.355
Pakistan,0.346
Mali,0.322
Sri Lanka,0.320
Venezuela,0.309
Mauritania,0.286
Taiwan,0.249
Kuwait,0.234
Zimbabwe,0.208
India,0.197
Haiti,0.194
Ghana,0.190
Bangladesh,0.187
DRC,0.179
Guatemala,0.175
Kenya,0.148
Nicaragua,0.143
Libya,0.125
Senegal,0.122
Ivory Coast,0.113
Syria,0.105
Zambia,0.100
Uzbekistan,0.091
Benin,0.086
Angola,0.063
Malawi,0.056
Myanmar,0.054
Somalia,0.048
Tanzania,0.047
Sudan,0.047
Ethiopia,0.026
Nigeria,0.023
