Country,Deaths/Mil.,2020/06/19 01:34:48 UTC
World,2898.415
Total:,2898.415
"
North America
",1115.005
Total:,1115.005
USA,879.868
"
Europe
",522.678
Total:,522.678
"
South America
",502.633
Total:,502.633
"
Asia
",410.389
Total:,410.389
Brazil,404.912
India,295.809
Canada,164.807
France,140.326
Iran,131.119
Spain,57.270
UK,53.340
Mexico,45.114
Peru,34.498
Chile,31.482
Russia,31.400
Sweden,24.524
Italy,24.347
Turkey,20.029
Ecuador,19.146
Germany,18.633
Philippines,16.741
Moldova,15.042
Saudi Arabia,14.644
"
Africa
",13.527
Total:,13.527
Romania,11.360
Colombia,10.848
Belgium,9.627
Ukraine,9.273
Netherlands,8.257
Iraq,7.056
Argentina,6.925
South Africa,4.307
Dominican Republic,4.174
Algeria,3.847
Japan,3.281
Poland,3.055
El Salvador,2.792
Portugal,2.681
Bolivia,2.331
Panama,2.177
Pakistan,2.144
Hungary,2.089
Ireland,1.893
Egypt,1.575
North Macedonia,1.575
Kuwait,1.521
Switzerland,1.128
Azerbaijan,0.810
Cameroon,0.783
Lithuania,0.682
Bulgaria,0.672
China,0.612
Greece,0.583
Israel,0.575
Belarus,0.537
Ethiopia,0.493
Andorra,0.487
Kazakhstan,0.485
Oman,0.453
Honduras,0.415
Czechia,0.390
Afghanistan,0.377
Serbia,0.348
S. Korea,0.341
Austria,0.320
Mauritania,0.320
Denmark,0.292
Tanzania,0.289
Qatar,0.234
Senegal,0.222
Bosnia and Herzegovina,0.212
Albania,0.196
Kenya,0.192
Guatemala,0.189
Cuba,0.185
Nigeria,0.180
Armenia,0.165
Morocco,0.164
Norway,0.140
Kyrgyzstan,0.140
Guinea,0.129
Lebanon,0.128
Bermuda,0.125
Mayotte,0.122
Antigua and Barbuda,0.115
Uruguay,0.113
Gabon,0.111
Bahamas,0.106
Georgia,0.094
Finland,0.092
"

",0.083
Total:,0.083
Cyprus,0.077
Madagascar,0.074
Bahrain,0.073
Diamond Princess,0.073
Slovenia,0.072
Barbados,0.072
Saint Martin,0.071
Guyana,0.066
Somalia,0.065
Malaysia,0.057
Malawi,0.054
Suriname,0.051
Guinea-Bissau,0.050
Togo,0.048
Angola,0.048
Uzbekistan,0.040
Venezuela,0.040
French Guiana,0.037
Benin,0.037
South Sudan,0.035
Maldives,0.034
Eswatini,0.034
Ghana,0.031
"
Oceania
",0.028
Australia,0.028
Total:,0.028
Luxembourg,0.027
Latvia,0.027
Jordan,0.027
Brunei ,0.021
Costa Rica,0.019
Thailand,0.018
Jamaica,0.016
CAR,0.015
Malta,0.014
Bangladesh,0.013
Botswana,0.013
Hong Kong,0.011
Paraguay,0.010
Zambia,0.008
UAE,0.007
Sri Lanka,0.006
Réunion,0.004
Singapore,0.001
