Country,Deaths/Mil.,2020/06/05 00:24:31 UTC
World,3246.233
Total:,3246.233
"
North America
",1168.969
Total:,1168.969
USA,973.577
"
Europe
",805.800
Total:,805.800
"
South America
",523.107
Total:,523.107
Brazil,459.734
"
Asia
",381.269
Total:,381.269
India,251.025
Sweden,233.421
France,221.738
Canada,140.720
Iran,126.221
UK,85.571
Spain,58.181
Italy,48.659
Mexico,43.793
Germany,28.345
Russia,28.073
Peru,27.599
Belgium,23.234
Ecuador,21.444
Chile,17.149
Turkey,16.649
Netherlands,14.419
"
Africa
",12.473
Total:,12.473
Colombia,10.369
Romania,10.030
Moldova,9.256
Ukraine,8.731
Saudi Arabia,8.664
Argentina,8.248
Poland,7.135
Japan,5.412
South Africa,4.324
Philippines,3.959
Hungary,3.272
Dominican Republic,3.122
Portugal,2.512
Ireland,2.383
Pakistan,2.304
Algeria,2.217
North Macedonia,1.914
Panama,1.833
Switzerland,1.678
Egypt,1.551
Iraq,1.533
Kuwait,1.451
El Salvador,1.082
Austria,0.877
Denmark,0.838
Cameroon,0.837
Lithuania,0.715
Greece,0.549
Honduras,0.535
Belarus,0.506
Azerbaijan,0.502
Bulgaria,0.455
Israel,0.449
Andorra,0.419
Czechia,0.412
Morocco,0.390
S. Korea,0.352
Finland,0.326
Serbia,0.319
Afghanistan,0.316
Tanzania,0.289
Oman,0.271
Kazakhstan,0.267
Bosnia and Herzegovina,0.245
Guyana,0.235
Kenya,0.233
Bahamas,0.216
Nigeria,0.196
Sint Maarten,0.195
Senegal,0.179
Ethiopia,0.176
Qatar,0.169
Norway,0.168
China,0.167
Armenia,0.157
Cuba,0.157
Guinea,0.138
Croatia,0.138
Albania,0.138
Bermuda,0.128
Guatemala,0.124
Antigua and Barbuda,0.115
Uruguay,0.111
Mayotte,0.109
Gabon,0.107
Bolivia,0.103
Georgia,0.097
Lebanon,0.086
Guadeloupe,0.086
Malaysia,0.084
"

",0.083
Total:,0.083
Luxembourg,0.082
Barbados,0.076
Diamond Princess,0.073
Saint Martin,0.073
Somalia,0.072
Cyprus,0.071
Madagascar,0.066
San Marino,0.062
Jordan,0.059
"
Oceania
",0.056
Australia,0.056
Total:,0.056
Kyrgyzstan,0.053
Eswatini,0.050
Angola,0.047
Latvia,0.046
Uzbekistan,0.045
Tunisia,0.045
Costa Rica,0.042
Monaco,0.040
Maldives,0.034
Paraguay,0.020
Thailand,0.019
Jamaica,0.017
Bangladesh,0.014
Bahrain,0.014
Brunei ,0.014
Ghana,0.013
Malawi,0.010
UAE,0.007
Hong Kong,0.007
Sri Lanka,0.006
Zambia,0.006
French Guiana,0.005
Singapore,0.003
Réunion,0.002
