Country,Deaths/Mil.,2020/06/10 00:19:35 UTC
World,3049.113
Total:,3049.113
"
North America
",1154.531
Total:,1154.531
USA,943.923
"
Europe
",594.565
Total:,594.565
"
South America
",517.268
Total:,517.268
Brazil,431.512
"
Asia
",383.605
Total:,383.605
India,251.012
France,180.979
Canada,152.297
Iran,126.380
UK,72.960
Spain,57.925
Mexico,44.229
Italy,38.008
Peru,30.333
Sweden,29.581
Russia,29.112
Chile,27.010
Germany,25.567
Belgium,18.611
Ecuador,18.401
Turkey,17.640
"
Africa
",13.519
Total:,13.519
Saudi Arabia,12.159
Netherlands,11.583
Moldova,11.105
Colombia,10.923
Romania,9.919
Ukraine,8.840
Argentina,7.934
Poland,6.868
Japan,4.897
South Africa,4.561
Philippines,3.627
Dominican Republic,2.931
Portugal,2.747
Hungary,2.738
Algeria,2.510
Ireland,2.280
Pakistan,2.226
Panama,2.054
Iraq,1.923
El Salvador,1.654
North Macedonia,1.648
Switzerland,1.498
Egypt,1.454
Kuwait,1.425
Azerbaijan,0.790
Austria,0.752
Bulgaria,0.751
Denmark,0.741
Cameroon,0.714
Lithuania,0.709
Greece,0.598
Mauritania,0.577
Honduras,0.528
Belarus,0.516
Israel,0.477
Ethiopia,0.438
Andorra,0.419
Oman,0.388
Morocco,0.373
Czechia,0.370
S. Korea,0.347
Afghanistan,0.340
Serbia,0.313
Kazakhstan,0.289
Tanzania,0.289
Bosnia and Herzegovina,0.235
Kenya,0.206
Qatar,0.204
Sint Maarten,0.195
Nigeria,0.190
Finland,0.184
Guatemala,0.178
Senegal,0.161
Armenia,0.159
Albania,0.157
Mayotte,0.154
Lebanon,0.154
Guyana,0.154
Norway,0.139
Guinea,0.130
Bermuda,0.128
Latvia,0.119
Antigua and Barbuda,0.115
Uruguay,0.109
Bahamas,0.107
Bolivia,0.102
Georgia,0.095
Guadeloupe,0.085
Malaysia,0.084
Gabon,0.084
"

",0.083
Total:,0.083
Barbados,0.076
Cyprus,0.074
Diamond Princess,0.073
Saint Martin,0.073
Madagascar,0.071
Somalia,0.070
San Marino,0.061
Kyrgyzstan,0.058
China,0.056
Luxembourg,0.054
Jordan,0.053
Ghana,0.047
Tunisia,0.045
Guinea-Bissau,0.043
Angola,0.042
Costa Rica,0.040
Eswatini,0.040
Monaco,0.040
Cuba,0.038
Maldives,0.037
Uzbekistan,0.036
Malawi,0.035
Jamaica,0.033
Suriname,0.029
"
Oceania
",0.028
Australia,0.028
Total:,0.028
Togo,0.026
Benin,0.026
Bahrain,0.024
Botswana,0.024
Thailand,0.019
Paraguay,0.019
French Guiana,0.016
Bangladesh,0.014
Brunei ,0.014
Hong Kong,0.011
Zambia,0.008
UAE,0.007
Sri Lanka,0.006
Singapore,0.002
Réunion,0.002
