Country,Deaths/Mil.,2020/07/31 04:22:04 UTC
World,2570.244
Total:,2570.244
"
North America
",1038.589
Total:,1038.589
USA,629.283
"
South America
",501.113
Total:,501.113
"
Asia
",447.672
Total:,447.672
Mexico,433.496
"
Europe
",362.526
Total:,362.526
Brazil,290.794
Iran,222.052
India,195.242
Canada,172.721
Peru,66.330
France,61.619
Spain,52.778
Colombia,51.207
Chile,40.554
Russia,38.040
Turkey,31.592
Pakistan,25.178
"
Africa
",24.610
Total:,24.610
Ecuador,23.467
Saudi Arabia,21.184
Romania,18.677
Argentina,18.600
Iraq,17.180
El Salvador,13.605
UK,13.238
Germany,11.479
Moldova,11.465
South Africa,8.733
Philippines,7.788
Italy,6.681
Belgium,6.077
Dominican Republic,4.792
Panama,3.504
Serbia,3.361
Netherlands,3.076
Sweden,2.938
Japan,2.734
Bolivia,2.731
Algeria,2.494
Ukraine,2.481
Poland,2.391
Israel,2.342
Ethiopia,2.121
Egypt,2.088
Kazakhstan,1.967
Honduras,1.647
Portugal,1.426
Switzerland,1.357
Bulgaria,1.113
Afghanistan,1.078
Oman,0.995
Senegal,0.969
Kyrgyzstan,0.929
Azerbaijan,0.922
Madagascar,0.918
Kuwait,0.896
Uzbekistan,0.806
Hungary,0.798
Kenya,0.718
Cameroon,0.680
Austria,0.617
Costa Rica,0.607
Czechia,0.509
"
Oceania
",0.508
Total:,0.508
Albania,0.504
Australia,0.499
Zambia,0.483
Morocco,0.461
Lebanon,0.381
China,0.330
Greece,0.323
Hong Kong,0.309
Tanzania,0.289
S. Korea,0.274
Ireland,0.271
Lithuania,0.233
Angola,0.230
North Macedonia,0.226
Martinique,0.223
Venezuela,0.221
Guatemala,0.191
Armenia,0.191
Suriname,0.178
Guadeloupe,0.172
Croatia,0.170
French Guiana,0.167
Slovenia,0.164
Guinea,0.152
Guyana,0.150
Bahrain,0.147
Nigeria,0.144
Qatar,0.141
Uruguay,0.141
Denmark,0.134
Namibia,0.117
Malawi,0.111
Montenegro,0.109
Luxembourg,0.103
Tunisia,0.099
"

",0.083
Total:,0.083
Eswatini,0.078
Mauritania,0.075
Gabon,0.073
Georgia,0.073
Diamond Princess,0.073
Paraguay,0.072
Guinea-Bissau,0.066
Saint Martin,0.061
Somalia,0.058
Norway,0.055
Maldives,0.052
Malaysia,0.041
Ghana,0.040
Togo,0.040
Cuba,0.034
Estonia,0.034
Antigua and Barbuda,0.033
Jordan,0.028
Bahamas,0.028
CAR,0.026
Slovakia,0.025
Réunion,0.024
Benin,0.020
Turks and Caicos,0.019
Thailand,0.018
Bangladesh,0.013
Mayotte,0.013
Sri Lanka,0.004
Botswana,0.002
