Date Time, Water Level, Sigma, O, F, R, L, Quality 
2018-01-01 00:00,3.589,0.105,0,0,0,0,v
2018-01-01 00:06,3.904,0.118,0,0,0,0,v
2018-01-01 00:12,4.226,0.115,0,0,0,0,v
2018-01-01 00:18,4.531,0.105,0,0,0,0,v
2018-01-01 00:24,4.826,0.098,0,0,0,0,v
2018-01-01 00:30,5.098,0.095,0,0,0,0,v
2018-01-01 00:36,5.377,0.102,0,0,0,0,v
2018-01-01 00:42,5.630,0.098,0,0,0,0,v
2018-01-01 00:48,5.827,0.082,0,0,0,0,v
2018-01-01 00:54,6.043,0.075,0,0,0,0,v
2018-01-01 01:00,6.204,0.072,0,0,0,0,v
2018-01-01 01:06,6.339,0.069,0,0,0,0,v
2018-01-01 01:12,6.476,0.056,0,0,0,0,v
2018-01-01 01:18,6.588,0.066,0,0,0,0,v
2018-01-01 01:24,6.673,0.072,0,0,0,0,v
2018-01-01 01:30,6.749,0.059,0,0,0,0,v
2018-01-01 01:36,6.788,0.059,0,0,0,0,v
2018-01-01 01:42,6.785,0.052,0,0,0,0,v
2018-01-01 01:48,6.818,0.049,0,0,0,0,v
2018-01-01 01:54,6.801,0.059,0,0,0,0,v
2018-01-01 02:00,6.795,0.049,0,0,0,0,v
2018-01-01 02:06,6.788,0.056,0,0,0,0,v
2018-01-01 02:12,6.742,0.052,0,0,0,0,v
2018-01-01 02:18,6.732,0.049,0,0,0,0,v
2018-01-01 02:24,6.709,0.059,0,0,0,0,v
2018-01-01 02:30,6.680,0.056,0,0,0,0,v
2018-01-01 02:36,6.663,0.039,0,0,0,0,v
2018-01-01 02:42,6.637,0.046,0,0,0,0,v
2018-01-01 02:48,6.644,0.046,0,0,0,0,v
2018-01-01 02:54,6.624,0.049,0,0,0,0,v
2018-01-01 03:00,6.621,0.052,0,0,0,0,v
2018-01-01 03:06,6.611,0.056,0,0,0,0,v
2018-01-01 03:12,6.594,0.052,0,0,0,0,v
2018-01-01 03:18,6.585,0.052,0,0,0,0,v
2018-01-01 03:24,6.575,0.046,0,0,0,0,v
2018-01-01 03:30,6.526,0.062,0,0,0,0,v
2018-01-01 03:36,6.503,0.052,0,0,0,0,v
2018-01-01 03:42,6.499,0.039,0,0,0,0,v
2018-01-01 03:48,6.453,0.043,0,0,0,0,v
2018-01-01 03:54,6.411,0.049,0,0,0,0,v
2018-01-01 04:00,6.362,0.052,0,0,0,0,v
2018-01-01 04:06,6.309,0.052,0,0,0,0,v
2018-01-01 04:12,6.240,0.052,0,0,0,0,v
2018-01-01 04:18,6.158,0.059,0,0,0,0,v
2018-01-01 04:24,6.063,0.062,0,0,0,0,v
2018-01-01 04:30,5.971,0.052,0,0,0,0,v
2018-01-01 04:36,5.837,0.059,0,0,0,0,v
2018-01-01 04:42,5.702,0.052,0,0,0,0,v
2018-01-01 04:48,5.548,0.062,0,0,0,0,v
2018-01-01 04:54,5.384,0.069,0,0,0,0,v
2018-01-01 05:00,5.197,0.082,0,0,0,0,v
2018-01-01 05:06,5.003,0.069,0,0,0,0,v
2018-01-01 05:12,4.800,0.079,0,0,0,0,v
2018-01-01 05:18,4.570,0.079,0,0,0,0,v
2018-01-01 05:24,4.341,0.102,0,0,0,0,v
2018-01-01 05:30,4.108,0.082,0,0,0,0,v
2018-01-01 05:36,3.871,0.079,0,0,0,0,v
2018-01-01 05:42,3.619,0.085,0,0,0,0,v
2018-01-01 05:48,3.389,0.102,0,0,0,0,v
2018-01-01 05:54,3.143,0.092,0,0,0,0,v
2018-01-01 06:00,2.887,0.095,0,0,0,0,v
2018-01-01 06:06,2.648,0.089,0,0,0,0,v
2018-01-01 06:12,2.398,0.095,0,0,0,0,v
2018-01-01 06:18,2.152,0.095,0,0,0,0,v
2018-01-01 06:24,1.906,0.082,0,0,0,0,v
2018-01-01 06:30,1.654,0.085,0,0,0,0,v
2018-01-01 06:36,1.417,0.089,0,0,0,0,v
2018-01-01 06:42,1.194,0.079,0,0,0,0,v
2018-01-01 06:48,0.968,0.082,0,0,0,0,v
2018-01-01 06:54,0.748,0.085,0,0,0,0,v
2018-01-01 07:00,0.535,0.079,0,0,0,0,v
2018-01-01 07:06,0.335,0.082,0,0,0,0,v
2018-01-01 07:12,0.151,0.075,0,0,0,0,v
2018-01-01 07:18,-0.039,0.072,0,0,0,0,v
2018-01-01 07:24,-0.200,0.062,0,0,0,0,v
2018-01-01 07:30,-0.335,0.056,0,0,0,0,v
2018-01-01 07:36,-0.469,0.062,0,0,0,0,v
2018-01-01 07:42,-0.554,0.056,0,0,0,0,v
2018-01-01 07:48,-0.656,0.049,0,0,0,0,v
2018-01-01 07:54,-0.712,0.049,0,0,0,0,v
2018-01-01 08:00,-0.755,0.043,0,0,0,0,v
2018-01-01 08:06,-0.791,0.049,0,0,0,0,v
2018-01-01 08:12,-0.784,0.049,0,0,0,0,v
2018-01-01 08:18,-0.807,0.046,0,0,0,0,v
2018-01-01 08:24,-0.801,0.046,0,0,0,0,v
2018-01-01 08:30,-0.797,0.036,0,0,0,0,v
2018-01-01 08:36,-0.801,0.052,0,0,0,0,v
2018-01-01 08:42,-0.781,0.039,0,0,0,0,v
2018-01-01 08:48,-0.810,0.043,0,0,0,0,v
2018-01-01 08:54,-0.807,0.046,0,0,0,0,v
2018-01-01 09:00,-0.843,0.043,0,0,0,0,v
2018-01-01 09:06,-0.863,0.049,0,0,0,0,v
2018-01-01 09:12,-0.869,0.049,0,0,0,0,v
2018-01-01 09:18,-0.863,0.052,0,0,0,0,v
2018-01-01 09:24,-0.889,0.043,0,0,0,0,v
2018-01-01 09:30,-0.902,0.049,0,0,0,0,v
2018-01-01 09:36,-0.902,0.049,0,0,0,0,v
2018-01-01 09:42,-0.899,0.043,0,0,0,0,v
2018-01-01 09:48,-0.876,0.052,0,0,0,0,v
2018-01-01 09:54,-0.850,0.043,0,0,0,0,v
2018-01-01 10:00,-0.810,0.046,0,0,0,0,v
2018-01-01 10:06,-0.745,0.046,0,0,0,0,v
2018-01-01 10:12,-0.699,0.056,0,0,0,0,v
2018-01-01 10:18,-0.633,0.059,0,0,0,0,v
2018-01-01 10:24,-0.535,0.075,0,0,0,0,v
2018-01-01 10:30,-0.436,0.059,0,0,0,0,v
2018-01-01 10:36,-0.295,0.079,0,0,0,0,v
2018-01-01 10:42,-0.131,0.069,0,0,0,0,v
2018-01-01 10:48,0.049,0.082,0,0,0,0,v
2018-01-01 10:54,0.256,0.098,0,0,0,0,v
2018-01-01 11:00,0.492,0.089,0,0,0,0,v
2018-01-01 11:06,0.745,0.095,0,0,0,0,v
2018-01-01 11:12,1.037,0.105,0,0,0,0,v
2018-01-01 11:18,1.348,0.118,0,0,0,0,v
2018-01-01 11:24,1.663,0.121,0,0,0,0,v
2018-01-01 11:30,1.985,0.112,0,0,0,0,v
2018-01-01 11:36,2.343,0.125,0,0,0,0,v
2018-01-01 11:42,2.684,0.112,0,0,0,0,v
2018-01-01 11:48,3.025,0.135,0,0,0,0,v
2018-01-01 11:54,3.399,0.131,0,0,0,0,v
2018-01-01 12:00,3.753,0.135,0,0,0,0,v
2018-01-01 12:06,4.114,0.125,0,0,0,0,v
2018-01-01 12:12,4.432,0.135,0,0,0,0,v
2018-01-01 12:18,4.783,0.118,0,0,0,0,v
2018-01-01 12:24,5.108,0.125,0,0,0,0,v
2018-01-01 12:30,5.436,0.105,0,0,0,0,v
2018-01-01 12:36,5.722,0.105,0,0,0,0,v
2018-01-01 12:42,6.010,0.092,0,0,0,0,v
2018-01-01 12:48,6.273,0.092,0,0,0,0,v
2018-01-01 12:54,6.509,0.085,0,0,0,0,v
2018-01-01 13:00,6.732,0.082,0,0,0,0,v
2018-01-01 13:06,6.939,0.075,0,0,0,0,v
2018-01-01 13:12,7.119,0.075,0,0,0,0,v
2018-01-01 13:18,7.290,0.062,0,0,0,0,v
2018-01-01 13:24,7.444,0.069,0,0,0,0,v
2018-01-01 13:30,7.566,0.069,0,0,0,0,v
2018-01-01 13:36,7.687,0.059,0,0,0,0,v
2018-01-01 13:42,7.766,0.069,0,0,0,0,v
2018-01-01 13:48,7.841,0.059,0,0,0,0,v
2018-01-01 13:54,7.910,0.052,0,0,0,0,v
2018-01-01 14:00,7.940,0.056,0,0,0,0,v
2018-01-01 14:06,7.986,0.062,0,0,0,0,v
2018-01-01 14:12,8.022,0.052,0,0,0,0,v
2018-01-01 14:18,8.041,0.046,0,0,0,0,v
2018-01-01 14:24,8.061,0.059,0,0,0,0,v
2018-01-01 14:30,8.064,0.052,0,0,0,0,v
2018-01-01 14:36,8.064,0.056,0,0,0,0,v
2018-01-01 14:42,8.077,0.062,0,0,0,0,v
2018-01-01 14:48,8.077,0.056,0,0,0,0,v
2018-01-01 14:54,8.087,0.062,0,0,0,0,v
2018-01-01 15:00,8.077,0.056,0,0,0,0,v
2018-01-01 15:06,8.114,0.059,0,0,0,0,v
2018-01-01 15:12,8.087,0.049,0,0,0,0,v
2018-01-01 15:18,8.081,0.056,0,0,0,0,v
2018-01-01 15:24,8.074,0.059,0,0,0,0,v
2018-01-01 15:30,8.071,0.052,0,0,0,0,v
2018-01-01 15:36,8.051,0.062,0,0,0,0,v
2018-01-01 15:42,8.025,0.062,0,0,0,0,v
2018-01-01 15:48,7.995,0.056,0,0,0,0,v
2018-01-01 15:54,7.963,0.062,0,0,0,0,v
2018-01-01 16:00,7.913,0.069,0,0,0,0,v
2018-01-01 16:06,7.861,0.059,0,0,0,0,v
2018-01-01 16:12,7.789,0.059,0,0,0,0,v
2018-01-01 16:18,7.717,0.072,0,0,0,0,v
2018-01-01 16:24,7.628,0.072,0,0,0,0,v
2018-01-01 16:30,7.549,0.062,0,0,0,0,v
2018-01-01 16:36,7.415,0.075,0,0,0,0,v
2018-01-01 16:42,7.303,0.075,0,0,0,0,v
2018-01-01 16:48,7.188,0.069,0,0,0,0,v
2018-01-01 16:54,7.041,0.075,0,0,0,0,v
2018-01-01 17:00,6.850,0.082,0,0,0,0,v
2018-01-01 17:06,6.680,0.072,0,0,0,0,v
2018-01-01 17:12,6.493,0.075,0,0,0,0,v
2018-01-01 17:18,6.273,0.085,0,0,0,0,v
2018-01-01 17:24,6.037,0.082,0,0,0,0,v
2018-01-01 17:30,5.804,0.095,0,0,0,0,v
2018-01-01 17:36,5.558,0.105,0,0,0,0,v
2018-01-01 17:42,5.276,0.089,0,0,0,0,v
2018-01-01 17:48,5.000,0.095,0,0,0,0,v
2018-01-01 17:54,4.701,0.121,0,0,0,0,v
2018-01-01 18:00,4.423,0.115,0,0,0,0,v
2018-01-01 18:06,4.124,0.102,0,0,0,0,v
2018-01-01 18:12,3.822,0.112,0,0,0,0,v
2018-01-01 18:18,3.537,0.105,0,0,0,0,v
2018-01-01 18:24,3.228,0.105,0,0,0,0,v
2018-01-01 18:30,2.936,0.102,0,0,0,0,v
2018-01-01 18:36,2.657,0.112,0,0,0,0,v
2018-01-01 18:42,2.382,0.095,0,0,0,0,v
2018-01-01 18:48,2.119,0.095,0,0,0,0,v
2018-01-01 18:54,1.844,0.095,0,0,0,0,v
2018-01-01 19:00,1.575,0.102,0,0,0,0,v
2018-01-01 19:06,1.319,0.108,0,0,0,0,v
2018-01-01 19:12,1.083,0.079,0,0,0,0,v
2018-01-01 19:18,0.850,0.079,0,0,0,0,v
2018-01-01 19:24,0.640,0.069,0,0,0,0,v
2018-01-01 19:30,0.427,0.089,0,0,0,0,v
2018-01-01 19:36,0.249,0.082,0,0,0,0,v
2018-01-01 19:42,0.075,0.066,0,0,0,0,v
2018-01-01 19:48,-0.092,0.072,0,0,0,0,v
2018-01-01 19:54,-0.230,0.066,0,0,0,0,v
2018-01-01 20:00,-0.361,0.052,0,0,0,0,v
2018-01-01 20:06,-0.469,0.059,0,0,0,0,v
2018-01-01 20:12,-0.574,0.062,0,0,0,0,v
2018-01-01 20:18,-0.656,0.062,0,0,0,0,v
2018-01-01 20:24,-0.741,0.059,0,0,0,0,v
2018-01-01 20:30,-0.810,0.052,0,0,0,0,v
2018-01-01 20:36,-0.869,0.043,0,0,0,0,v
2018-01-01 20:42,-0.902,0.059,0,0,0,0,v
2018-01-01 20:48,-0.928,0.043,0,0,0,0,v
2018-01-01 20:54,-0.958,0.052,0,0,0,0,v
2018-01-01 21:00,-0.994,0.052,0,0,0,0,v
2018-01-01 21:06,-1.020,0.046,0,0,0,0,v
2018-01-01 21:12,-1.070,0.046,0,0,0,0,v
2018-01-01 21:18,-1.112,0.052,0,0,0,0,v
2018-01-01 21:24,-1.171,0.056,0,0,0,0,v
2018-01-01 21:30,-1.234,0.049,0,0,0,0,v
2018-01-01 21:36,-1.309,0.052,0,0,0,0,v
2018-01-01 21:42,-1.368,0.056,0,0,0,0,v
2018-01-01 21:48,-1.447,0.052,0,0,0,0,v
2018-01-01 21:54,-1.529,0.039,0,0,0,0,v
2018-01-01 22:00,-1.608,0.049,0,0,0,0,v
2018-01-01 22:06,-1.667,0.049,0,0,0,0,v
2018-01-01 22:12,-1.716,0.043,0,0,0,0,v
2018-01-01 22:18,-1.781,0.039,0,0,0,0,v
2018-01-01 22:24,-1.814,0.043,0,0,0,0,v
2018-01-01 22:30,-1.844,0.039,0,0,0,0,v
2018-01-01 22:36,-1.827,0.046,0,0,0,0,v
2018-01-01 22:42,-1.827,0.046,0,0,0,0,v
2018-01-01 22:48,-1.804,0.052,0,0,0,0,v
2018-01-01 22:54,-1.762,0.046,0,0,0,0,v
2018-01-01 23:00,-1.699,0.046,0,0,0,0,v
2018-01-01 23:06,-1.617,0.062,0,0,0,0,v
2018-01-01 23:12,-1.512,0.059,0,0,0,0,v
2018-01-01 23:18,-1.385,0.059,0,0,0,0,v
2018-01-01 23:24,-1.237,0.075,0,0,0,0,v
2018-01-01 23:30,-1.093,0.079,0,0,0,0,v
2018-01-01 23:36,-0.899,0.082,0,0,0,0,v
2018-01-01 23:42,-0.686,0.089,0,0,0,0,v
2018-01-01 23:48,-0.446,0.092,0,0,0,0,v
2018-01-01 23:54,-0.190,0.095,0,0,0,0,v
2018-01-02 00:00,0.108,0.112,0,0,0,0,v
2018-01-02 00:06,0.387,0.092,0,0,0,0,v
2018-01-02 00:12,0.712,0.108,0,0,0,0,v
2018-01-02 00:18,1.050,0.105,0,0,0,0,v
2018-01-02 00:24,1.401,0.125,0,0,0,0,v
2018-01-02 00:30,1.772,0.128,0,0,0,0,v
2018-01-02 00:36,2.152,0.128,0,0,0,0,v
2018-01-02 00:42,2.523,0.128,0,0,0,0,v
2018-01-02 00:48,2.904,0.128,0,0,0,0,v
2018-01-02 00:54,3.274,0.131,0,0,0,0,v
2018-01-02 01:00,3.638,0.115,0,0,0,0,v
2018-01-02 01:06,4.009,0.112,0,0,0,0,v
2018-01-02 01:12,4.354,0.128,0,0,0,0,v
2018-01-02 01:18,4.672,0.105,0,0,0,0,v
2018-01-02 01:24,4.997,0.108,0,0,0,0,v
2018-01-02 01:30,5.295,0.098,0,0,0,0,v
2018-01-02 01:36,5.591,0.095,0,0,0,0,v
2018-01-02 01:42,5.830,0.082,0,0,0,0,v
2018-01-02 01:48,6.056,0.095,0,0,0,0,v
2018-01-02 01:54,6.263,0.079,0,0,0,0,v
2018-01-02 02:00,6.424,0.075,0,0,0,0,v
2018-01-02 02:06,6.568,0.066,0,0,0,0,v
2018-01-02 02:12,6.683,0.066,0,0,0,0,v
2018-01-02 02:18,6.752,0.056,0,0,0,0,v
2018-01-02 02:24,6.824,0.062,0,0,0,0,v
2018-01-02 02:30,6.854,0.052,0,0,0,0,v
2018-01-02 02:36,6.867,0.056,0,0,0,0,v
2018-01-02 02:42,6.834,0.056,0,0,0,0,v
2018-01-02 02:48,6.850,0.062,0,0,0,0,v
2018-01-02 02:54,6.788,0.052,0,0,0,0,v
2018-01-02 03:00,6.745,0.066,0,0,0,0,v
2018-01-02 03:06,6.699,0.072,0,0,0,0,v
2018-01-02 03:12,6.667,0.052,0,0,0,0,v
2018-01-02 03:18,6.624,0.052,0,0,0,0,v
2018-01-02 03:24,6.611,0.066,0,0,0,0,v
2018-01-02 03:30,6.594,0.056,0,0,0,0,v
2018-01-02 03:36,6.575,0.049,0,0,0,0,v
2018-01-02 03:42,6.552,0.052,0,0,0,0,v
2018-01-02 03:48,6.552,0.056,0,0,0,0,v
2018-01-02 03:54,6.562,0.062,0,0,0,0,v
2018-01-02 04:00,6.552,0.052,0,0,0,0,v
2018-01-02 04:06,6.552,0.056,0,0,0,0,v
2018-01-02 04:12,6.542,0.072,0,0,0,0,v
2018-01-02 04:18,6.545,0.062,0,0,0,0,v
2018-01-02 04:24,6.542,0.052,0,0,0,0,v
2018-01-02 04:30,6.490,0.069,0,0,0,0,v
2018-01-02 04:36,6.503,0.062,0,0,0,0,v
2018-01-02 04:42,6.460,0.052,0,0,0,0,v
2018-01-02 04:48,6.398,0.062,0,0,0,0,v
2018-01-02 04:54,6.348,0.062,0,0,0,0,v
2018-01-02 05:00,6.273,0.056,0,0,0,0,v
2018-01-02 05:06,6.201,0.052,0,0,0,0,v
2018-01-02 05:12,6.115,0.056,0,0,0,0,v
2018-01-02 05:18,6.001,0.062,0,0,0,0,v
2018-01-02 05:24,5.876,0.056,0,0,0,0,v
2018-01-02 05:30,5.735,0.062,0,0,0,0,v
2018-01-02 05:36,5.617,0.085,0,0,0,0,v
2018-01-02 05:42,5.436,0.085,0,0,0,0,v
2018-01-02 05:48,5.243,0.079,0,0,0,0,v
2018-01-02 05:54,5.043,0.092,0,0,0,0,v
2018-01-02 06:00,4.859,0.089,0,0,0,0,v
2018-01-02 06:06,4.610,0.098,0,0,0,0,v
2018-01-02 06:12,4.377,0.108,0,0,0,0,v
2018-01-02 06:18,4.127,0.108,0,0,0,0,v
2018-01-02 06:24,3.871,0.095,0,0,0,0,v
2018-01-02 06:30,3.602,0.108,0,0,0,0,v
2018-01-02 06:36,3.340,0.105,0,0,0,0,v
2018-01-02 06:42,3.064,0.105,0,0,0,0,v
2018-01-02 06:48,2.808,0.102,0,0,0,0,v
2018-01-02 06:54,2.513,0.098,0,0,0,0,v
2018-01-02 07:00,2.231,0.108,0,0,0,0,v
2018-01-02 07:06,1.955,0.092,0,0,0,0,v
2018-01-02 07:12,1.680,0.098,0,0,0,0,v
2018-01-02 07:18,1.430,0.102,0,0,0,0,v
2018-01-02 07:24,1.161,0.115,0,0,0,0,v
2018-01-02 07:30,0.906,0.098,0,0,0,0,v
2018-01-02 07:36,0.673,0.092,0,0,0,0,v
2018-01-02 07:42,0.436,0.095,0,0,0,0,v
2018-01-02 07:48,0.207,0.095,0,0,0,0,v
2018-01-02 07:54,0.016,0.075,0,0,0,0,v
2018-01-02 08:00,-0.180,0.092,0,0,0,0,v
2018-01-02 08:06,-0.358,0.082,0,0,0,0,v
2018-01-02 08:12,-0.535,0.072,0,0,0,0,v
2018-01-02 08:18,-0.682,0.079,0,0,0,0,v
2018-01-02 08:24,-0.810,0.066,0,0,0,0,v
2018-01-02 08:30,-0.932,0.062,0,0,0,0,v
2018-01-02 08:36,-1.047,0.052,0,0,0,0,v
2018-01-02 08:42,-1.102,0.052,0,0,0,0,v
2018-01-02 08:48,-1.168,0.062,0,0,0,0,v
2018-01-02 08:54,-1.211,0.066,0,0,0,0,v
2018-01-02 09:00,-1.224,0.056,0,0,0,0,v
2018-01-02 09:06,-1.243,0.062,0,0,0,0,v
2018-01-02 09:12,-1.263,0.069,0,0,0,0,v
2018-01-02 09:18,-1.253,0.062,0,0,0,0,v
2018-01-02 09:24,-1.266,0.062,0,0,0,0,v
2018-01-02 09:30,-1.257,0.062,0,0,0,0,v
2018-01-02 09:36,-1.273,0.059,0,0,0,0,v
2018-01-02 09:42,-1.289,0.062,0,0,0,0,v
2018-01-02 09:48,-1.316,0.052,0,0,0,0,v
2018-01-02 09:54,-1.358,0.062,0,0,0,0,v
2018-01-02 10:00,-1.391,0.066,0,0,0,0,v
2018-01-02 10:06,-1.424,0.069,0,0,0,0,v
2018-01-02 10:12,-1.447,0.066,0,0,0,0,v
2018-01-02 10:18,-1.470,0.069,0,0,0,0,v
2018-01-02 10:24,-1.519,0.062,0,0,0,0,v
2018-01-02 10:30,-1.519,0.056,0,0,0,0,v
2018-01-02 10:36,-1.512,0.062,0,0,0,0,v
2018-01-02 10:42,-1.490,0.056,0,0,0,0,v
2018-01-02 10:48,-1.476,0.056,0,0,0,0,v
2018-01-02 10:54,-1.463,0.052,0,0,0,0,v
2018-01-02 11:00,-1.398,0.056,0,0,0,0,v
2018-01-02 11:06,-1.329,0.059,0,0,0,0,v
2018-01-02 11:12,-1.257,0.056,0,0,0,0,v
2018-01-02 11:18,-1.145,0.062,0,0,0,0,v
2018-01-02 11:24,-1.024,0.066,0,0,0,0,v
2018-01-02 11:30,-0.869,0.072,0,0,0,0,v
2018-01-02 11:36,-0.709,0.069,0,0,0,0,v
2018-01-02 11:42,-0.512,0.079,0,0,0,0,v
2018-01-02 11:48,-0.299,0.085,0,0,0,0,v
2018-01-02 11:54,-0.049,0.102,0,0,0,0,v
2018-01-02 12:00,0.223,0.108,0,0,0,0,v
2018-01-02 12:06,0.509,0.112,0,0,0,0,v
2018-01-02 12:12,0.830,0.115,0,0,0,0,v
2018-01-02 12:18,1.165,0.125,0,0,0,0,v
2018-01-02 12:24,1.480,0.115,0,0,0,0,v
2018-01-02 12:30,1.841,0.121,0,0,0,0,v
2018-01-02 12:36,2.192,0.108,0,0,0,0,v
2018-01-02 12:42,2.556,0.141,0,0,0,0,v
2018-01-02 12:48,2.907,0.128,0,0,0,0,v
2018-01-02 12:54,3.271,0.118,0,0,0,0,v
2018-01-02 13:00,3.619,0.115,0,0,0,0,v
2018-01-02 13:06,3.940,0.128,0,0,0,0,v
2018-01-02 13:12,4.311,0.121,0,0,0,0,v
2018-01-02 13:18,4.646,0.125,0,0,0,0,v
2018-01-02 13:24,4.964,0.121,0,0,0,0,v
2018-01-02 13:30,5.276,0.112,0,0,0,0,v
2018-01-02 13:36,5.554,0.108,0,0,0,0,v
2018-01-02 13:42,5.843,0.112,0,0,0,0,v
2018-01-02 13:48,6.079,0.095,0,0,0,0,v
2018-01-02 13:54,6.302,0.082,0,0,0,0,v
2018-01-02 14:00,6.516,0.075,0,0,0,0,v
2018-01-02 14:06,6.703,0.085,0,0,0,0,v
2018-01-02 14:12,6.867,0.079,0,0,0,0,v
2018-01-02 14:18,7.018,0.075,0,0,0,0,v
2018-01-02 14:24,7.152,0.066,0,0,0,0,v
2018-01-02 14:30,7.264,0.069,0,0,0,0,v
2018-01-02 14:36,7.369,0.066,0,0,0,0,v
2018-01-02 14:42,7.467,0.069,0,0,0,0,v
2018-01-02 14:48,7.523,0.062,0,0,0,0,v
2018-01-02 14:54,7.569,0.056,0,0,0,0,v
2018-01-02 15:00,7.631,0.056,0,0,0,0,v
2018-01-02 15:06,7.664,0.059,0,0,0,0,v
2018-01-02 15:12,7.690,0.056,0,0,0,0,v
2018-01-02 15:18,7.703,0.062,0,0,0,0,v
2018-01-02 15:24,7.713,0.049,0,0,0,0,v
2018-01-02 15:30,7.753,0.052,0,0,0,0,v
2018-01-02 15:36,7.753,0.043,0,0,0,0,v
2018-01-02 15:42,7.772,0.039,0,0,0,0,v
2018-01-02 15:48,7.789,0.052,0,0,0,0,v
2018-01-02 15:54,7.812,0.056,0,0,0,0,v
2018-01-02 16:00,7.851,0.049,0,0,0,0,v
2018-01-02 16:06,7.858,0.046,0,0,0,0,v
2018-01-02 16:12,7.890,0.043,0,0,0,0,v
2018-01-02 16:18,7.907,0.043,0,0,0,0,v
2018-01-02 16:24,7.907,0.052,0,0,0,0,v
2018-01-02 16:30,7.897,0.052,0,0,0,0,v
2018-01-02 16:36,7.904,0.046,0,0,0,0,v
2018-01-02 16:42,7.867,0.062,0,0,0,0,v
2018-01-02 16:48,7.815,0.049,0,0,0,0,v
2018-01-02 16:54,7.779,0.059,0,0,0,0,v
2018-01-02 17:00,7.740,0.056,0,0,0,0,v
2018-01-02 17:06,7.697,0.056,0,0,0,0,v
2018-01-02 17:12,7.608,0.056,0,0,0,0,v
2018-01-02 17:18,7.516,0.062,0,0,0,0,v
2018-01-02 17:24,7.444,0.066,0,0,0,0,v
2018-01-02 17:30,7.316,0.052,0,0,0,0,v
2018-01-02 17:36,7.215,0.059,0,0,0,0,v
2018-01-02 17:42,7.057,0.072,0,0,0,0,v
2018-01-02 17:48,6.903,0.079,0,0,0,0,v
2018-01-02 17:54,6.742,0.069,0,0,0,0,v
2018-01-02 18:00,6.565,0.095,0,0,0,0,v
2018-01-02 18:06,6.348,0.092,0,0,0,0,v
2018-01-02 18:12,6.129,0.085,0,0,0,0,v
2018-01-02 18:18,5.922,0.089,0,0,0,0,v
2018-01-02 18:24,5.679,0.102,0,0,0,0,v
2018-01-02 18:30,5.423,0.092,0,0,0,0,v
2018-01-02 18:36,5.164,0.102,0,0,0,0,v
2018-01-02 18:42,4.898,0.098,0,0,0,0,v
2018-01-02 18:48,4.606,0.115,0,0,0,0,v
2018-01-02 18:54,4.301,0.095,0,0,0,0,v
2018-01-02 19:00,3.999,0.102,0,0,0,0,v
2018-01-02 19:06,3.707,0.108,0,0,0,0,v
2018-01-02 19:12,3.402,0.105,0,0,0,0,v
2018-01-02 19:18,3.104,0.089,0,0,0,0,v
2018-01-02 19:24,2.792,0.118,0,0,0,0,v
2018-01-02 19:30,2.516,0.108,0,0,0,0,v
2018-01-02 19:36,2.231,0.092,0,0,0,0,v
2018-01-02 19:42,1.949,0.102,0,0,0,0,v
2018-01-02 19:48,1.683,0.102,0,0,0,0,v
2018-01-02 19:54,1.421,0.085,0,0,0,0,v
2018-01-02 20:00,1.175,0.102,0,0,0,0,v
2018-01-02 20:06,0.919,0.082,0,0,0,0,v
2018-01-02 20:12,0.689,0.089,0,0,0,0,v
2018-01-02 20:18,0.486,0.085,0,0,0,0,v
2018-01-02 20:24,0.285,0.079,0,0,0,0,v
2018-01-02 20:30,0.082,0.095,0,0,0,0,v
2018-01-02 20:36,-0.092,0.075,0,0,0,0,v
2018-01-02 20:42,-0.269,0.075,0,0,0,0,v
2018-01-02 20:48,-0.423,0.079,0,0,0,0,v
2018-01-02 20:54,-0.564,0.069,0,0,0,0,v
2018-01-02 21:00,-0.689,0.062,0,0,0,0,v
2018-01-02 21:06,-0.807,0.062,0,0,0,0,v
2018-01-02 21:12,-0.899,0.056,0,0,0,0,v
2018-01-02 21:18,-0.984,0.072,0,0,0,0,v
2018-01-02 21:24,-1.043,0.052,0,0,0,0,v
2018-01-02 21:30,-1.099,0.062,0,0,0,0,v
2018-01-02 21:36,-1.115,0.056,0,0,0,0,v
2018-01-02 21:42,-1.132,0.049,0,0,0,0,v
2018-01-02 21:48,-1.155,0.052,0,0,0,0,v
2018-01-02 21:54,-1.178,0.059,0,0,0,0,v
2018-01-02 22:00,-1.191,0.052,0,0,0,0,v
2018-01-02 22:06,-1.211,0.059,0,0,0,0,v
2018-01-02 22:12,-1.257,0.049,0,0,0,0,v
2018-01-02 22:18,-1.312,0.066,0,0,0,0,v
2018-01-02 22:24,-1.365,0.062,0,0,0,0,v
2018-01-02 22:30,-1.421,0.069,0,0,0,0,v
2018-01-02 22:36,-1.519,0.069,0,0,0,0,v
2018-01-02 22:42,-1.594,0.059,0,0,0,0,v
2018-01-02 22:48,-1.673,0.066,0,0,0,0,v
2018-01-02 22:54,-1.768,0.069,0,0,0,0,v
2018-01-02 23:00,-1.831,0.069,0,0,0,0,v
2018-01-02 23:06,-1.913,0.059,0,0,0,0,v
2018-01-02 23:12,-1.949,0.062,0,0,0,0,v
2018-01-02 23:18,-2.044,0.056,0,0,0,0,v
2018-01-02 23:24,-2.051,0.056,0,0,0,0,v
2018-01-02 23:30,-2.080,0.052,0,0,0,0,v
