name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1024,259,687.0,78.0,17,0.0,11648.0
Aomori,青森県,27,2,24.0,1.0,0,0.0,810.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,598.0
Miyagi,宮城県,88,1,86.0,1.0,0,0.0,2684.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,920.0
Yamagata,山形県,69,5,64.0,0.0,1,0.0,2606.0
Fukushima,福島県,81,12,69.0,0.0,0,0.0,3682.0
Ibaraki,茨城県,168,17,142.0,9.0,0,0.0,4469.0
Tochigi,栃木県,64,18,46.0,0.0,5,3.0,3336.0
Gunma,群馬県,149,25,105.0,19.0,1,0.0,3396.0
Saitama,埼玉県,998,110,842.0,46.0,6,0.0,18101.0
Chiba,千葉県,904,108,752.0,44.0,6,0.0,13586.0
Tokyo,東京都,5136,684,4189.0,263.0,42,14.0,14653.0
Kanagawa,神奈川県,1322,286,965.0,71.0,30,0.0,8780.0
Niigata,新潟県,83,14,69.0,0.0,0,1.0,3994.0
Toyama,富山県,227,35,171.0,21.0,0,0.0,3067.0
Ishikawa,石川県,294,69,201.0,24.0,3,0.0,2579.0
Fukui,福井県,122,7,107.0,8.0,2,0.0,2430.0
Yamanashi,山梨県,60,4,56.0,0.0,1,0.0,3602.0
Nagano,長野県,76,16,60.0,,1,0.0,2552.0
Gifu,岐阜県,150,5,138.0,7.0,1,0.0,3173.0
Shizuoka,静岡県,74,3,70.0,1.0,1,0.0,3369.0
Aichi,愛知県,506,35,437.0,34.0,0,5.0,9525.0
Mie,三重県,45,5,39.0,1.0,0,0.0,2422.0
Shiga,滋賀県,99,15,83.0,1.0,1,0.0,1686.0
Kyoto,京都府,358,35,309.0,14.0,3,0.0,7493.0
Osaka,大阪府,1780,305,1399.0,76.0,30,11.0,27552.0
Hyogo,兵庫県,699,56,605.0,38.0,12,0.0,10537.0
Nara,奈良県,91,7,82.0,2.0,0,0.0,2754.0
Wakayama,和歌山県,63,6,54.0,3.0,0,0.0,3602.0
Tottori,鳥取県,3,1,2.0,0.0,0,0.0,1288.0
Shimane,島根県,24,4,20.0,0.0,1,0.0,1078.0
Okayama,岡山県,25,0,25.0,,-,0.0,1621.0
Hiroshima,広島県,167,24,141.0,2.0,1,0.0,6696.0
Yamaguchi,山口県,37,3,34.0,0.0,1,0.0,1653.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,699.0
Kagawa,香川県,28,1,27.0,0.0,0,0.0,2065.0
Ehime,愛媛県,78,29,45.0,4.0,0,0.0,1824.0
Kochi,高知県,74,2,69.0,3.0,0,0.0,1732.0
Fukuoka,福岡県,658,47,586.0,25.0,5,0.0,11715.0
Saga,佐賀県,47,15,32.0,0.0,0,2.0,1372.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,2645.0
Kumamoto,熊本県,48,10,35.0,3.0,0,0.0,3820.0
Oita,大分県,60,2,57.0,1.0,0,0.0,3801.0
Miyazaki,宮崎県,17,3,14.0,0.0,0,0.0,1339.0
Kagoshima,鹿児島県,10,1,9.0,0.0,0,0.0,1685.0
Okinawa,沖縄県,142,4,132.0,6.0,3,0.0,2806.0
