name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1367,90,1175.0,103.0,5,1.0,26110.0
Aomori,青森県,31,4,26.0,1.0,0,0.0,1317.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1290.0
Miyagi,宮城県,138,17,120.0,1.0,0,0.0,5385.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1054.0
Yamagata,山形県,75,3,72.0,1.0,0,1.0,2841.0
Fukushima,福島県,86,4,82.0,0.0,0,0.0,8836.0
Ibaraki,茨城県,237,26,201.0,10.0,1,0.0,6442.0
Tochigi,栃木県,147,46,97.0,0.0,0,4.0,11837.0
Gunma,群馬県,177,20,138.0,19.0,2,0.0,7256.0
Saitama,埼玉県,1955,480,1404.0,71.0,5,0.0,55838.0
Chiba,千葉県,1406,290,1070.0,46.0,3,0.0,24972.0
Tokyo,東京都,10420,2241,7852.0,327.0,21,0.0,151630.0
Kanagawa,神奈川県,2160,303,1759.0,98.0,7,0.0,16219.0
Niigata,新潟県,92,6,85.0,0.0,0,1.0,5858.0
Toyama,富山県,235,6,207.0,22.0,0,0.0,4874.0
Ishikawa,石川県,307,10,270.0,27.0,1,0.0,3056.0
Fukui,福井県,127,4,115.0,8.0,0,0.0,4445.0
Yamanashi,山梨県,80,4,75.0,1.0,0,0.0,6681.0
Nagano,長野県,86,9,77.0,,0,0.0,5531.0
Gifu,岐阜県,208,42,159.0,7.0,0,0.0,8212.0
Shizuoka,静岡県,119,29,89.0,1.0,0,0.0,10472.0
Aichi,愛知県,772,241,496.0,35.0,1,0.0,16828.0
Mie,三重県,59,8,49.0,1.0,0,1.0,3435.0
Shiga,滋賀県,145,39,105.0,1.0,2,0.0,3573.0
Kyoto,京都府,586,146,422.0,18.0,1,0.0,14909.0
Osaka,大阪府,2766,634,2046.0,86.0,13,0.0,59472.0
Hyogo,兵庫県,883,113,725.0,45.0,0,0.0,20675.0
Nara,奈良県,184,58,124.0,2.0,1,0.0,7978.0
Wakayama,和歌山県,109,25,81.0,3.0,1,0.0,5306.0
Tottori,鳥取県,5,1,4.0,0.0,0,0.0,2261.0
Shimane,島根県,26,1,24.0,0.0,0,1.0,2046.0
Okayama,岡山県,45,12,32.0,,-,1.0,2507.0
Hiroshima,広島県,227,40,185.0,3.0,0,1.0,9665.0
Yamaguchi,山口県,47,10,37.0,0.0,0,0.0,3440.0
Tokushima,徳島県,10,5,4.0,1.0,0,0.0,1487.0
Kagawa,香川県,45,17,28.0,0.0,0,0.0,4184.0
Ehime,愛媛県,83,1,77.0,5.0,0,0.0,2757.0
Kochi,高知県,77,2,72.0,3.0,0,0.0,2155.0
Fukuoka,福岡県,1174,251,890.0,33.0,3,0.0,20267.0
Saga,佐賀県,57,10,47.0,0.0,0,0.0,1864.0
Nagasaki,長崎県,47,30,16.0,1.0,-,0.0,5522.0
Kumamoto,熊本県,57,8,46.0,3.0,0,0.0,4607.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5950.0
Miyazaki,宮崎県,23,5,18.0,0.0,0,0.0,1868.0
Kagoshima,鹿児島県,174,62,112.0,0.0,0,0.0,8642.0
Okinawa,沖縄県,162,16,143.0,7.0,1,0.0,5941.0
Zenkoku,全国,27292,5369,20931.0,991.0,,,
