name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1102,183,831.0,88.0,11,0.0,14931.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,875.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,699.0
Miyagi,宮城県,88,0,87.0,1.0,0,0.0,3012.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,940.0
Yamagata,山形県,69,3,66.0,0.0,1,0.0,2422.0
Fukushima,福島県,81,5,76.0,0.0,0,0.0,4765.0
Ibaraki,茨城県,168,3,155.0,10.0,0,0.0,4746.0
Tochigi,栃木県,66,10,57.0,0.0,0,0.0,4438.0
Gunma,群馬県,149,8,122.0,19.0,1,0.0,3796.0
Saitama,埼玉県,1005,43,912.0,50.0,4,0.0,22634.0
Chiba,千葉県,907,24,838.0,45.0,4,0.0,15076.0
Tokyo,東京都,5323,368,4648.0,307.0,27,0.0,15498.0
Kanagawa,神奈川県,1381,143,1151.0,87.0,17,0.0,10210.0
Niigata,新潟県,83,1,81.0,0.0,0,1.0,4291.0
Toyama,富山県,227,9,196.0,22.0,0,0.0,3454.0
Ishikawa,石川県,298,39,233.0,26.0,2,0.0,2758.0
Fukui,福井県,122,2,112.0,8.0,1,0.0,2756.0
Yamanashi,山梨県,65,4,60.0,1.0,0,0.0,4202.0
Nagano,長野県,76,5,71.0,,0,0.0,2801.0
Gifu,岐阜県,151,3,141.0,7.0,1,0.0,3766.0
Shizuoka,静岡県,76,2,73.0,1.0,0,0.0,3566.0
Aichi,愛知県,509,10,460.0,34.0,0,5.0,10284.0
Mie,三重県,45,0,44.0,1.0,0,0.0,2552.0
Shiga,滋賀県,100,5,94.0,1.0,1,0.0,1911.0
Kyoto,京都府,358,10,331.0,17.0,0,0.0,8354.0
Osaka,大阪府,1783,85,1610.0,84.0,15,4.0,32063.0
Hyogo,兵庫県,699,16,641.0,42.0,4,0.0,11368.0
Nara,奈良県,92,1,89.0,2.0,0,0.0,2898.0
Wakayama,和歌山県,63,0,60.0,3.0,0,0.0,3743.0
Tottori,鳥取県,3,0,3.0,0.0,0,0.0,1363.0
Shimane,島根県,24,1,23.0,0.0,1,0.0,1142.0
Okayama,岡山県,25,0,25.0,,-,0.0,1738.0
Hiroshima,広島県,167,2,162.0,3.0,0,0.0,7104.0
Yamaguchi,山口県,37,1,36.0,0.0,1,0.0,1794.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,761.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2245.0
Ehime,愛媛県,82,23,55.0,4.0,1,0.0,2373.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,1818.0
Fukuoka,福岡県,786,127,632.0,27.0,5,0.0,13523.0
Saga,佐賀県,47,0,45.0,0.0,0,2.0,1449.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,2844.0
Kumamoto,熊本県,48,1,44.0,3.0,0,0.0,3974.0
Oita,大分県,60,1,58.0,1.0,0,0.0,4127.0
Miyazaki,宮崎県,17,0,17.0,0.0,0,0.0,1407.0
Kagoshima,鹿児島県,10,0,10.0,0.0,0,0.0,1964.0
Okinawa,沖縄県,142,2,137.0,7.0,1,0.0,2895.0
