name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,13685,1691,11521.0,472.0,20.0,1.0,242370.0,
Aomori,青森県,506,103,395.0,8.0,2.0,0.0,10014.0,
Iwate,岩手県,394,63,307.0,24.0,4.0,0.0,14494.0,
Miyagi,宮城県,2232,401,1815.0,16.0,3.0,0.0,24910.0,
Akita,秋田県,146,35,110.0,1.0,0.0,0.0,4565.0,
Yamagata,山形県,397,71,317.0,9.0,6.0,0.0,10193.0,
Fukushima,福島県,983,218,744.0,21.0,5.0,0.0,58511.0,
Ibaraki,茨城県,2560,321,2201.0,38.0,6.0,0.0,18572.0,
Tochigi,栃木県,1662,590,1072.0,6.0,10.0,6.0,73728.0,
Gunma,群馬県,2412,351,2015.0,46.0,10.0,0.0,52671.0,
Saitama,埼玉県,14937,3142,11580.0,215.0,61.0,0.0,322873.0,
Chiba,千葉県,11683,2543,9016.0,124.0,17.0,0.0,227912.0,
Tokyo,東京都,62590,10301,51657.0,632.0,101.0,0.0,996675.0,
Kanagawa,神奈川県,22480,3496,18701.0,283.0,74.0,0.0,342311.0,
Niigata,新潟県,565,120,445.0,3.0,1.0,3.0,28372.0,
Toyama,富山県,572,55,491.0,26.0,2.0,0.0,21742.0,
Ishikawa,石川県,1105,140,927.0,51.0,7.0,13.0,30157.0,
Fukui,福井県,359,19,327.0,12.0,0.0,1.0,19660.0,
Yamanashi,山梨県,568,75,482.0,11.0,3.0,0.0,14525.0,
Nagano,長野県,1242,182,1057.0,16.0,3.0,13.0,48235.0,
Gifu,岐阜県,2442,553,1851.0,38.0,11.0,0.0,66112.0,
Shizuoka,静岡県,2788,526,2221.0,41.0,7.0,0.0,94030.0,
Aichi,愛知県,16905,2555,14129.0,221.0,40.0,0.0,199918.0,
Mie,三重県,1324,167,1138.0,19.0,6.0,0.0,30675.0,
Shiga,滋賀県,1260,261,986.0,13.0,5.0,0.0,38138.0,
Kyoto,京都府,4803,962,3829.0,53.0,14.0,41.0,95241.0,
Osaka,大阪府,30772,3834,26337.0,601.0,169.0,0.0,472962.0,
Hyogo,兵庫県,10236,1171,8844.0,221.0,51.0,0.0,142967.0,
Nara,奈良県,2108,387,1696.0,25.0,11.0,0.0,47698.0,
Wakayama,和歌山県,652,64,570.0,7.0,4.0,11.0,16669.0,
Tottori,鳥取県,123,49,72.0,0.0,1.0,2.0,24313.0,
Shimane,島根県,214,27,187.0,0.0,2.0,0.0,9344.0,
Okayama,岡山県,1440,384,762.0,13.0,8.0,281.0,31723.0,
Hiroshima,広島県,3466,699,2364.0,41.0,18.0,362.0,75233.0,
Yamaguchi,山口県,597,114,476.0,3.0,3.0,4.0,26760.0,
Tokushima,徳島県,199,6,184.0,9.0,0.0,0.0,15373.0,
Kagawa,香川県,311,83,225.0,3.0,1.0,0.0,24487.0,
Ehime,愛媛県,484,92,379.0,13.0,3.0,0.0,13766.0,
Kochi,高知県,687,96,582.0,9.0,6.0,0.0,5995.0,
Fukuoka,福岡県,8774,1573,7272.0,119.0,16.0,190.0,268262.0,
Saga,佐賀県,477,52,428.0,3.0,1.0,6.0,15063.0,
Nagasaki,長崎県,703,234,311.0,5.0,2.0,153.0,40149.0,
Kumamoto,熊本県,1947,205,1539.0,21.0,8.0,182.0,37210.0,
Oita,大分県,720,126,588.0,6.0,4.0,0.0,43455.0,
Miyazaki,宮崎県,759,91,668.0,5.0,0.0,5.0,12454.0,
Kagoshima,鹿児島県,1033,128,905.0,14.0,2.0,14.0,40094.0,
Okinawa,沖縄県,5451,373,5002.0,81.0,3.0,5.0,90347.0,
Zenkoku,全国,241753,38729,198725.0,3598.0,,,,
