name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,6380,1993,4246.0,141.0,19.0,0.0,119279.0
Aomori,青森県,280,19,255.0,6.0,2.0,0.0,6349.0
Iwate,岩手県,112,79,33.0,0.0,1.0,0.0,7411.0
Miyagi,宮城県,1061,189,863.0,9.0,8.0,0.0,17169.0
Akita,秋田県,74,6,68.0,0.0,1.0,0.0,3155.0
Yamagata,山形県,107,20,86.0,1.0,0.0,0.0,7144.0
Fukushima,福島県,466,54,406.0,6.0,4.0,0.0,36945.0
Ibaraki,茨城県,1139,247,873.0,19.0,5.0,0.0,15503.0
Tochigi,栃木県,550,52,498.0,2.0,4.0,2.0,49184.0
Gunma,群馬県,1016,79,916.0,21.0,3.0,0.0,33976.0
Saitama,埼玉県,7326,890,6306.0,130.0,17.0,0.0,216902.0
Chiba,千葉県,6199,752,5361.0,86.0,8.0,0.0,153635.0
Tokyo,東京都,36778,3347,32954.0,477.0,37.0,0.0,701481.0
Kanagawa,神奈川県,10988,1207,9597.0,184.0,44.0,0.0,234414.0
Niigata,新潟県,286,85,201.0,0.0,1.0,0.0,20632.0
Toyama,富山県,441,16,399.0,26.0,0.0,0.0,16124.0
Ishikawa,石川県,831,7,775.0,49.0,0.0,0.0,20483.0
Fukui,福井県,298,31,256.0,11.0,2.0,0.0,13346.0
Yamanashi,山梨県,298,50,241.0,7.0,2.0,0.0,12801.0
Nagano,長野県,567,165,401.0,6.0,0.0,5.0,27741.0
Gifu,岐阜県,890,130,747.0,13.0,0.0,0.0,30992.0
Shizuoka,静岡県,1111,339,768.0,4.0,3.0,0.0,51416.0
Aichi,愛知県,8262,1317,6841.0,104.0,19.0,0.0,122758.0
Mie,三重県,684,90,587.0,7.0,5.0,0.0,18271.0
Shiga,滋賀県,720,87,624.0,9.0,0.0,0.0,24685.0
Kyoto,京都府,2409,214,2160.0,35.0,3.0,0.0,60062.0
Osaka,大阪府,16744,2329,14124.0,272.0,81.0,19.0,288368.0
Hyogo,兵庫県,4355,544,3735.0,76.0,23.0,0.0,82174.0
Nara,奈良県,952,183,758.0,11.0,4.0,0.0,29663.0
Wakayama,和歌山県,372,65,297.0,4.0,4.0,6.0,11946.0
Tottori,鳥取県,53,10,43.0,0.0,0.0,0.0,6185.0
Shimane,島根県,142,1,141.0,0.0,0.0,0.0,6498.0
Okayama,岡山県,458,109,310.0,11.0,3.0,28.0,17220.0
Hiroshima,広島県,726,43,674.0,6.0,0.0,3.0,31670.0
Yamaguchi,山口県,326,98,223.0,2.0,2.0,3.0,13795.0
Tokushima,徳島県,176,8,161.0,9.0,2.0,2.0,7712.0
Kagawa,香川県,127,19,106.0,2.0,0.0,0.0,15760.0
Ehime,愛媛県,164,47,111.0,6.0,0.0,0.0,5091.0
Kochi,高知県,144,0,140.0,4.0,0.0,0.0,3700.0
Fukuoka,福岡県,5477,143,5228.0,106.0,3.0,0.0,187533.0
Saga,佐賀県,290,15,276.0,1.0,0.0,2.0,8602.0
Nagasaki,長崎県,254,8,243.0,3.0,0.0,0.0,25507.0
Kumamoto,熊本県,951,76,841.0,11.0,1.0,23.0,22677.0
Oita,大分県,208,45,160.0,3.0,0.0,0.0,24521.0
Miyazaki,宮崎県,398,26,372.0,1.0,0.0,1.0,8918.0
Kagoshima,鹿児島県,592,48,537.0,13.0,0.0,6.0,25683.0
Okinawa,沖縄県,3925,345,3517.0,68.0,2.0,5.0,66496.0
Zenkoku,全国,126107,15627,108459.0,1962.0,,,
