name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1290,59,1130.0,101.0,5,0.0,23261.0
Aomori,青森県,29,2,26.0,1.0,0,0.0,1065.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1099.0
Miyagi,宮城県,104,9,94.0,1.0,0,0.0,4544.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1012.0
Yamagata,山形県,71,3,68.0,1.0,0,1.0,2639.0
Fukushima,福島県,83,1,82.0,0.0,0,0.0,7798.0
Ibaraki,茨城県,199,20,169.0,10.0,1,0.0,5714.0
Tochigi,栃木県,93,11,82.0,0.0,0,0.0,9229.0
Gunma,群馬県,155,2,134.0,19.0,0,0.0,5748.0
Saitama,埼玉県,1462,308,1087.0,67.0,4,0.0,43157.0
Chiba,千葉県,1119,152,921.0,46.0,0,0.0,20693.0
Tokyo,東京都,7927,1379,6223.0,325.0,5,0.0,113458.0
Kanagawa,神奈川県,1743,158,1488.0,97.0,8,0.0,14021.0
Niigata,新潟県,87,3,83.0,0.0,0,1.0,5290.0
Toyama,富山県,230,3,205.0,22.0,0,0.0,4225.0
Ishikawa,石川県,300,6,267.0,27.0,1,0.0,2959.0
Fukui,福井県,123,1,114.0,8.0,0,0.0,3683.0
Yamanashi,山梨県,76,1,74.0,1.0,0,0.0,6139.0
Nagano,長野県,78,2,76.0,,0,0.0,3485.0
Gifu,岐阜県,162,7,148.0,7.0,2,0.0,5825.0
Shizuoka,静岡県,94,11,82.0,1.0,0,0.0,8602.0
Aichi,愛知県,528,8,483.0,34.0,0,3.0,13977.0
Mie,三重県,48,0,45.0,1.0,0,2.0,3075.0
Shiga,滋賀県,106,5,100.0,1.0,1,0.0,2737.0
Kyoto,京都府,420,40,362.0,18.0,0,0.0,11599.0
Osaka,大阪府,1967,104,1777.0,86.0,3,0.0,46112.0
Hyogo,兵庫県,731,24,662.0,45.0,0,0.0,16817.0
Nara,奈良県,119,27,90.0,2.0,0,0.0,4383.0
Wakayama,和歌山県,80,16,61.0,3.0,0,0.0,4515.0
Tottori,鳥取県,5,2,3.0,0.0,0,0.0,1950.0
Shimane,島根県,24,0,24.0,0.0,0,0.0,1285.0
Okayama,岡山県,28,2,26.0,,-,0.0,2038.0
Hiroshima,広島県,178,10,166.0,3.0,0,1.0,8178.0
Yamaguchi,山口県,37,0,37.0,0.0,0,0.0,2662.0
Tokushima,徳島県,10,4,4.0,1.0,0,1.0,1183.0
Kagawa,香川県,29,1,28.0,0.0,0,0.0,2975.0
Ehime,愛媛県,82,0,77.0,5.0,0,0.0,2663.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,2025.0
Fukuoka,福岡県,917,66,818.0,33.0,4,0.0,17868.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1700.0
Nagasaki,長崎県,19,2,16.0,1.0,0,0.0,3878.0
Kumamoto,熊本県,49,0,46.0,3.0,0,0.0,4421.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5331.0
Miyazaki,宮崎県,18,1,17.0,0.0,0,0.0,1674.0
Kagoshima,鹿児島県,145,134,11.0,0.0,0,0.0,6949.0
Okinawa,沖縄県,148,3,139.0,7.0,0,0.0,3097.0
