name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,62133,537,60025.0,1476.0,0.0,95.0,1297501.0,JP-01
Aomori,青森県,5967,65,5864.0,38.0,0.0,0.0,106814.0,JP-02
Iwate,岩手県,3529,40,3436.0,53.0,0.0,0.0,138755.0,JP-03
Miyagi,宮城県,16394,89,16173.0,118.0,0.0,14.0,270924.0,JP-04
Akita,秋田県,1946,12,1907.0,27.0,0.0,0.0,27703.0,JP-05
Yamagata,山形県,3653,46,3551.0,56.0,0.0,0.0,116909.0,JP-06
Fukushima,福島県,9660,130,9354.0,176.0,0.0,0.0,479148.0,JP-07
Ibaraki,茨城県,24835,343,24272.0,220.0,0.0,0.0,40625.0,JP-08
Tochigi,栃木県,15974,353,15504.0,117.0,0.0,0.0,536507.0,JP-09
Gunma,群馬県,17865,463,17224.0,178.0,0.0,0.0,362913.0,JP-10
Saitama,埼玉県,117646,1560,115027.0,1059.0,1.0,0.0,1682566.0,JP-11
Chiba,千葉県,101876,916,99676.0,1028.0,0.0,256.0,1267668.0,JP-12
Tokyo,東京都,388766,5646,379945.0,3175.0,4.0,0.0,4261890.0,JP-13
Kanagawa,神奈川県,171770,1802,168649.0,1319.0,3.0,0.0,1868605.0,JP-14
Niigata,新潟県,8643,407,8173.0,63.0,0.0,0.0,337907.0,JP-15
Toyama,富山県,4946,77,4817.0,52.0,0.0,0.0,134217.0,JP-16
Ishikawa,石川県,8135,106,7869.0,139.0,0.0,21.0,217274.0,JP-17
Fukui,福井県,3252,135,3079.0,38.0,0.0,0.0,129430.0,JP-18
Yamanashi,山梨県,5205,42,5134.0,29.0,0.0,0.0,138818.0,JP-19
Nagano,長野県,9482,426,8928.0,97.0,1.0,31.0,375306.0,JP-20
Gifu,岐阜県,19579,261,19065.0,219.0,0.0,34.0,482880.0,JP-21
Shizuoka,静岡県,27393,368,26598.0,209.0,2.0,218.0,741868.0,JP-22
Aichi,愛知県,108032,1284,105587.0,1161.0,1.0,0.0,1538543.0,JP-23
Mie,三重県,14953,136,14986.0,163.0,0.0,332.0,276023.0,JP-24
Shiga,滋賀県,13014,503,12407.0,104.0,0.0,0.0,302506.0,JP-25
Kyoto,京都府,37160,855,35887.0,292.0,9.0,126.0,483537.0,JP-26
Osaka,大阪府,207806,3794,200946.0,3066.0,47.0,0.0,4339560.0,JP-27
Hyogo,兵庫県,79705,745,77562.0,1398.0,2.0,0.0,885226.0,JP-28
Nara,奈良県,16416,452,15815.0,149.0,0.0,0.0,287960.0,JP-29
Wakayama,和歌山県,5401,93,5137.0,62.0,1.0,109.0,69336.0,JP-30
Tottori,鳥取県,1738,69,1639.0,5.0,0.0,25.0,176349.0,JP-31
Shimane,島根県,1928,178,1745.0,5.0,0.0,0.0,66059.0,JP-32
Okayama,岡山県,15859,17,15421.0,136.0,0.0,285.0,310392.0,JP-33
Hiroshima,広島県,24453,2226,22024.0,203.0,2.0,0.0,1014281.0,JP-34
Yamaguchi,山口県,6892,1013,5786.0,93.0,1.0,0.0,222391.0,JP-35
Tokushima,徳島県,3335,46,3225.0,66.0,0.0,2.0,119299.0,JP-36
Kagawa,香川県,4805,98,4668.0,38.0,0.0,1.0,148600.0,JP-37
Ehime,愛媛県,5581,168,5331.0,82.0,0.0,0.0,177251.0,JP-38
Kochi,高知県,4207,39,4135.0,33.0,0.0,0.0,114161.0,JP-39
Fukuoka,福岡県,75757,738,74178.0,627.0,3.0,214.0,1469012.0,JP-40
Saga,佐賀県,6112,157,5897.0,30.0,0.0,28.0,124851.0,JP-41
Nagasaki,長崎県,6299,173,6054.0,73.0,0.0,1.0,208632.0,JP-42
Kumamoto,熊本県,14457,34,14287.0,136.0,0.0,0.0,126013.0,JP-43
Oita,大分県,8298,111,8103.0,84.0,0.0,0.0,314446.0,JP-44
Miyazaki,宮崎県,6163,45,6096.0,41.0,0.0,19.0,73188.0,JP-45
Kagoshima,鹿児島県,9718,488,9057.0,66.0,0.0,107.0,180864.0,JP-46
Okinawa,沖縄県,58209,7511,50303.0,398.0,23.0,3.0,458279.0,JP-47
Zenkoku,全国,1764947,34797,1710546.0,18397.0,,,,
