name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,21227,784,19667.0,754.0,21.0,22.0,457671.0,JP-01
Aomori,青森県,1080,164,896.0,20.0,0.0,0.0,25712.0,JP-02
Iwate,岩手県,704,113,561.0,30.0,0.0,0.0,46891.0,JP-03
Miyagi,宮城県,6458,1517,4909.0,32.0,9.0,0.0,93278.0,JP-04
Akita,秋田県,301,23,272.0,6.0,0.0,0.0,7580.0,JP-05
Yamagata,山形県,1033,303,713.0,17.0,1.0,0.0,36006.0,JP-06
Fukushima,福島県,2604,269,2218.0,117.0,11.0,0.0,154693.0,JP-07
Ibaraki,茨城県,6876,320,6429.0,127.0,1.0,0.0,26579.0,JP-08
Tochigi,栃木県,4756,255,4431.0,70.0,2.0,0.0,176544.0,JP-09
Gunma,群馬県,5111,223,4789.0,99.0,4.0,0.0,114876.0,JP-10
Saitama,埼玉県,33407,1462,31242.0,703.0,37.0,0.0,658475.0,JP-11
Chiba,千葉県,30053,1129,28349.0,575.0,19.0,0.0,485350.0,JP-12
Tokyo,東京都,122702,3667,117259.0,1776.0,47.0,0.0,1783496.0,JP-13
Kanagawa,神奈川県,48608,987,46834.0,787.0,27.0,0.0,702970.0,JP-14
Niigata,新潟県,1556,236,1302.0,18.0,2.0,0.0,84673.0,JP-15
Toyama,富山県,951,31,890.0,29.0,0.0,1.0,42146.0,JP-16
Ishikawa,石川県,1952,59,1827.0,64.0,1.0,2.0,61334.0,JP-17
Fukui,福井県,616,62,529.0,25.0,0.0,0.0,36556.0,JP-18
Yamanashi,山梨県,981,23,939.0,19.0,0.0,0.0,32134.0,JP-19
Nagano,長野県,2934,285,2620.0,41.0,1.0,12.0,117807.0,JP-20
Gifu,岐阜県,5008,145,4736.0,127.0,4.0,0.0,161957.0,JP-21
Shizuoka,静岡県,5821,250,5412.0,118.0,1.0,41.0,250200.0,JP-22
Aichi,愛知県,27707,887,26232.0,588.0,10.0,0.0,469439.0,JP-23
Mie,三重県,2843,202,2654.0,71.0,1.0,84.0,79034.0,JP-24
Shiga,滋賀県,2847,152,2639.0,56.0,4.0,0.0,88147.0,JP-25
Kyoto,京都府,9573,288,9125.0,170.0,1.0,10.0,179251.0,JP-26
Osaka,大阪府,54689,4985,48062.0,1194.0,135.0,448.0,1087693.0,JP-27
Hyogo,兵庫県,20636,1616,18425.0,595.0,75.0,0.0,304215.0,JP-28
Nara,奈良県,3952,415,3482.0,55.0,5.0,0.0,98084.0,JP-29
Wakayama,和歌山県,1350,140,1167.0,18.0,7.0,25.0,27327.0,JP-30
Tottori,鳥取県,277,65,205.0,2.0,0.0,5.0,49625.0,JP-31
Shimane,島根県,288,4,284.0,0.0,0.0,0.0,18022.0,JP-32
Okayama,岡山県,2755,82,2575.0,36.0,3.0,62.0,81422.0,JP-33
Hiroshima,広島県,5198,97,4986.0,106.0,1.0,9.0,181159.0,JP-34
Yamaguchi,山口県,1438,38,1357.0,43.0,0.0,0.0,68811.0,JP-35
Tokushima,徳島県,586,114,453.0,19.0,2.0,0.0,33268.0,JP-36
Kagawa,香川県,901,125,760.0,19.0,0.0,3.0,52775.0,JP-37
Ehime,愛媛県,1486,383,1079.0,24.0,1.0,0.0,41691.0,JP-38
Kochi,高知県,923,15,889.0,19.0,2.0,0.0,7455.0,JP-39
Fukuoka,福岡県,19119,373,18413.0,333.0,5.0,0.0,516505.0,JP-40
Saga,佐賀県,1219,59,1166.0,13.0,0.0,19.0,32540.0,JP-41
Nagasaki,長崎県,1645,26,1580.0,39.0,0.0,0.0,78632.0,JP-42
Kumamoto,熊本県,3517,27,3416.0,74.0,2.0,0.0,58352.0,JP-43
Oita,大分県,1322,21,1279.0,22.0,1.0,0.0,93868.0,JP-44
Miyazaki,宮崎県,1966,20,1924.0,22.0,0.0,0.0,24863.0,JP-45
Kagoshima,鹿児島県,1855,64,1783.0,28.0,0.0,20.0,74384.0,JP-46
Okinawa,沖縄県,9891,842,8927.0,128.0,2.0,6.0,167146.0,JP-47
Zenkoku,全国,482722,23347,449686.0,9228.0,,,,
