name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,21512,872,19846.0,768.0,19.0,26.0,466237.0,JP-01
Aomori,青森県,1131,174,937.0,20.0,0.0,0.0,26925.0,JP-02
Iwate,岩手県,732,123,579.0,30.0,1.0,0.0,48763.0,JP-03
Miyagi,宮城県,6813,1405,5369.0,39.0,12.0,0.0,99172.0,JP-04
Akita,秋田県,319,39,274.0,6.0,2.0,0.0,8015.0,JP-05
Yamagata,山形県,1129,236,876.0,17.0,2.0,0.0,38451.0,JP-06
Fukushima,福島県,2721,308,2296.0,117.0,12.0,0.0,159214.0,JP-07
Ibaraki,茨城県,6993,310,6555.0,128.0,3.0,0.0,27318.0,JP-08
Tochigi,栃木県,4850,242,4538.0,70.0,3.0,0.0,179375.0,JP-09
Gunma,群馬県,5191,229,4861.0,101.0,4.0,0.0,118563.0,JP-10
Saitama,埼玉県,33920,1596,31610.0,714.0,34.0,0.0,672633.0,JP-11
Chiba,千葉県,30373,1037,28753.0,583.0,13.0,0.0,493846.0,JP-12
Tokyo,東京都,124450,3924,118732.0,1794.0,41.0,0.0,1821744.0,JP-13
Kanagawa,神奈川県,49068,1115,47161.0,792.0,22.0,0.0,724492.0,JP-14
Niigata,新潟県,1653,247,1388.0,18.0,2.0,0.0,88913.0,JP-15
Toyama,富山県,1001,73,899.0,29.0,1.0,0.0,43461.0,JP-16
Ishikawa,石川県,1992,92,1833.0,65.0,1.0,2.0,62403.0,JP-17
Fukui,福井県,639,73,539.0,27.0,1.0,0.0,38178.0,JP-18
Yamanashi,山梨県,1001,36,946.0,19.0,1.0,0.0,32134.0,JP-19
Nagano,長野県,3069,278,2760.0,42.0,0.0,11.0,124647.0,JP-20
Gifu,岐阜県,5074,167,4778.0,129.0,3.0,0.0,165762.0,JP-21
Shizuoka,静岡県,5892,227,5545.0,120.0,0.0,0.0,258463.0,JP-22
Aichi,愛知県,28168,1110,26462.0,596.0,8.0,0.0,484046.0,JP-23
Mie,三重県,2924,241,2695.0,72.0,5.0,84.0,79034.0,JP-24
Shiga,滋賀県,2924,202,2664.0,58.0,3.0,0.0,91115.0,JP-25
Kyoto,京都府,9937,532,9253.0,173.0,4.0,21.0,183888.0,JP-26
Osaka,大阪府,57531,6792,49046.0,1202.0,167.0,491.0,1118701.0,JP-27
Hyogo,兵庫県,21536,2147,18791.0,598.0,78.0,0.0,312596.0,JP-28
Nara,奈良県,4276,635,3586.0,55.0,7.0,0.0,102793.0,JP-29
Wakayama,和歌山県,1454,200,1210.0,18.0,8.0,26.0,28001.0,JP-30
Tottori,鳥取県,284,68,207.0,2.0,0.0,7.0,51512.0,JP-31
Shimane,島根県,291,6,285.0,0.0,0.0,0.0,18477.0,JP-32
Okayama,岡山県,2830,82,2575.0,36.0,3.0,137.0,81422.0,JP-33
Hiroshima,広島県,5228,99,5017.0,106.0,1.0,6.0,188023.0,JP-34
Yamaguchi,山口県,1448,40,1368.0,43.0,0.0,3.0,71202.0,JP-35
Tokushima,徳島県,639,144,474.0,21.0,3.0,0.0,33954.0,JP-36
Kagawa,香川県,955,170,769.0,19.0,0.0,3.0,54174.0,JP-37
Ehime,愛媛県,1627,470,1133.0,24.0,6.0,0.0,43153.0,JP-38
Kochi,高知県,945,36,890.0,19.0,1.0,0.0,7528.0,JP-39
Fukuoka,福岡県,19253,396,18523.0,334.0,6.0,0.0,525072.0,JP-40
Saga,佐賀県,1244,63,1187.0,13.0,0.0,19.0,33294.0,JP-41
Nagasaki,長崎県,1648,21,1588.0,39.0,0.0,0.0,79798.0,JP-42
Kumamoto,熊本県,3530,34,3422.0,74.0,2.0,0.0,58603.0,JP-43
Oita,大分県,1333,29,1282.0,22.0,1.0,0.0,96288.0,JP-44
Miyazaki,宮崎県,1971,12,1930.0,22.0,0.0,7.0,24946.0,JP-45
Kagoshima,鹿児島県,1886,67,1803.0,28.0,0.0,12.0,75535.0,JP-46
Okinawa,沖縄県,10194,963,9108.0,129.0,3.0,6.0,171448.0,JP-47
Zenkoku,全国,493579,27362,456343.0,9331.0,,,,
