name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,2542,213,2221.0,108.0,2.0,0.0,70302.0
Aomori,青森県,122,85,36.0,1.0,2.0,0.0,3217.0
Iwate,岩手県,26,3,23.0,0.0,0.0,0.0,4915.0
Miyagi,宮城県,526,42,482.0,2.0,1.0,0.0,12334.0
Akita,秋田県,59,0,59.0,0.0,0.0,0.0,2384.0
Yamagata,山形県,81,2,78.0,1.0,0.0,0.0,5370.0
Fukushima,福島県,369,90,273.0,6.0,2.0,0.0,25322.0
Ibaraki,茨城県,728,29,681.0,18.0,2.0,0.0,13174.0
Tochigi,栃木県,466,25,440.0,1.0,0.0,0.0,34491.0
Gunma,群馬県,785,38,717.0,19.0,4.0,11.0,26435.0
Saitama,埼玉県,5393,389,4901.0,103.0,7.0,0.0,165689.0
Chiba,千葉県,4548,337,4135.0,76.0,9.0,0.0,113355.0
Tokyo,東京都,29046,1800,26810.0,436.0,24.0,0.0,541987.0
Kanagawa,神奈川県,7965,556,7255.0,154.0,23.0,0.0,182376.0
Niigata,新潟県,180,3,177.0,0.0,0.0,0.0,16905.0
Toyama,富山県,422,0,396.0,26.0,0.0,0.0,14003.0
Ishikawa,石川県,795,22,726.0,47.0,0.0,0.0,15422.0
Fukui,福井県,256,9,236.0,11.0,0.0,0.0,10562.0
Yamanashi,山梨県,199,2,191.0,6.0,0.0,0.0,11252.0
Nagano,長野県,326,8,317.0,4.0,1.0,3.0,21163.0
Gifu,岐阜県,644,14,620.0,10.0,1.0,0.0,24988.0
Shizuoka,静岡県,580,14,564.0,2.0,0.0,0.0,39592.0
Aichi,愛知県,5685,233,5361.0,91.0,10.0,0.0,89287.0
Mie,三重県,549,17,525.0,7.0,0.0,0.0,14763.0
Shiga,滋賀県,527,13,506.0,8.0,0.0,0.0,13359.0
Kyoto,京都府,1928,121,1780.0,27.0,0.0,0.0,49179.0
Osaka,大阪府,11555,445,10867.0,227.0,16.0,16.0,213697.0
Hyogo,兵庫県,3008,116,2831.0,61.0,18.0,0.0,63825.0
Nara,奈良県,613,23,581.0,9.0,2.0,0.0,23285.0
Wakayama,和歌山県,255,7,241.0,4.0,1.0,3.0,9940.0
Tottori,鳥取県,36,0,36.0,0.0,0.0,0.0,5559.0
Shimane,島根県,140,0,140.0,0.0,0.0,0.0,6033.0
Okayama,岡山県,173,12,155.0,1.0,2.0,5.0,8654.0
Hiroshima,広島県,650,40,606.0,4.0,1.0,0.0,25370.0
Yamaguchi,山口県,209,2,205.0,2.0,1.0,0.0,11045.0
Tokushima,徳島県,159,9,140.0,9.0,0.0,1.0,7230.0
Kagawa,香川県,99,4,93.0,2.0,0.0,0.0,12515.0
Ehime,愛媛県,116,2,108.0,6.0,0.0,0.0,4246.0
Kochi,高知県,140,1,135.0,4.0,0.0,0.0,3587.0
Fukuoka,福岡県,5142,65,4977.0,100.0,5.0,0.0,151512.0
Saga,佐賀県,252,5,249.0,0.0,0.0,2.0,6617.0
Nagasaki,長崎県,242,3,235.0,3.0,0.0,1.0,20834.0
Kumamoto,熊本県,746,60,669.0,8.0,0.0,9.0,18505.0
Oita,大分県,159,1,155.0,3.0,0.0,0.0,19211.0
Miyazaki,宮崎県,366,1,365.0,1.0,0.0,1.0,8720.0
Kagoshima,鹿児島県,463,18,463.0,12.0,0.0,30.0,21449.0
Okinawa,沖縄県,2954,295,2608.0,55.0,9.0,4.0,47970.0
Zenkoku,全国,92224,5174,85369.0,1675.0,,,
