name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1996,105,1784.0,107.0,1,0.0,54197.0
Aomori,青森県,35,0,34.0,1.0,0,0.0,2329.0
Iwate,岩手県,23,0,23.0,0.0,0,0.0,3974.0
Miyagi,宮城県,375,67,306.0,2.0,0,0.0,9881.0
Akita,秋田県,53,2,51.0,0.0,0,0.0,2082.0
Yamagata,山形県,78,2,76.0,1.0,1,1.0,5079.0
Fukushima,福島県,232,41,189.0,2.0,1,0.0,18810.0
Ibaraki,茨城県,631,29,585.0,17.0,5,0.0,12228.0
Tochigi,栃木県,411,66,333.0,1.0,1,11.0,28699.0
Gunma,群馬県,688,124,541.0,19.0,0,4.0,19671.0
Saitama,埼玉県,4494,247,4147.0,100.0,8,0.0,135235.0
Chiba,千葉県,3715,309,3336.0,70.0,8,0.0,77280.0
Tokyo,東京都,24648,2132,22121.0,395.0,29,0.0,427531.0
Kanagawa,神奈川県,6509,460,5913.0,136.0,30,0.0,144192.0
Niigata,新潟県,168,19,149.0,0.0,1,0.0,14835.0
Toyama,富山県,410,5,380.0,25.0,0,0.0,11637.0
Ishikawa,石川県,763,57,660.0,46.0,0,0.0,12132.0
Fukui,福井県,244,4,228.0,10.0,2,2.0,9575.0
Yamanashi,山梨県,180,3,171.0,6.0,1,0.0,10434.0
Nagano,長野県,303,7,301.0,1.0,0,6.0,18305.0
Gifu,岐阜県,606,15,581.0,10.0,1,0.0,21729.0
Shizuoka,静岡県,522,11,510.0,1.0,1,0.0,32231.0
Aichi,愛知県,5145,380,4682.0,83.0,13,0.0,71793.0
Mie,三重県,483,80,396.0,7.0,4,0.0,12042.0
Shiga,滋賀県,483,17,458.0,8.0,0,0.0,11309.0
Kyoto,京都府,1705,70,1610.0,25.0,1,0.0,40361.0
Osaka,大阪府,10271,610,9452.0,199.0,30,10.0,174612.0
Hyogo,兵庫県,2616,97,2462.0,57.0,6,0.0,53691.0
Nara,奈良県,558,13,536.0,9.0,0,0.0,19714.0
Wakayama,和歌山県,238,3,228.0,4.0,0,3.0,9123.0
Tottori,鳥取県,36,12,24.0,0.0,0,0.0,5386.0
Shimane,島根県,138,0,137.0,0.0,0,1.0,5334.0
Okayama,岡山県,149,1,147.0,,-,1.0,7861.0
Hiroshima,広島県,492,22,466.0,3.0,1,1.0,19986.0
Yamaguchi,山口県,195,7,186.0,2.0,1,0.0,9263.0
Tokushima,徳島県,147,21,114.0,9.0,0,3.0,6806.0
Kagawa,香川県,93,8,83.0,2.0,0,0.0,10297.0
Ehime,愛媛県,114,0,108.0,6.0,0,0.0,4021.0
Kochi,高知県,137,0,133.0,4.0,0,0.0,3406.0
Fukuoka,福岡県,5007,160,4755.0,92.0,10,0.0,46778.0
Saga,佐賀県,244,2,244.0,0.0,0,2.0,5746.0
Nagasaki,長崎県,236,3,230.0,3.0,0,0.0,17663.0
Kumamoto,熊本県,572,11,553.0,8.0,0,0.0,16109.0
Oita,大分県,158,4,152.0,2.0,0,0.0,15981.0
Miyazaki,宮崎県,344,2,342.0,1.0,0,1.0,8514.0
Kagoshima,鹿児島県,389,16,373.0,12.0,0,12.0,18115.0
Okinawa,沖縄県,2382,137,2204.0,45.0,7,4.0,37072.0
Zenkoku,全国,79416,5381,72494.0,1531.0,,,
