name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,58288,3500,53565.0,1457.0,27.0,234.0,1024794.0,JP-01
Aomori,青森県,4802,1097,3672.0,33.0,2.0,0.0,74109.0,JP-02
Iwate,岩手県,3249,373,2826.0,50.0,1.0,0.0,110778.0,JP-03
Miyagi,宮城県,15325,1469,13722.0,104.0,26.0,30.0,214360.0,JP-04
Akita,秋田県,1696,138,1535.0,23.0,1.0,0.0,23518.0,JP-05
Yamagata,山形県,3299,262,2987.0,50.0,5.0,0.0,88253.0,JP-06
Fukushima,福島県,9021,565,8286.0,170.0,14.0,0.0,374822.0,JP-07
Ibaraki,茨城県,22004,1787,20022.0,195.0,27.0,0.0,37826.0,JP-08
Tochigi,栃木県,13953,1167,12681.0,105.0,17.0,0.0,403280.0,JP-09
Gunma,群馬県,15649,1468,14018.0,163.0,29.0,0.0,265457.0,JP-10
Saitama,埼玉県,106633,11500,94224.0,909.0,144.0,0.0,1334402.0,JP-11
Chiba,千葉県,92571,12520,79156.0,893.0,102.0,2.0,973143.0,JP-12
Tokyo,東京都,357563,27129,327873.0,2561.0,267.0,0.0,3362072.0,JP-13
Kanagawa,神奈川県,157140,13124,142875.0,1141.0,246.0,0.0,1444956.0,JP-14
Niigata,新潟県,7085,630,6399.0,56.0,10.0,0.0,249387.0,JP-15
Toyama,富山県,4587,531,4012.0,44.0,15.0,0.0,103405.0,JP-16
Ishikawa,石川県,7451,450,6859.0,123.0,4.0,19.0,173760.0,JP-17
Fukui,福井県,2714,231,2447.0,36.0,2.0,0.0,100868.0,JP-18
Yamanashi,山梨県,4698,463,4214.0,26.0,3.0,5.0,97156.0,JP-19
Nagano,長野県,8183,524,7566.0,94.0,3.0,1.0,278820.0,JP-20
Gifu,岐阜県,17019,2263,14630.0,205.0,22.0,79.0,361972.0,JP-21
Shizuoka,静岡県,24383,4093,20104.0,186.0,29.0,0.0,556282.0,JP-22
Aichi,愛知県,91990,22026,68911.0,1053.0,88.0,0.0,1124589.0,JP-23
Mie,三重県,13525,3862,9805.0,138.0,30.0,280.0,192585.0,JP-24
Shiga,滋賀県,11387,1556,9734.0,97.0,11.0,0.0,214030.0,JP-25
Kyoto,京都府,32580,4762,27306.0,254.0,91.0,258.0,381221.0,JP-26
Osaka,大阪府,181629,24944,151839.0,2832.0,594.0,2014.0,3056029.0,JP-27
Hyogo,兵庫県,69735,7176,61212.0,1347.0,78.0,0.0,669287.0,JP-28
Nara,奈良県,14407,1536,12730.0,141.0,18.0,0.0,225731.0,JP-29
Wakayama,和歌山県,4887,431,4300.0,55.0,23.0,101.0,59948.0,JP-30
Tottori,鳥取県,1531,244,1267.0,4.0,2.0,16.0,130831.0,JP-31
Shimane,島根県,1446,212,1232.0,2.0,2.0,0.0,45572.0,JP-32
Okayama,岡山県,14291,1686,11771.0,132.0,21.0,702.0,231974.0,JP-33
Hiroshima,広島県,19673,1304,16917.0,185.0,21.0,1267.0,779859.0,JP-34
Yamaguchi,山口県,5265,574,4604.0,87.0,4.0,0.0,155099.0,JP-35
Tokushima,徳島県,2912,358,2490.0,64.0,6.0,0.0,90888.0,JP-36
Kagawa,香川県,4475,439,4003.0,34.0,9.0,1.0,117602.0,JP-37
Ehime,愛媛県,4803,334,4388.0,81.0,5.0,0.0,134760.0,JP-38
Kochi,高知県,3785,496,3258.0,31.0,7.0,0.0,85207.0,JP-39
Fukuoka,福岡県,69253,9568,58693.0,574.0,35.0,418.0,1133070.0,JP-40
Saga,佐賀県,5454,512,3842.0,28.0,2.0,1072.0,90497.0,JP-41
Nagasaki,長崎県,5563,573,4925.0,69.0,2.0,4.0,162677.0,JP-42
Kumamoto,熊本県,13317,1690,11499.0,128.0,21.0,0.0,112361.0,JP-43
Oita,大分県,7499,825,6604.0,70.0,4.0,0.0,233988.0,JP-44
Miyazaki,宮崎県,5765,718,4999.0,33.0,8.0,15.0,65378.0,JP-45
Kagoshima,鹿児島県,8542,824,7675.0,52.0,6.0,9.0,155050.0,JP-46
Okinawa,沖縄県,45374,5433,39349.0,265.0,125.0,327.0,351201.0,JP-47
Zenkoku,全国,1576401,177367,1377026.0,16380.0,,,,
