name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1184,115,977.0,92.0,11,0.0,18301.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,933.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,830.0
Miyagi,宮城県,88,0,87.0,1.0,0,0.0,3372.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,975.0
Yamagata,山形県,69,1,68.0,0.0,1,0.0,2491.0
Fukushima,福島県,82,3,79.0,0.0,0,0.0,5874.0
Ibaraki,茨城県,168,3,155.0,10.0,0,0.0,5107.0
Tochigi,栃木県,66,1,65.0,0.0,0,0.0,5889.0
Gunma,群馬県,151,2,130.0,19.0,0,0.0,4514.0
Saitama,埼玉県,1025,22,951.0,52.0,3,0.0,29050.0
Chiba,千葉県,922,24,853.0,45.0,2,0.0,16898.0
Tokyo,東京都,5674,340,5017.0,317.0,19,0.0,63083.0
Kanagawa,神奈川県,1426,62,1271.0,93.0,9,0.0,11724.0
Niigata,新潟県,83,1,81.0,0.0,0,1.0,4686.0
Toyama,富山県,227,0,205.0,22.0,0,0.0,3766.0
Ishikawa,石川県,299,25,247.0,27.0,2,0.0,2857.0
Fukui,福井県,122,0,114.0,8.0,0,0.0,3132.0
Yamanashi,山梨県,72,2,69.0,1.0,0,0.0,5122.0
Nagano,長野県,76,1,75.0,,0,0.0,3063.0
Gifu,岐阜県,155,5,143.0,7.0,2,0.0,4518.0
Shizuoka,静岡県,79,4,74.0,1.0,0,0.0,3724.0
Aichi,愛知県,521,11,470.0,34.0,0,6.0,11523.0
Mie,三重県,45,0,44.0,1.0,0,0.0,2687.0
Shiga,滋賀県,101,2,98.0,1.0,1,0.0,2148.0
Kyoto,京都府,363,4,341.0,18.0,0,0.0,9329.0
Osaka,大阪府,1794,28,1680.0,86.0,7,0.0,36520.0
Hyogo,兵庫県,699,3,653.0,43.0,0,0.0,13665.0
Nara,奈良県,92,0,90.0,2.0,0,0.0,3491.0
Wakayama,和歌山県,63,0,60.0,3.0,0,0.0,3874.0
Tottori,鳥取県,3,0,3.0,0.0,0,0.0,1437.0
Shimane,島根県,24,1,23.0,0.0,1,0.0,1208.0
Okayama,岡山県,25,0,25.0,,-,0.0,1853.0
Hiroshima,広島県,168,0,165.0,3.0,0,0.0,7548.0
Yamaguchi,山口県,37,1,36.0,0.0,1,0.0,2021.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,834.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2460.0
Ehime,愛媛県,82,5,73.0,4.0,0,0.0,2553.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,1913.0
Fukuoka,福岡県,830,39,763.0,28.0,3,0.0,15245.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1579.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,3074.0
Kumamoto,熊本県,48,0,45.0,3.0,0,0.0,4153.0
Oita,大分県,60,0,59.0,1.0,0,0.0,4531.0
Miyazaki,宮崎県,17,0,17.0,0.0,0,0.0,1504.0
Kagoshima,鹿児島県,11,1,10.0,0.0,0,0.0,2384.0
Okinawa,沖縄県,142,0,139.0,7.0,0,0.0,2983.0
