name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1277,78,1098.0,101.0,6,0.0,22261.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,1020.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1026.0
Miyagi,宮城県,98,7,90.0,1.0,0,0.0,4089.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1007.0
Yamagata,山形県,71,4,68.0,0.0,1,1.0,2595.0
Fukushima,福島県,82,1,81.0,0.0,0,0.0,7370.0
Ibaraki,茨城県,187,14,163.0,10.0,1,0.0,5561.0
Tochigi,栃木県,87,19,67.0,0.0,0,1.0,8201.0
Gunma,群馬県,155,3,133.0,19.0,0,0.0,5375.0
Saitama,埼玉県,1282,199,1016.0,67.0,3,0.0,40308.0
Chiba,千葉県,1030,85,899.0,46.0,1,0.0,19367.0
Tokyo,東京都,6973,876,5772.0,325.0,8,0.0,96939.0
Kanagawa,神奈川県,1605,127,1382.0,96.0,7,0.0,13437.0
Niigata,新潟県,85,1,83.0,0.0,0,1.0,5137.0
Toyama,富山県,228,1,205.0,22.0,0,0.0,4132.0
Ishikawa,石川県,300,8,265.0,27.0,1,0.0,2937.0
Fukui,福井県,122,0,114.0,8.0,0,0.0,3558.0
Yamanashi,山梨県,75,0,74.0,1.0,0,0.0,6012.0
Nagano,長野県,77,1,76.0,,0,0.0,3382.0
Gifu,岐阜県,163,9,147.0,7.0,2,0.0,5519.0
Shizuoka,静岡県,86,4,81.0,1.0,0,0.0,8040.0
Aichi,愛知県,526,7,480.0,34.0,0,5.0,13558.0
Mie,三重県,46,0,45.0,1.0,0,0.0,2980.0
Shiga,滋賀県,103,3,99.0,1.0,0,0.0,2566.0
Kyoto,京都府,404,34,352.0,18.0,0,0.0,11133.0
Osaka,大阪府,1905,77,1742.0,86.0,3,0.0,43972.0
Hyogo,兵庫県,716,13,658.0,45.0,0,0.0,15792.0
Nara,奈良県,98,6,90.0,2.0,0,0.0,3943.0
Wakayama,和歌山県,64,0,61.0,3.0,0,0.0,4077.0
Tottori,鳥取県,4,1,3.0,0.0,0,0.0,1848.0
Shimane,島根県,24,0,24.0,0.0,0,0.0,1263.0
Okayama,岡山県,28,2,26.0,,-,0.0,1999.0
Hiroshima,広島県,171,4,165.0,3.0,0,1.0,8025.0
Yamaguchi,山口県,37,0,37.0,0.0,0,0.0,2533.0
Tokushima,徳島県,9,4,4.0,1.0,0,0.0,973.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2842.0
Ehime,愛媛県,82,0,77.0,5.0,0,0.0,2645.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,1998.0
Fukuoka,福岡県,878,31,814.0,33.0,2,0.0,17041.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1677.0
Nagasaki,長崎県,18,1,16.0,1.0,0,0.0,3489.0
Kumamoto,熊本県,49,0,46.0,3.0,0,0.0,4381.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5131.0
Miyazaki,宮崎県,18,1,17.0,0.0,0,0.0,1624.0
Kagoshima,鹿児島県,110,99,11.0,0.0,0,0.0,4237.0
Okinawa,沖縄県,142,0,139.0,7.0,0,0.0,3047.0
Zenkoku,全国,19667,1720,16967.0,979.0,,,
