name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,164068,26936,135405.0,1722.0,6.0,5.0,1628726.0,JP-01
Aomori,青森県,19481,3301,16124.0,56.0,0.0,0.0,156562.0,JP-02
Iwate,岩手県,9364,2508,6798.0,58.0,1.0,0.0,176108.0,JP-03
Miyagi,宮城県,37957,7105,30260.0,135.0,10.0,457.0,378419.0,JP-04
Akita,秋田県,8736,1691,7014.0,31.0,3.0,0.0,42387.0,JP-05
Yamagata,山形県,10918,2162,8692.0,64.0,0.0,0.0,149210.0,JP-06
Fukushima,福島県,23002,2946,19872.0,184.0,9.0,0.0,595713.0,JP-07
Ibaraki,茨城県,68118,8534,59311.0,273.0,20.0,0.0,43898.0,JP-08
Tochigi,栃木県,42712,7073,35466.0,173.0,9.0,0.0,616252.0,JP-09
Gunma,群馬県,49232,7047,41943.0,242.0,10.0,0.0,474577.0,JP-10
Saitama,埼玉県,296942,36360,259430.0,1152.0,56.0,0.0,2152250.0,JP-11
Chiba,千葉県,254725,34132,215272.0,1277.0,27.0,4044.0,1591480.0,JP-12
Tokyo,東京都,951548,172982,775025.0,3541.0,81.0,0.0,5348595.0,JP-13
Kanagawa,神奈川県,426987,53251,372126.0,1610.0,102.0,0.0,2180686.0,JP-14
Niigata,新潟県,27869,3949,23852.0,68.0,3.0,0.0,453693.0,JP-15
Toyama,富山県,15934,5071,10804.0,59.0,4.0,0.0,178876.0,JP-16
Ishikawa,石川県,22999,3787,19029.0,160.0,3.0,23.0,281064.0,JP-17
Fukui,福井県,11428,1651,9738.0,39.0,3.0,0.0,205507.0,JP-18
Yamanashi,山梨県,15818,2434,13355.0,42.0,4.0,13.0,186746.0,JP-19
Nagano,長野県,29658,4580,24699.0,140.0,3.0,239.0,498757.0,JP-20
Gifu,岐阜県,50352,7036,42462.0,265.0,10.0,589.0,635391.0,JP-21
Shizuoka,静岡県,82983,12562,69375.0,311.0,6.0,735.0,937631.0,JP-22
Aichi,愛知県,297764,40669,255570.0,1525.0,55.0,0.0,1997877.0,JP-23
Mie,三重県,38722,5454,34152.0,232.0,4.0,1116.0,354936.0,JP-24
Shiga,滋賀県,45348,8767,36450.0,131.0,0.0,0.0,420924.0,JP-25
Kyoto,京都府,118266,20102,96047.0,398.0,86.0,1719.0,641784.0,JP-26
Osaka,大阪府,616918,118422,494702.0,3767.0,798.0,27.0,5525352.0,JP-27
Hyogo,兵庫県,244735,43507,199498.0,1750.0,46.0,20.0,1208739.0,JP-28
Nara,奈良県,52210,14642,37321.0,247.0,26.0,0.0,391798.0,JP-29
Wakayama,和歌山県,21456,2408,18801.0,98.0,8.0,149.0,114971.0,JP-30
Tottori,鳥取県,6015,1146,4783.0,8.0,0.0,78.0,249267.0,JP-31
Shimane,島根県,6023,656,5359.0,8.0,0.0,0.0,109739.0,JP-32
Okayama,岡山県,46294,5836,34676.0,183.0,14.0,5599.0,413636.0,JP-33
Hiroshima,広島県,70888,11972,58542.0,374.0,11.0,0.0,1360944.0,JP-34
Yamaguchi,山口県,20060,2436,17503.0,121.0,4.0,0.0,377372.0,JP-35
Tokushima,徳島県,9744,2015,7668.0,73.0,0.0,12.0,152287.0,JP-36
Kagawa,香川県,17023,3340,13614.0,69.0,3.0,0.0,193268.0,JP-37
Ehime,愛媛県,15923,1954,13857.0,112.0,1.0,0.0,248541.0,JP-38
Kochi,高知県,11293,1922,9299.0,72.0,9.0,0.0,171309.0,JP-39
Fukuoka,福岡県,221035,41069,174047.0,878.0,19.0,5041.0,1962747.0,JP-40
Saga,佐賀県,21812,3404,16614.0,60.0,3.0,1734.0,183023.0,JP-41
Nagasaki,長崎県,23755,3934,20581.0,105.0,2.0,865.0,272272.0,JP-42
Kumamoto,熊本県,46471,8099,38160.0,212.0,14.0,0.0,191394.0,JP-43
Oita,大分県,22468,2432,19939.0,97.0,0.0,0.0,414439.0,JP-44
Miyazaki,宮崎県,17674,1921,15721.0,84.0,0.0,52.0,124604.0,JP-45
Kagoshima,鹿児島県,29322,3658,25255.0,115.0,6.0,294.0,256881.0,JP-46
Okinawa,沖縄県,97045,5203,91414.0,426.0,24.0,2.0,581671.0,JP-47
Zenkoku,全国,4739095,762066,3935625.0,22747.0,,,,
