name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,4387,1160,3110.0,117.0,11.0,0.0,96113.0
Aomori,青森県,275,55,215.0,5.0,2.0,0.0,6062.0
Iwate,岩手県,33,5,26.0,0.0,0.0,2.0,5793.0
Miyagi,宮城県,892,182,704.0,6.0,3.0,0.0,15516.0
Akita,秋田県,68,7,61.0,0.0,1.0,0.0,2673.0
Yamagata,山形県,92,10,81.0,1.0,0.0,0.0,6856.0
Fukushima,福島県,419,38,375.0,6.0,2.0,0.0,34102.0
Ibaraki,茨城県,854,82,754.0,18.0,1.0,0.0,14524.0
Tochigi,栃木県,505,21,484.0,1.0,4.0,1.0,47064.0
Gunma,群馬県,937,38,874.0,20.0,2.0,5.0,31094.0
Saitama,埼玉県,6479,679,5687.0,113.0,8.0,0.0,203293.0
Chiba,千葉県,5499,433,4983.0,83.0,7.0,0.0,137855.0
Tokyo,東京都,33377,2226,30683.0,468.0,38.0,0.0,647611.0
Kanagawa,神奈川県,9604,730,8694.0,180.0,26.0,0.0,217129.0
Niigata,新潟県,216,34,182.0,0.0,0.0,0.0,18840.0
Toyama,富山県,425,2,397.0,26.0,0.0,0.0,15525.0
Ishikawa,石川県,825,16,760.0,49.0,0.0,0.0,19143.0
Fukui,福井県,268,12,245.0,11.0,0.0,0.0,11881.0
Yamanashi,山梨県,257,38,213.0,6.0,1.0,0.0,12278.0
Nagano,長野県,393,49,343.0,6.0,0.0,5.0,25014.0
Gifu,岐阜県,765,78,675.0,12.0,0.0,0.0,28467.0
Shizuoka,静岡県,787,123,662.0,2.0,2.0,0.0,46817.0
Aichi,愛知県,7052,834,6120.0,98.0,15.0,0.0,110598.0
Mie,三重県,603,42,554.0,7.0,2.0,0.0,16342.0
Shiga,滋賀県,636,79,548.0,9.0,0.0,0.0,14966.0
Kyoto,京都府,2187,124,2033.0,30.0,1.0,0.0,55661.0
Osaka,大阪府,14376,1449,12651.0,257.0,63.0,19.0,260477.0
Hyogo,兵庫県,3596,277,3248.0,71.0,17.0,0.0,74219.0
Nara,奈良県,771,108,652.0,11.0,1.0,0.0,26732.0
Wakayama,和歌山県,298,21,268.0,4.0,3.0,5.0,10767.0
Tottori,鳥取県,51,14,37.0,0.0,0.0,0.0,6039.0
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6281.0
Okayama,岡山県,348,118,185.0,6.0,2.0,39.0,14762.0
Hiroshima,広島県,680,23,652.0,5.0,1.0,0.0,29297.0
Yamaguchi,山口県,233,20,211.0,2.0,1.0,0.0,12510.0
Tokushima,徳島県,170,7,155.0,9.0,0.0,1.0,7618.0
Kagawa,香川県,108,6,100.0,2.0,0.0,0.0,14533.0
Ehime,愛媛県,117,1,110.0,6.0,0.0,0.0,4476.0
Kochi,高知県,144,0,140.0,4.0,0.0,0.0,3684.0
Fukuoka,福岡県,5328,111,5113.0,104.0,4.0,0.0,175450.0
Saga,佐賀県,275,19,257.0,1.0,0.0,2.0,7879.0
Nagasaki,長崎県,249,4,241.0,3.0,0.0,1.0,24030.0
Kumamoto,熊本県,866,46,795.0,9.0,3.0,16.0,21157.0
Oita,大分県,162,2,157.0,3.0,0.0,0.0,22399.0
Miyazaki,宮崎県,373,3,370.0,1.0,1.0,1.0,8829.0
Kagoshima,鹿児島県,542,67,470.0,13.0,0.0,8.0,24227.0
Okinawa,沖縄県,3597,283,3254.0,65.0,4.0,5.0,63313.0
Zenkoku,全国,110260,9676,98670.0,1850.0,,,
