name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,18493,846,17022.0,639.0,14.0,14.0,351821.0,JP-01
Aomori,青森県,805,79,709.0,17.0,0.0,0.0,16347.0,JP-02
Iwate,岩手県,521,16,476.0,29.0,1.0,0.0,22490.0,JP-03
Miyagi,宮城県,3498,82,3393.0,23.0,5.0,0.0,49684.0,JP-04
Akita,秋田県,269,26,238.0,5.0,0.0,0.0,6879.0,JP-05
Yamagata,山形県,534,28,491.0,15.0,0.0,0.0,16510.0,JP-06
Fukushima,福島県,1833,124,1645.0,64.0,10.0,0.0,97855.0,JP-07
Ibaraki,茨城県,5372,413,4865.0,94.0,16.0,0.0,24378.0,JP-08
Tochigi,栃木県,3962,220,3684.0,58.0,9.0,0.0,117669.0,JP-09
Gunma,群馬県,4265,264,3922.0,79.0,9.0,0.0,83749.0,JP-10
Saitama,埼玉県,27764,2706,24596.0,462.0,42.0,0.0,503852.0,JP-11
Chiba,千葉県,24584,2799,21437.0,348.0,30.0,0.0,371396.0,JP-12
Tokyo,東京都,106505,5204,100170.0,1131.0,103.0,0.0,1423473.0,JP-13
Kanagawa,神奈川県,43264,1477,41190.0,597.0,42.0,0.0,542742.0,JP-14
Niigata,新潟県,1005,83,909.0,13.0,1.0,0.0,40354.0,JP-15
Toyama,富山県,887,18,842.0,27.0,3.0,0.0,33471.0,JP-16
Ishikawa,石川県,1682,235,1449.0,60.0,1.0,62.0,45716.0,JP-17
Fukui,福井県,530,26,479.0,25.0,2.0,0.0,28950.0,JP-18
Yamanashi,山梨県,919,18,885.0,16.0,1.0,0.0,14741.0,JP-19
Nagano,長野県,2345,54,2279.0,39.0,1.0,27.0,90739.0,JP-20
Gifu,岐阜県,4577,294,4192.0,91.0,11.0,0.0,119648.0,JP-21
Shizuoka,静岡県,4845,202,4551.0,92.0,1.0,0.0,164992.0,JP-22
Aichi,愛知県,25128,1259,23394.0,475.0,36.0,0.0,353866.0,JP-23
Mie,三重県,2389,180,2167.0,42.0,11.0,0.0,56417.0,JP-24
Shiga,滋賀県,2316,158,2119.0,39.0,5.0,0.0,64703.0,JP-25
Kyoto,京都府,8846,673,8103.0,144.0,5.0,74.0,143753.0,JP-26
Osaka,大阪府,45947,1934,42523.0,1054.0,140.0,436.0,720445.0,JP-27
Hyogo,兵庫県,17470,873,16119.0,478.0,67.0,0.0,226475.0,JP-28
Nara,奈良県,3268,149,3076.0,43.0,5.0,0.0,75362.0,JP-29
Wakayama,和歌山県,1147,56,1052.0,16.0,8.0,23.0,23811.0,JP-30
Tottori,鳥取県,207,10,192.0,2.0,0.0,3.0,37425.0,JP-31
Shimane,島根県,280,9,271.0,0.0,1.0,0.0,13515.0,JP-32
Okayama,岡山県,2445,96,2300.0,26.0,5.0,23.0,60138.0,JP-33
Hiroshima,広島県,4939,113,4718.0,99.0,6.0,9.0,139356.0,JP-34
Yamaguchi,山口県,1354,145,1174.0,35.0,1.0,0.0,52858.0,JP-35
Tokushima,徳島県,426,44,367.0,15.0,3.0,0.0,23983.0,JP-36
Kagawa,香川県,721,51,653.0,17.0,2.0,0.0,41673.0,JP-37
Ehime,愛媛県,1029,50,957.0,22.0,1.0,0.0,29642.0,JP-38
Kochi,高知県,876,17,842.0,17.0,1.0,0.0,7038.0,JP-39
Fukuoka,福岡県,17327,1456,15637.0,234.0,32.0,0.0,408188.0,JP-40
Saga,佐賀県,995,39,971.0,6.0,1.0,21.0,25949.0,JP-41
Nagasaki,長崎県,1580,101,1412.0,35.0,2.0,32.0,63103.0,JP-42
Kumamoto,熊本県,3403,97,3243.0,67.0,15.0,4.0,55648.0,JP-43
Oita,大分県,1262,86,1158.0,18.0,0.0,0.0,72664.0,JP-44
Miyazaki,宮崎県,1906,96,1775.0,20.0,2.0,15.0,24475.0,JP-45
Kagoshima,鹿児島県,1724,89,1627.0,21.0,5.0,13.0,61770.0,JP-46
Okinawa,沖縄県,7990,379,7515.0,101.0,2.0,5.0,136508.0,JP-47
Zenkoku,全国,413434,23374,382789.0,6950.0,,,,
