name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,5880,1903,3846.0,131.0,18.0,0.0,113037.0
Aomori,青森県,280,27,247.0,6.0,2.0,0.0,6271.0
Iwate,岩手県,86,60,22.0,0.0,0.0,4.0,6865.0
Miyagi,宮城県,1027,190,829.0,8.0,5.0,0.0,16829.0
Akita,秋田県,74,7,67.0,0.0,1.0,0.0,3152.0
Yamagata,山形県,100,14,85.0,1.0,0.0,0.0,7078.0
Fukushima,福島県,453,45,402.0,6.0,5.0,0.0,36109.0
Ibaraki,茨城県,1071,215,838.0,18.0,5.0,0.0,15243.0
Tochigi,栃木県,527,34,493.0,2.0,4.0,2.0,48922.0
Gunma,群馬県,974,46,898.0,20.0,2.0,10.0,33422.0
Saitama,埼玉県,7122,861,6138.0,123.0,15.0,0.0,212609.0
Chiba,千葉県,6003,644,5275.0,84.0,8.0,0.0,148372.0
Tokyo,東京都,35722,3024,32222.0,476.0,39.0,0.0,686965.0
Kanagawa,神奈川県,10575,1029,9363.0,183.0,38.0,0.0,229196.0
Niigata,新潟県,273,86,187.0,0.0,1.0,0.0,20328.0
Toyama,富山県,435,10,399.0,26.0,0.0,0.0,15674.0
Ishikawa,石川県,830,7,774.0,49.0,0.0,0.0,20120.0
Fukui,福井県,289,28,250.0,11.0,1.0,0.0,12776.0
Yamanashi,山梨県,291,51,234.0,6.0,2.0,0.0,12727.0
Nagano,長野県,525,149,375.0,6.0,0.0,5.0,27127.0
Gifu,岐阜県,855,108,734.0,13.0,0.0,0.0,30444.0
Shizuoka,静岡県,978,229,745.0,4.0,3.0,0.0,50183.0
Aichi,愛知県,7902,1189,6612.0,101.0,15.0,0.0,119953.0
Mie,三重県,645,54,584.0,7.0,4.0,0.0,17127.0
Shiga,滋賀県,696,76,611.0,9.0,0.0,0.0,14966.0
Kyoto,京都府,2356,191,2130.0,35.0,3.0,0.0,58824.0
Osaka,大阪府,16036,2036,13716.0,265.0,72.0,19.0,280378.0
Hyogo,兵庫県,4120,459,3586.0,75.0,17.0,0.0,79834.0
Nara,奈良県,896,154,731.0,11.0,3.0,0.0,28985.0
Wakayama,和歌山県,346,52,284.0,4.0,4.0,6.0,11643.0
Tottori,鳥取県,53,12,41.0,0.0,0.0,0.0,6156.0
Shimane,島根県,142,1,141.0,0.0,0.0,0.0,6354.0
Okayama,岡山県,430,80,258.0,10.0,1.0,82.0,14762.0
Hiroshima,広島県,710,34,669.0,5.0,0.0,2.0,30887.0
Yamaguchi,山口県,285,59,222.0,2.0,2.0,2.0,13795.0
Tokushima,徳島県,174,7,159.0,9.0,2.0,1.0,7682.0
Kagawa,香川県,122,17,103.0,2.0,0.0,0.0,15450.0
Ehime,愛媛県,144,27,111.0,6.0,0.0,0.0,4819.0
Kochi,高知県,144,0,140.0,4.0,0.0,0.0,3693.0
Fukuoka,福岡県,5420,112,5203.0,105.0,3.0,0.0,184084.0
Saga,佐賀県,284,16,269.0,1.0,0.0,2.0,8340.0
Nagasaki,長崎県,252,6,243.0,3.0,0.0,0.0,25087.0
Kumamoto,熊本県,939,67,834.0,10.0,3.0,28.0,22475.0
Oita,大分県,189,28,158.0,3.0,0.0,0.0,23843.0
Miyazaki,宮崎県,385,13,372.0,1.0,0.0,1.0,8852.0
Kagoshima,鹿児島県,558,45,512.0,13.0,0.0,12.0,25132.0
Okinawa,沖縄県,3833,331,3440.0,67.0,2.0,5.0,65427.0
Zenkoku,全国,121431,13833,105552.0,1921.0,,,
