name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,9669,2163,7269.0,237.0,27.0,0.0,164174.0
Aomori,青森県,324,45,273.0,6.0,2.0,0.0,7172.0
Iwate,岩手県,220,66,150.0,4.0,3.0,0.0,10109.0
Miyagi,宮城県,1272,145,1117.0,10.0,5.0,0.0,19587.0
Akita,秋田県,90,4,85.0,1.0,0.0,0.0,3689.0
Yamagata,山形県,158,33,124.0,1.0,1.0,0.0,7934.0
Fukushima,福島県,528,63,457.0,8.0,5.0,0.0,41506.0
Ibaraki,茨城県,1808,412,1373.0,23.0,17.0,0.0,17334.0
Tochigi,栃木県,732,156,576.0,2.0,9.0,2.0,56515.0
Gunma,群馬県,1371,259,1090.0,22.0,5.0,0.0,39174.0
Saitama,埼玉県,9159,1584,7423.0,152.0,29.0,0.0,244778.0
Chiba,千葉県,7388,826,6471.0,91.0,14.0,0.0,171596.0
Tokyo,東京都,43377,4483,38383.0,511.0,55.0,0.0,797901.0
Kanagawa,神奈川県,13505,1227,12067.0,211.0,65.0,0.0,265968.0
Niigata,新潟県,354,82,272.0,0.0,0.0,0.0,23160.0
Toyama,富山県,461,17,418.0,26.0,0.0,0.0,17786.0
Ishikawa,石川県,867,23,794.0,50.0,0.0,0.0,23222.0
Fukui,福井県,321,16,294.0,11.0,1.0,0.0,15611.0
Yamanashi,山梨県,381,61,311.0,9.0,0.0,0.0,13645.0
Nagano,長野県,786,100,655.0,6.0,2.0,25.0,33056.0
Gifu,岐阜県,1227,255,958.0,14.0,2.0,0.0,43695.0
Shizuoka,静岡県,1827,570,1243.0,14.0,10.0,0.0,61478.0
Aichi,愛知県,10938,1809,9002.0,127.0,27.0,0.0,143080.0
Mie,三重県,940,184,747.0,9.0,5.0,0.0,22079.0
Shiga,滋賀県,814,73,730.0,11.0,1.0,0.0,29103.0
Kyoto,京都府,2736,217,2480.0,39.0,7.0,0.0,68469.0
Osaka,大阪府,22197,4479,17347.0,352.0,132.0,19.0,347916.0
Hyogo,兵庫県,6169,782,5296.0,91.0,37.0,0.0,102264.0
Nara,奈良県,1291,254,1024.0,13.0,7.0,0.0,35104.0
Wakayama,和歌山県,490,70,402.0,7.0,6.0,11.0,13948.0
Tottori,鳥取県,61,8,52.0,0.0,0.0,1.0,18010.0
Shimane,島根県,153,7,146.0,0.0,1.0,0.0,7158.0
Okayama,岡山県,645,140,468.0,11.0,5.0,26.0,20802.0
Hiroshima,広島県,1023,203,800.0,6.0,6.0,14.0,35884.0
Yamaguchi,山口県,409,57,346.0,2.0,3.0,4.0,19028.0
Tokushima,徳島県,185,6,170.0,9.0,1.0,0.0,7906.0
Kagawa,香川県,159,31,126.0,2.0,1.0,0.0,18005.0
Ehime,愛媛県,341,101,233.0,6.0,5.0,1.0,8364.0
Kochi,高知県,215,55,147.0,4.0,0.0,9.0,3998.0
Fukuoka,福岡県,5977,368,5500.0,109.0,9.0,0.0,210049.0
Saga,佐賀県,336,42,294.0,2.0,0.0,2.0,10424.0
Nagasaki,長崎県,273,14,257.0,3.0,0.0,1.0,28117.0
Kumamoto,熊本県,1079,71,964.0,13.0,7.0,31.0,24904.0
Oita,大分県,378,139,236.0,3.0,1.0,0.0,30004.0
Miyazaki,宮崎県,545,96,449.0,1.0,1.0,1.0,10314.0
Kagoshima,鹿児島県,637,35,602.0,13.0,1.0,13.0,28192.0
Okinawa,沖縄県,4535,418,4050.0,72.0,4.0,5.0,75471.0
Zenkoku,全国,158351,22249,133671.0,2314.0,,,
