name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,3447,608,2727.0,112.0,6.0,0.0,87181.0
Aomori,青森県,264,74,186.0,4.0,3.0,0.0,5536.0
Iwate,岩手県,29,4,25.0,0.0,0.0,0.0,5546.0
Miyagi,宮城県,804,228,573.0,3.0,3.0,0.0,14655.0
Akita,秋田県,67,6,60.0,0.0,1.0,1.0,2613.0
Yamagata,山形県,86,4,81.0,1.0,0.0,0.0,6560.0
Fukushima,福島県,401,26,369.0,6.0,3.0,0.0,30204.0
Ibaraki,茨城県,789,44,727.0,18.0,1.0,0.0,14094.0
Tochigi,栃木県,494,24,470.0,1.0,1.0,1.0,44211.0
Gunma,群馬県,913,45,845.0,20.0,4.0,3.0,30057.0
Saitama,埼玉県,6018,392,5515.0,111.0,6.0,0.0,191061.0
Chiba,千葉県,5207,337,4789.0,81.0,9.0,0.0,132362.0
Tokyo,東京都,31893,1817,29615.0,461.0,38.0,0.0,619099.0
Kanagawa,神奈川県,9021,586,8262.0,173.0,25.0,0.0,206810.0
Niigata,新潟県,185,4,181.0,0.0,0.0,0.0,18101.0
Toyama,富山県,424,2,396.0,26.0,0.0,0.0,14742.0
Ishikawa,石川県,815,18,748.0,49.0,0.0,0.0,18104.0
Fukui,福井県,257,1,245.0,11.0,1.0,0.0,11175.0
Yamanashi,山梨県,221,17,198.0,6.0,0.0,0.0,11897.0
Nagano,長野県,350,12,337.0,6.0,0.0,5.0,23957.0
Gifu,岐阜県,710,47,651.0,12.0,0.0,0.0,27497.0
Shizuoka,静岡県,690,85,603.0,2.0,0.0,0.0,44359.0
Aichi,愛知県,6457,612,5749.0,96.0,11.0,0.0,103369.0
Mie,三重県,575,25,543.0,7.0,3.0,0.0,15683.0
Shiga,滋賀県,584,43,532.0,9.0,0.0,0.0,14575.0
Kyoto,京都府,2090,91,1969.0,30.0,2.0,0.0,54018.0
Osaka,大阪府,13316,1034,12014.0,249.0,40.0,19.0,245639.0
Hyogo,兵庫県,3363,218,3078.0,67.0,16.0,0.0,70648.0
Nara,奈良県,694,66,618.0,10.0,0.0,0.0,25498.0
Wakayama,和歌山県,280,8,263.0,4.0,3.0,5.0,10540.0
Tottori,鳥取県,38,2,36.0,0.0,0.0,0.0,5786.0
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6281.0
Okayama,岡山県,315,118,185.0,6.0,2.0,6.0,11198.0
Hiroshima,広島県,665,13,647.0,5.0,0.0,0.0,28303.0
Yamaguchi,山口県,223,11,210.0,2.0,0.0,0.0,11960.0
Tokushima,徳島県,164,0,155.0,9.0,0.0,0.0,7525.0
Kagawa,香川県,103,4,97.0,2.0,0.0,0.0,13845.0
Ehime,愛媛県,116,0,110.0,6.0,0.0,0.0,4419.0
Kochi,高知県,144,1,139.0,4.0,0.0,0.0,3661.0
Fukuoka,福岡県,5251,70,5077.0,104.0,4.0,0.0,168839.0
Saga,佐賀県,266,12,256.0,0.0,0.0,2.0,7429.0
Nagasaki,長崎県,245,0,241.0,3.0,0.0,1.0,23180.0
Kumamoto,熊本県,824,45,755.0,8.0,1.0,16.0,19986.0
Oita,大分県,159,0,156.0,3.0,0.0,0.0,21490.0
Miyazaki,宮崎県,371,3,368.0,1.0,1.0,1.0,8803.0
Kagoshima,鹿児島県,505,24,464.0,13.0,0.0,4.0,23128.0
Okinawa,沖縄県,3435,294,3082.0,64.0,5.0,5.0,60235.0
Zenkoku,全国,103409,7075,94488.0,1805.0,,,
