name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,40120,5116,34094.0,1252.0,36.0,342.0,723117.0,JP-01
Aomori,青森県,2442,111,2301.0,30.0,2.0,0.0,47484.0,JP-02
Iwate,岩手県,1548,98,1404.0,46.0,0.0,0.0,78914.0,JP-03
Miyagi,宮城県,9004,158,8754.0,84.0,8.0,8.0,150077.0,JP-04
Akita,秋田県,761,17,726.0,18.0,1.0,0.0,14044.0,JP-05
Yamagata,山形県,2003,67,1890.0,46.0,4.0,0.0,61748.0,JP-06
Fukushima,福島県,4689,144,4390.0,155.0,7.0,0.0,257885.0,JP-07
Ibaraki,茨城県,10012,285,9570.0,157.0,12.0,0.0,32946.0,JP-08
Tochigi,栃木県,6603,250,6273.0,80.0,9.0,0.0,270990.0,JP-09
Gunma,群馬県,7959,175,7637.0,147.0,10.0,0.0,181572.0,JP-10
Saitama,埼玉県,44805,1129,42866.0,810.0,37.0,0.0,911462.0,JP-11
Chiba,千葉県,38107,949,36465.0,693.0,19.0,0.0,636018.0,JP-12
Tokyo,東京都,165163,3693,159336.0,2134.0,55.0,0.0,2366983.0,JP-13
Kanagawa,神奈川県,63558,1817,60821.0,920.0,54.0,0.0,967655.0,JP-14
Niigata,新潟県,3331,156,3129.0,46.0,3.0,0.0,152690.0,JP-15
Toyama,富山県,1948,96,1815.0,37.0,8.0,0.0,68098.0,JP-16
Ishikawa,石川県,3861,148,3600.0,110.0,3.0,3.0,106327.0,JP-17
Fukui,福井県,1058,21,1004.0,34.0,0.0,1.0,60987.0,JP-18
Yamanashi,山梨県,1745,199,1526.0,20.0,1.0,0.0,44960.0,JP-19
Nagano,長野県,4914,145,4750.0,87.0,3.0,68.0,188811.0,JP-20
Gifu,岐阜県,9204,440,8589.0,175.0,20.0,0.0,252389.0,JP-21
Shizuoka,静岡県,8759,441,8175.0,143.0,8.0,0.0,372339.0,JP-22
Aichi,愛知県,49275,3279,45130.0,866.0,86.0,0.0,758557.0,JP-23
Mie,三重県,5100,231,4897.0,108.0,9.0,136.0,129213.0,JP-24
Shiga,滋賀県,5373,344,4946.0,83.0,10.0,0.0,138588.0,JP-25
Kyoto,京都府,16261,443,15551.0,226.0,19.0,41.0,265403.0,JP-26
Osaka,大阪府,101424,6124,91924.0,2501.0,221.0,875.0,1929716.0,JP-27
Hyogo,兵庫県,40356,876,38239.0,1246.0,64.0,5.0,477973.0,JP-28
Nara,奈良県,8042,181,7741.0,120.0,10.0,0.0,158031.0,JP-29
Wakayama,和歌山県,2647,30,2514.0,47.0,8.0,56.0,40959.0,JP-30
Tottori,鳥取県,466,11,446.0,2.0,0.0,7.0,75524.0,JP-31
Shimane,島根県,548,25,523.0,0.0,2.0,0.0,27832.0,JP-32
Okayama,岡山県,7521,578,6712.0,119.0,18.0,112.0,148791.0,JP-33
Hiroshima,広島県,11101,451,10287.0,146.0,17.0,217.0,513008.0,JP-34
Yamaguchi,山口県,3045,203,2773.0,69.0,3.0,0.0,108624.0,JP-35
Tokushima,徳島県,1636,15,1558.0,63.0,0.0,0.0,60870.0,JP-36
Kagawa,香川県,2058,79,1958.0,26.0,5.0,5.0,80638.0,JP-37
Ehime,愛媛県,2735,29,2631.0,75.0,4.0,0.0,89604.0,JP-38
Kochi,高知県,1637,153,1463.0,21.0,11.0,0.0,10493.0,JP-39
Fukuoka,福岡県,34832,2009,32295.0,488.0,47.0,40.0,780559.0,JP-40
Saga,佐賀県,2535,57,2491.0,23.0,1.0,36.0,52328.0,JP-41
Nagasaki,長崎県,3030,151,2811.0,68.0,1.0,0.0,116598.0,JP-42
Kumamoto,熊本県,6377,224,6045.0,108.0,13.0,0.0,80032.0,JP-43
Oita,大分県,3453,115,3280.0,58.0,3.0,0.0,155422.0,JP-44
Miyazaki,宮崎県,3051,34,2980.0,27.0,2.0,10.0,43572.0,JP-45
Kagoshima,鹿児島県,3546,222,3313.0,33.0,2.0,22.0,106607.0,JP-46
Okinawa,沖縄県,19102,2424,16528.0,156.0,86.0,6.0,230247.0,JP-47
Zenkoku,全国,766745,33943,718151.0,13903.0,,,,
