name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1282,61,1120.0,101.0,6,0.0,22533.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,1038.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1084.0
Miyagi,宮城県,99,7,91.0,1.0,0,0.0,4286.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1012.0
Yamagata,山形県,71,3,68.0,1.0,0,1.0,2618.0
Fukushima,福島県,82,0,82.0,0.0,0,0.0,7598.0
Ibaraki,茨城県,189,14,165.0,10.0,1,0.0,5685.0
Tochigi,栃木県,90,11,74.0,0.0,0,5.0,8652.0
Gunma,群馬県,155,3,133.0,19.0,0,0.0,5602.0
Saitama,埼玉県,1352,244,1041.0,67.0,3,0.0,42105.0
Chiba,千葉県,1062,110,906.0,46.0,0,0.0,19698.0
Tokyo,東京都,7272,968,5979.0,325.0,6,0.0,107242.0
Kanagawa,神奈川県,1653,147,1409.0,97.0,6,0.0,13894.0
Niigata,新潟県,86,1,83.0,0.0,0,2.0,5212.0
Toyama,富山県,230,3,205.0,22.0,0,0.0,4182.0
Ishikawa,石川県,300,6,267.0,27.0,1,0.0,2950.0
Fukui,福井県,122,0,114.0,8.0,0,0.0,3615.0
Yamanashi,山梨県,75,0,74.0,1.0,0,0.0,6095.0
Nagano,長野県,77,1,76.0,,0,0.0,3434.0
Gifu,岐阜県,162,7,148.0,7.0,2,0.0,5647.0
Shizuoka,静岡県,91,8,82.0,1.0,0,0.0,8458.0
Aichi,愛知県,528,8,481.0,34.0,0,5.0,13813.0
Mie,三重県,46,0,45.0,1.0,0,0.0,3009.0
Shiga,滋賀県,104,4,99.0,1.0,0,0.0,2626.0
Kyoto,京都府,415,41,356.0,18.0,0,0.0,11482.0
Osaka,大阪府,1915,79,1750.0,86.0,3,0.0,44724.0
Hyogo,兵庫県,720,15,660.0,45.0,0,0.0,16313.0
Nara,奈良県,102,10,90.0,2.0,0,0.0,4383.0
Wakayama,和歌山県,66,2,61.0,3.0,0,0.0,4106.0
Tottori,鳥取県,4,1,3.0,0.0,0,0.0,1922.0
Shimane,島根県,24,0,24.0,0.0,0,0.0,1278.0
Okayama,岡山県,28,2,26.0,,-,0.0,2026.0
Hiroshima,広島県,171,4,165.0,3.0,0,1.0,8128.0
Yamaguchi,山口県,37,0,37.0,0.0,0,0.0,2592.0
Tokushima,徳島県,9,4,4.0,1.0,0,0.0,1053.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2919.0
Ehime,愛媛県,82,0,77.0,5.0,0,0.0,2657.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,2006.0
Fukuoka,福岡県,898,49,816.0,33.0,3,0.0,17409.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1686.0
Nagasaki,長崎県,19,2,16.0,1.0,0,0.0,3645.0
Kumamoto,熊本県,49,0,46.0,3.0,0,0.0,4410.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5280.0
Miyazaki,宮崎県,18,1,17.0,0.0,0,0.0,1661.0
Kagoshima,鹿児島県,122,111,11.0,0.0,0,0.0,4841.0
Okinawa,沖縄県,145,2,139.0,7.0,0,0.0,3062.0
