name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,41169,1563,38377.0,1377.0,23.0,148.0,768222.0,JP-01
Aomori,青森県,2465,23,2411.0,31.0,0.0,0.0,49728.0,JP-02
Iwate,岩手県,1657,51,1560.0,46.0,2.0,0.0,83539.0,JP-03
Miyagi,宮城県,9099,59,8944.0,88.0,4.0,8.0,155241.0,JP-04
Akita,秋田県,804,43,741.0,20.0,1.0,0.0,14558.0,JP-05
Yamagata,山形県,2020,19,1954.0,47.0,2.0,0.0,64565.0,JP-06
Fukushima,福島県,4822,111,4550.0,161.0,4.0,0.0,275105.0,JP-07
Ibaraki,茨城県,10409,251,9996.0,162.0,6.0,0.0,33152.0,JP-08
Tochigi,栃木県,6902,194,6627.0,81.0,11.0,0.0,282500.0,JP-09
Gunma,群馬県,8017,52,7813.0,152.0,7.0,0.0,190917.0,JP-10
Saitama,埼玉県,46004,968,44207.0,829.0,18.0,0.0,953586.0,JP-11
Chiba,千葉県,39718,1010,38005.0,703.0,16.0,0.0,670639.0,JP-12
Tokyo,東京都,171507,3970,165319.0,2218.0,38.0,0.0,2480169.0,JP-13
Kanagawa,神奈川県,66375,1568,63865.0,942.0,36.0,0.0,1022092.0,JP-14
Niigata,新潟県,3394,48,3299.0,47.0,3.0,0.0,167593.0,JP-15
Toyama,富山県,2034,68,1929.0,37.0,2.0,0.0,72570.0,JP-16
Ishikawa,石川県,3927,49,3760.0,115.0,0.0,3.0,120480.0,JP-17
Fukui,福井県,1222,151,1037.0,34.0,0.0,0.0,65623.0,JP-18
Yamanashi,山梨県,2059,222,1816.0,21.0,0.0,0.0,54750.0,JP-19
Nagano,長野県,5012,72,4922.0,91.0,2.0,73.0,199773.0,JP-20
Gifu,岐阜県,9420,158,9077.0,185.0,7.0,0.0,266705.0,JP-21
Shizuoka,静岡県,9171,324,8697.0,150.0,4.0,0.0,396428.0,JP-22
Aichi,愛知県,50749,1344,48457.0,948.0,35.0,0.0,814830.0,JP-23
Mie,三重県,5239,101,5166.0,110.0,4.0,138.0,142045.0,JP-24
Shiga,滋賀県,5535,126,5319.0,90.0,6.0,0.0,149262.0,JP-25
Kyoto,京都府,16519,176,16093.0,240.0,14.0,10.0,279286.0,JP-26
Osaka,大阪府,102950,1441,98054.0,2640.0,171.0,815.0,2096279.0,JP-27
Hyogo,兵庫県,40796,284,39234.0,1279.0,26.0,1.0,500215.0,JP-28
Nara,奈良県,8244,164,7951.0,129.0,6.0,0.0,166297.0,JP-29
Wakayama,和歌山県,2671,17,2547.0,49.0,3.0,58.0,41602.0,JP-30
Tottori,鳥取県,466,2,455.0,2.0,0.0,7.0,82184.0,JP-31
Shimane,島根県,551,3,547.0,1.0,1.0,0.0,29812.0,JP-32
Okayama,岡山県,7584,72,7385.0,126.0,8.0,1.0,162012.0,JP-33
Hiroshima,広島県,11458,191,11058.0,171.0,13.0,38.0,545235.0,JP-34
Yamaguchi,山口県,3125,75,2973.0,77.0,1.0,0.0,119622.0,JP-35
Tokushima,徳島県,1654,11,1580.0,63.0,0.0,0.0,64046.0,JP-36
Kagawa,香川県,2091,29,2037.0,30.0,1.0,5.0,84674.0,JP-37
Ehime,愛媛県,2752,16,2661.0,75.0,3.0,0.0,95427.0,JP-38
Kochi,高知県,1777,90,1663.0,24.0,5.0,0.0,11140.0,JP-39
Fukuoka,福岡県,35376,588,34238.0,518.0,18.0,32.0,819725.0,JP-40
Saga,佐賀県,2553,17,2549.0,24.0,0.0,37.0,55922.0,JP-41
Nagasaki,長崎県,3139,72,2998.0,69.0,0.0,0.0,122713.0,JP-42
Kumamoto,熊本県,6464,85,6266.0,113.0,7.0,0.0,81632.0,JP-43
Oita,大分県,3491,41,3388.0,62.0,1.0,0.0,165938.0,JP-44
Miyazaki,宮崎県,3076,20,3019.0,27.0,0.0,10.0,44111.0,JP-45
Kagoshima,鹿児島県,3647,59,3586.0,38.0,1.0,36.0,110140.0,JP-46
Okinawa,沖縄県,20472,1351,18948.0,179.0,67.0,6.0,247247.0,JP-47
Zenkoku,全国,789586,17349,757078.0,14621.0,,,,
