name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1099,191,821.0,87.0,10,0.0,14714.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,867.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,695.0
Miyagi,宮城県,88,0,87.0,1.0,0,0.0,2979.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,940.0
Yamagata,山形県,69,3,66.0,0.0,1,0.0,2412.0
Fukushima,福島県,81,6,75.0,0.0,0,0.0,4661.0
Ibaraki,茨城県,168,5,153.0,10.0,0,0.0,4721.0
Tochigi,栃木県,66,14,53.0,0.0,0,0.0,4105.0
Gunma,群馬県,149,8,122.0,19.0,1,0.0,3746.0
Saitama,埼玉県,1005,47,909.0,49.0,4,0.0,22228.0
Chiba,千葉県,907,37,825.0,45.0,4,0.0,14929.0
Tokyo,東京都,5295,366,4623.0,306.0,27,0.0,15332.0
Kanagawa,神奈川県,1375,159,1130.0,86.0,21,0.0,10103.0
Niigata,新潟県,83,1,81.0,0.0,0,1.0,4262.0
Toyama,富山県,227,9,196.0,22.0,0,0.0,3431.0
Ishikawa,石川県,298,39,233.0,26.0,2,0.0,2746.0
Fukui,福井県,122,2,112.0,8.0,1,0.0,2717.0
Yamanashi,山梨県,65,4,60.0,1.0,0,0.0,4146.0
Nagano,長野県,76,5,71.0,,0,0.0,2766.0
Gifu,岐阜県,151,3,141.0,7.0,1,0.0,3729.0
Shizuoka,静岡県,76,2,73.0,1.0,0,0.0,3554.0
Aichi,愛知県,509,12,458.0,34.0,0,5.0,10284.0
Mie,三重県,45,0,44.0,1.0,0,0.0,2527.0
Shiga,滋賀県,100,7,92.0,1.0,1,0.0,1896.0
Kyoto,京都府,358,10,331.0,17.0,1,0.0,8257.0
Osaka,大阪府,1783,93,1602.0,84.0,15,4.0,31646.0
Hyogo,兵庫県,699,21,636.0,42.0,4,0.0,11293.0
Nara,奈良県,92,1,89.0,2.0,0,0.0,2898.0
Wakayama,和歌山県,63,0,60.0,3.0,0,0.0,3733.0
Tottori,鳥取県,3,0,3.0,0.0,0,0.0,1357.0
Shimane,島根県,24,1,23.0,0.0,1,0.0,1138.0
Okayama,岡山県,25,0,25.0,,-,0.0,1731.0
Hiroshima,広島県,167,6,158.0,3.0,0,0.0,7060.0
Yamaguchi,山口県,37,1,36.0,0.0,1,0.0,1782.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,752.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2225.0
Ehime,愛媛県,82,23,55.0,4.0,1,0.0,2316.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,1812.0
Fukuoka,福岡県,780,125,628.0,27.0,5,0.0,13239.0
Saga,佐賀県,47,0,45.0,0.0,0,2.0,1443.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,2814.0
Kumamoto,熊本県,48,1,44.0,3.0,0,0.0,3962.0
Oita,大分県,60,1,58.0,1.0,0,0.0,4081.0
Miyazaki,宮崎県,17,0,17.0,0.0,0,0.0,1402.0
Kagoshima,鹿児島県,10,0,10.0,0.0,0,0.0,1918.0
Okinawa,沖縄県,142,2,137.0,7.0,1,0.0,2880.0
