name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,4221,1094,3012.0,115.0,11.0,0.0,94853.0,
Aomori,青森県,274,59,210.0,5.0,2.0,0.0,6004.0,
Iwate,岩手県,30,5,26.0,0.0,0.0,1.0,5725.0,
Miyagi,宮城県,872,189,677.0,6.0,5.0,0.0,15374.0,
Akita,秋田県,68,7,60.0,0.0,1.0,1.0,2667.0,
Yamagata,山形県,89,7,81.0,1.0,0.0,0.0,6831.0,
Fukushima,福島県,418,38,374.0,6.0,3.0,0.0,33183.0,
Ibaraki,茨城県,834,64,752.0,18.0,1.0,0.0,14373.0,
Tochigi,栃木県,503,19,484.0,1.0,4.0,1.0,46544.0,
Gunma,群馬県,932,38,874.0,20.0,2.0,0.0,30881.0,
Saitama,埼玉県,6363,606,5644.0,113.0,8.0,0.0,199115.0,
Chiba,千葉県,5434,411,4940.0,83.0,6.0,0.0,137000.0,
Tokyo,東京都,33060,2135,30460.0,465.0,33.0,0.0,641107.0,
Kanagawa,神奈川県,9474,712,8584.0,178.0,20.0,0.0,214729.0,
Niigata,新潟県,200,18,182.0,0.0,0.0,0.0,18628.0,
Toyama,富山県,425,2,397.0,26.0,0.0,0.0,15366.0,
Ishikawa,石川県,824,17,758.0,49.0,0.0,0.0,18907.0,
Fukui,福井県,266,10,245.0,11.0,0.0,0.0,11730.0,
Yamanashi,山梨県,243,27,210.0,6.0,1.0,0.0,12161.0,
Nagano,長野県,387,44,342.0,6.0,0.0,5.0,24812.0,
Gifu,岐阜県,755,78,665.0,12.0,0.0,0.0,28212.0,
Shizuoka,静岡県,772,111,659.0,2.0,1.0,0.0,46257.0,
Aichi,愛知県,6869,756,6015.0,98.0,15.0,0.0,109029.0,
Mie,三重県,599,40,552.0,7.0,2.0,0.0,16342.0,
Shiga,滋賀県,625,73,543.0,9.0,0.0,0.0,14966.0,
Kyoto,京都府,2174,129,2015.0,30.0,1.0,0.0,55334.0,
Osaka,大阪府,14120,1278,12567.0,256.0,58.0,19.0,257164.0,
Hyogo,兵庫県,3538,269,3200.0,69.0,16.0,0.0,73509.0,
Nara,奈良県,754,103,640.0,11.0,0.0,0.0,26411.0,
Wakayama,和歌山県,291,16,266.0,4.0,2.0,5.0,10767.0,
Tottori,鳥取県,51,14,37.0,0.0,0.0,0.0,6013.0,
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6281.0,
Okayama,岡山県,341,118,185.0,6.0,2.0,32.0,11198.0,
Hiroshima,広島県,678,23,650.0,5.0,1.0,0.0,29061.0,
Yamaguchi,山口県,231,18,211.0,2.0,1.0,0.0,11960.0,
Tokushima,徳島県,170,6,155.0,9.0,0.0,0.0,7603.0,
Kagawa,香川県,107,5,100.0,2.0,0.0,0.0,14353.0,
Ehime,愛媛県,117,1,110.0,6.0,0.0,0.0,4468.0,
Kochi,高知県,144,0,140.0,4.0,0.0,0.0,3680.0,
Fukuoka,福岡県,5307,99,5104.0,104.0,4.0,0.0,173880.0,
Saga,佐賀県,274,18,257.0,1.0,0.0,2.0,7808.0,
Nagasaki,長崎県,249,4,241.0,3.0,0.0,1.0,23873.0,
Kumamoto,熊本県,860,51,788.0,9.0,1.0,12.0,21086.0,
Oita,大分県,161,2,156.0,3.0,0.0,0.0,22162.0,
Miyazaki,宮崎県,373,3,370.0,1.0,1.0,1.0,8828.0,
Kagoshima,鹿児島県,537,67,467.0,13.0,0.0,10.0,24022.0,
Okinawa,沖縄県,3561,264,3237.0,65.0,2.0,5.0,61958.0,
Zenkoku,全国,108716,9048,97783.0,1840.0,,,,
