name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1860,75,1679.0,106.0,2,0.0,48825.0
Aomori,青森県,35,2,32.0,1.0,0,0.0,2206.0
Iwate,岩手県,23,4,19.0,0.0,0,0.0,3610.0
Miyagi,宮城県,275,62,211.0,2.0,0,0.0,8697.0
Akita,秋田県,50,1,49.0,0.0,0,0.0,1855.0
Yamagata,山形県,78,2,76.0,1.0,1,1.0,3144.0
Fukushima,福島県,200,51,149.0,0.0,2,0.0,16678.0
Ibaraki,茨城県,606,58,534.0,14.0,3,0.0,11550.0
Tochigi,栃木県,328,19,302.0,1.0,2,6.0,25401.0
Gunma,群馬県,517,73,425.0,19.0,0,0.0,16854.0
Saitama,埼玉県,4227,295,3835.0,97.0,9,0.0,123181.0
Chiba,千葉県,3339,284,2989.0,66.0,8,0.0,65505.0
Tokyo,東京都,22631,2232,20019.0,380.0,24,0.0,377119.0
Kanagawa,神奈川県,5823,676,5021.0,126.0,32,0.0,128296.0
Niigata,新潟県,147,6,141.0,0.0,1,0.0,13774.0
Toyama,富山県,408,21,364.0,25.0,0,2.0,10832.0
Ishikawa,石川県,724,87,595.0,42.0,0,0.0,10349.0
Fukui,福井県,244,50,184.0,8.0,4,2.0,9155.0
Yamanashi,山梨県,179,10,164.0,5.0,1,0.0,9977.0
Nagano,長野県,296,26,272.0,1.0,1,3.0,17030.0
Gifu,岐阜県,574,19,545.0,10.0,2,0.0,19579.0
Shizuoka,静岡県,504,23,480.0,1.0,2,0.0,29710.0
Aichi,愛知県,4787,403,4310.0,74.0,17,0.0,61474.0
Mie,三重県,450,79,367.0,4.0,2,0.0,11057.0
Shiga,滋賀県,468,36,425.0,7.0,1,0.0,10406.0
Kyoto,京都府,1607,108,1474.0,25.0,2,0.0,35638.0
Osaka,大阪府,9444,807,8454.0,175.0,35,8.0,155589.0
Hyogo,兵庫県,2421,127,2240.0,54.0,7,0.0,48797.0
Nara,奈良県,544,29,507.0,8.0,2,0.0,18233.0
Wakayama,和歌山県,236,4,225.0,4.0,0,3.0,8875.0
Tottori,鳥取県,22,0,22.0,0.0,0,0.0,4615.0
Shimane,島根県,137,0,137.0,0.0,0,0.0,5172.0
Okayama,岡山県,146,1,145.0,,-,0.0,7511.0
Hiroshima,広島県,464,11,450.0,3.0,0,0.0,18642.0
Yamaguchi,山口県,194,42,151.0,1.0,1,0.0,7913.0
Tokushima,徳島県,146,46,89.0,8.0,3,3.0,6549.0
Kagawa,香川県,87,12,73.0,2.0,0,0.0,9222.0
Ehime,愛媛県,114,1,107.0,6.0,0,0.0,3921.0
Kochi,高知県,137,10,124.0,3.0,1,0.0,3286.0
Fukuoka,福岡県,4893,578,4238.0,77.0,16,0.0,43896.0
Saga,佐賀県,244,6,238.0,0.0,0,0.0,5470.0
Nagasaki,長崎県,234,9,219.0,3.0,0,3.0,16260.0
Kumamoto,熊本県,564,35,509.0,8.0,0,12.0,12740.0
Oita,大分県,158,15,141.0,2.0,0,0.0,14312.0
Miyazaki,宮崎県,339,10,329.0,1.0,0,1.0,8279.0
Kagoshima,鹿児島県,372,17,343.0,11.0,1,1.0,17075.0
Okinawa,沖縄県,2269,222,2010.0,41.0,8,4.0,31139.0
Zenkoku,全国,73545,6684,65412.0,1422.0,,,
