name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1849,74,1670.0,105.0,2,0.0,48361.0
Aomori,青森県,35,2,32.0,1.0,0,0.0,2189.0
Iwate,岩手県,23,4,19.0,0.0,0,0.0,3554.0
Miyagi,宮城県,267,56,209.0,2.0,0,0.0,8569.0
Akita,秋田県,50,1,49.0,0.0,0,0.0,1850.0
Yamagata,山形県,78,2,76.0,1.0,1,1.0,3138.0
Fukushima,福島県,191,52,139.0,0.0,2,0.0,16451.0
Ibaraki,茨城県,593,49,530.0,14.0,3,0.0,11520.0
Tochigi,栃木県,323,21,300.0,1.0,1,1.0,25197.0
Gunma,群馬県,502,73,410.0,19.0,0,0.0,16368.0
Saitama,埼玉県,4202,317,3788.0,97.0,9,0.0,122293.0
Chiba,千葉県,3309,289,2954.0,66.0,8,0.0,63768.0
Tokyo,東京都,22444,2253,19812.0,379.0,23,0.0,372223.0
Kanagawa,神奈川県,5741,627,4988.0,126.0,27,0.0,127408.0
Niigata,新潟県,147,7,140.0,0.0,1,0.0,13684.0
Toyama,富山県,407,24,360.0,25.0,0,2.0,10487.0
Ishikawa,石川県,722,104,577.0,41.0,0,0.0,10201.0
Fukui,福井県,244,50,184.0,8.0,4,2.0,9099.0
Yamanashi,山梨県,178,10,163.0,5.0,1,0.0,9927.0
Nagano,長野県,295,29,271.0,1.0,0,6.0,16893.0
Gifu,岐阜県,569,17,542.0,10.0,2,0.0,19425.0
Shizuoka,静岡県,503,29,473.0,1.0,2,0.0,29325.0
Aichi,愛知県,4751,421,4256.0,74.0,17,0.0,60763.0
Mie,三重県,445,77,364.0,4.0,2,0.0,10957.0
Shiga,滋賀県,467,39,421.0,7.0,1,0.0,10321.0
Kyoto,京都府,1600,131,1444.0,25.0,3,0.0,35400.0
Osaka,大阪府,9324,783,8361.0,172.0,40,8.0,153772.0
Hyogo,兵庫県,2400,123,2223.0,54.0,9,0.0,48403.0
Nara,奈良県,542,29,505.0,8.0,2,0.0,18123.0
Wakayama,和歌山県,235,3,225.0,4.0,0,3.0,8858.0
Tottori,鳥取県,22,0,22.0,0.0,0,0.0,4606.0
Shimane,島根県,137,0,137.0,0.0,0,0.0,5145.0
Okayama,岡山県,146,1,145.0,,-,0.0,7511.0
Hiroshima,広島県,464,12,449.0,3.0,0,0.0,18590.0
Yamaguchi,山口県,193,42,150.0,1.0,1,0.0,7640.0
Tokushima,徳島県,146,47,88.0,6.0,3,5.0,6513.0
Kagawa,香川県,86,11,73.0,2.0,0,0.0,9006.0
Ehime,愛媛県,114,1,107.0,6.0,0,0.0,3909.0
Kochi,高知県,134,7,124.0,3.0,1,0.0,3255.0
Fukuoka,福岡県,4869,601,4194.0,74.0,16,0.0,43555.0
Saga,佐賀県,243,6,237.0,0.0,0,0.0,5421.0
Nagasaki,長崎県,234,13,217.0,3.0,0,1.0,16081.0
Kumamoto,熊本県,557,35,506.0,8.0,0,8.0,12621.0
Oita,大分県,158,16,140.0,2.0,0,0.0,14122.0
Miyazaki,宮崎県,339,11,328.0,1.0,0,1.0,8267.0
Kagoshima,鹿児島県,372,25,335.0,11.0,1,1.0,17011.0
Okinawa,沖縄県,2259,237,1985.0,41.0,9,4.0,31139.0
Zenkoku,全国,72909,6761,64722.0,1411.0,,,
