name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1727,136,1488.0,103.0,2,0.0,40741.0
Aomori,青森県,33,0,32.0,1.0,0,0.0,1949.0
Iwate,岩手県,12,6,7.0,0.0,0,1.0,2729.0
Miyagi,宮城県,192,6,184.0,2.0,0,0.0,7541.0
Akita,秋田県,48,5,41.0,0.0,0,2.0,1709.0
Yamagata,山形県,77,1,76.0,1.0,1,1.0,3084.0
Fukushima,福島県,139,41,98.0,0.0,0,0.0,13536.0
Ibaraki,茨城県,524,74,438.0,12.0,2,0.0,10251.0
Tochigi,栃木県,294,20,270.0,1.0,4,3.0,20806.0
Gunma,群馬県,408,113,260.0,19.0,0,16.0,12998.0
Saitama,埼玉県,3681,569,3026.0,86.0,11,0.0,100824.0
Chiba,千葉県,2877,431,2385.0,61.0,7,0.0,51765.0
Tokyo,東京都,19846,2797,16693.0,356.0,31,0.0,301182.0
Kanagawa,神奈川県,4601,570,3916.0,115.0,22,0.0,107183.0
Niigata,新潟県,139,11,128.0,0.0,0,0.0,12094.0
Toyama,富山県,357,67,272.0,23.0,2,5.0,7295.0
Ishikawa,石川県,592,155,406.0,31.0,2,0.0,7217.0
Fukui,福井県,177,24,145.0,8.0,0,0.0,6771.0
Yamanashi,山梨県,169,34,134.0,1.0,0,0.0,9301.0
Nagano,長野県,194,48,150.0,,1,4.0,12806.0
Gifu,岐阜県,549,42,498.0,9.0,5,0.0,17312.0
Shizuoka,静岡県,453,57,395.0,1.0,2,0.0,22806.0
Aichi,愛知県,4273,886,3329.0,58.0,21,0.0,48872.0
Mie,三重県,353,86,262.0,2.0,2,3.0,9271.0
Shiga,滋賀県,423,99,320.0,4.0,3,0.0,8342.0
Kyoto,京都府,1343,219,1102.0,22.0,2,0.0,28882.0
Osaka,大阪府,8139,1554,6443.0,136.0,68,6.0,125959.0
Hyogo,兵庫県,2159,232,1878.0,49.0,15,0.0,41591.0
Nara,奈良県,502,108,389.0,5.0,2,0.0,12972.0
Wakayama,和歌山県,228,18,203.0,4.0,0,3.0,8409.0
Tottori,鳥取県,22,3,19.0,0.0,0,0.0,4502.0
Shimane,島根県,137,60,77.0,0.0,0,0.0,4681.0
Okayama,岡山県,142,16,110.0,,-,16.0,5880.0
Hiroshima,広島県,452,22,427.0,3.0,0,0.0,17150.0
Yamaguchi,山口県,135,58,77.0,0.0,1,0.0,5962.0
Tokushima,徳島県,119,61,44.0,2.0,0,12.0,5107.0
Kagawa,香川県,74,10,63.0,1.0,0,0.0,7369.0
Ehime,愛媛県,114,8,100.0,6.0,0,0.0,3726.0
Kochi,高知県,118,19,96.0,3.0,1,0.0,2804.0
Fukuoka,福岡県,4222,866,3303.0,53.0,16,0.0,38625.0
Saga,佐賀県,227,36,192.0,0.0,0,1.0,4663.0
Nagasaki,長崎県,205,22,36.0,3.0,1,144.0,13119.0
Kumamoto,熊本県,482,81,391.0,7.0,0,3.0,10563.0
Oita,大分県,143,40,102.0,1.0,0,0.0,11368.0
Miyazaki,宮崎県,325,74,251.0,1.0,0,1.0,7800.0
Kagoshima,鹿児島県,349,55,274.0,10.0,2,10.0,14714.0
Okinawa,沖縄県,1977,466,1490.0,25.0,12,0.0,23690.0
Zenkoku,全国,63752,10306,52020.0,1225.0,,,
