name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,9457,2172,7061.0,224.0,26.0,0.0,160918.0
Aomori,青森県,321,42,273.0,6.0,2.0,0.0,7043.0
Iwate,岩手県,213,68,141.0,4.0,3.0,0.0,9972.0
Miyagi,宮城県,1251,134,1107.0,10.0,5.0,0.0,19428.0
Akita,秋田県,90,7,82.0,1.0,0.0,0.0,3689.0
Yamagata,山形県,152,29,122.0,1.0,1.0,0.0,7773.0
Fukushima,福島県,515,54,453.0,8.0,5.0,0.0,41257.0
Ibaraki,茨城県,1777,426,1328.0,23.0,17.0,0.0,17334.0
Tochigi,栃木県,719,148,571.0,2.0,9.0,2.0,56302.0
Gunma,群馬県,1341,255,1064.0,22.0,4.0,0.0,38912.0
Saitama,埼玉県,8992,1470,7370.0,152.0,29.0,0.0,243953.0
Chiba,千葉県,7314,808,6416.0,90.0,14.0,0.0,171116.0
Tokyo,東京都,42793,4240,38044.0,509.0,53.0,0.0,792109.0
Kanagawa,神奈川県,13314,1227,11880.0,207.0,65.0,0.0,265968.0
Niigata,新潟県,350,80,270.0,0.0,0.0,0.0,23018.0
Toyama,富山県,461,18,417.0,26.0,0.0,0.0,17786.0
Ishikawa,石川県,864,23,791.0,50.0,0.0,0.0,23036.0
Fukui,福井県,321,21,289.0,11.0,1.0,0.0,15547.0
Yamanashi,山梨県,381,61,311.0,9.0,0.0,0.0,13645.0
Nagano,長野県,774,94,653.0,6.0,1.0,21.0,33056.0
Gifu,岐阜県,1195,232,949.0,14.0,2.0,0.0,42775.0
Shizuoka,静岡県,1827,570,1243.0,14.0,10.0,0.0,61478.0
Aichi,愛知県,10723,1802,8798.0,123.0,27.0,0.0,143080.0
Mie,三重県,927,189,729.0,9.0,4.0,0.0,22079.0
Shiga,滋賀県,808,70,727.0,11.0,1.0,0.0,28886.0
Kyoto,京都府,2736,217,2480.0,39.0,7.0,0.0,68469.0
Osaka,大阪府,21798,4457,16976.0,346.0,139.0,19.0,343630.0
Hyogo,兵庫県,6040,748,5202.0,90.0,36.0,0.0,101093.0
Nara,奈良県,1264,243,1008.0,13.0,6.0,0.0,35104.0
Wakayama,和歌山県,485,74,394.0,6.0,6.0,11.0,13881.0
Tottori,鳥取県,61,8,52.0,0.0,0.0,1.0,17971.0
Shimane,島根県,152,7,145.0,0.0,1.0,0.0,7158.0
Okayama,岡山県,634,140,468.0,11.0,5.0,15.0,20802.0
Hiroshima,広島県,943,162,772.0,6.0,6.0,3.0,35884.0
Yamaguchi,山口県,406,59,341.0,2.0,3.0,4.0,19028.0
Tokushima,徳島県,184,6,168.0,9.0,1.0,1.0,7871.0
Kagawa,香川県,155,28,125.0,2.0,1.0,0.0,17876.0
Ehime,愛媛県,339,126,206.0,6.0,5.0,1.0,8264.0
Kochi,高知県,196,43,146.0,4.0,0.0,3.0,3919.0
Fukuoka,福岡県,5977,368,5500.0,109.0,10.0,0.0,208176.0
Saga,佐賀県,333,41,293.0,2.0,0.0,3.0,10295.0
Nagasaki,長崎県,273,16,257.0,3.0,0.0,3.0,27929.0
Kumamoto,熊本県,1063,71,954.0,13.0,7.0,25.0,24757.0
Oita,大分県,360,127,230.0,3.0,1.0,0.0,29579.0
Miyazaki,宮崎県,534,91,443.0,1.0,1.0,1.0,10314.0
Kagoshima,鹿児島県,637,35,602.0,13.0,1.0,13.0,28192.0
Okinawa,沖縄県,4494,432,3995.0,72.0,5.0,5.0,75018.0
Zenkoku,全国,155944,21739,131846.0,2282.0,,,
