name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,983,394,519.0,70.0,18,0.0,9690.0
Aomori,青森県,27,6,21.0,0.0,0,0.0,784.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,457.0
Miyagi,宮城県,88,5,82.0,1.0,0,0.0,2428.0
Akita,秋田県,16,1,15.0,0.0,0,0.0,899.0
Yamagata,山形県,69,11,58.0,0.0,2,0.0,2525.0
Fukushima,福島県,81,23,58.0,0.0,2,0.0,2802.0
Ibaraki,茨城県,168,61,98.0,9.0,2,17.0,4145.0
Tochigi,栃木県,57,18,39.0,0.0,5,0.0,2642.0
Gunma,群馬県,147,47,82.0,18.0,1,0.0,3188.0
Saitama,埼玉県,977,241,691.0,45.0,8,0.0,14908.0
Chiba,千葉県,888,244,604.0,40.0,13,0.0,11966.0
Tokyo,東京都,5027,1583,3232.0,212.0,54,0.0,13799.0
Kanagawa,神奈川県,1236,366,808.0,62.0,34,0.0,2604.0
Niigata,新潟県,82,31,51.0,0.0,0,1.0,3605.0
Toyama,富山県,224,80,126.0,18.0,2,0.0,2915.0
Ishikawa,石川県,284,105,159.0,20.0,3,0.0,2426.0
Fukui,福井県,122,16,98.0,8.0,2,0.0,2207.0
Yamanashi,山梨県,57,6,51.0,0.0,1,0.0,3162.0
Nagano,長野県,76,25,51.0,,2,0.0,2285.0
Gifu,岐阜県,150,11,132.0,7.0,1,0.0,2990.0
Shizuoka,静岡県,73,11,61.0,1.0,2,0.0,3237.0
Aichi,愛知県,501,79,388.0,34.0,4,4.0,8773.0
Mie,三重県,45,8,36.0,1.0,0,0.0,2219.0
Shiga,滋賀県,97,19,77.0,1.0,1,0.0,1529.0
Kyoto,京都府,357,67,277.0,13.0,1,0.0,6032.0
Osaka,大阪府,1765,474,1228.0,63.0,43,12.0,18416.0
Hyogo,兵庫県,697,121,539.0,37.0,18,0.0,9653.0
Nara,奈良県,90,14,74.0,2.0,0,0.0,2383.0
Wakayama,和歌山県,63,8,52.0,3.0,0,0.0,3450.0
Tottori,鳥取県,3,2,1.0,0.0,0,0.0,1213.0
Shimane,島根県,24,9,15.0,0.0,1,0.0,957.0
Okayama,岡山県,25,4,21.0,,-,0.0,1466.0
Hiroshima,広島県,165,56,107.0,2.0,1,0.0,6250.0
Yamaguchi,山口県,37,4,33.0,0.0,1,0.0,1585.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,635.0
Kagawa,香川県,28,2,26.0,0.0,0,0.0,1907.0
Ehime,愛媛県,68,25,40.0,3.0,0,0.0,1393.0
Kochi,高知県,74,5,66.0,3.0,0,0.0,1624.0
Fukuoka,福岡県,657,122,510.0,25.0,10,1.0,12119.0
Saga,佐賀県,46,19,27.0,0.0,0,2.0,1285.0
Nagasaki,長崎県,17,1,15.0,1.0,0,0.0,2477.0
Kumamoto,熊本県,48,14,31.0,3.0,1,0.0,3623.0
Oita,大分県,60,4,55.0,1.0,0,1.0,3590.0
Miyazaki,宮崎県,17,5,12.0,0.0,0,0.0,1278.0
Kagoshima,鹿児島県,10,3,7.0,0.0,0,0.0,1536.0
Okinawa,沖縄県,142,21,115.0,6.0,4,0.0,2643.0
Zenkoku,全国,15873,4371,10792.0,710.0,,,
