name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,979,409,502.0,68.0,19,0.0,9406.0,
Aomori,青森県,27,6,21.0,0.0,0,0.0,776.0,
Iwate,岩手県,0,0,0.0,0.0,0,0.0,439.0,
Miyagi,宮城県,88,6,81.0,1.0,0,0.0,2371.0,
Akita,秋田県,16,1,15.0,0.0,0,0.0,898.0,
Yamagata,山形県,69,11,58.0,0.0,2,0.0,2514.0,
Fukushima,福島県,81,24,57.0,0.0,2,0.0,2708.0,
Ibaraki,茨城県,168,65,94.0,9.0,2,18.0,4060.0,
Tochigi,栃木県,57,19,38.0,0.0,5,1.0,2642.0,
Gunma,群馬県,147,53,76.0,18.0,2,0.0,3152.0,
Saitama,埼玉県,973,255,674.0,44.0,9,0.0,14266.0,
Chiba,千葉県,888,278,570.0,40.0,11,0.0,16804.0,
Tokyo,東京都,4997,1755,3039.0,203.0,52,0.0,13712.0,
Kanagawa,神奈川県,1203,376,768.0,59.0,34,0.0,2992.0,
Niigata,新潟県,82,31,51.0,0.0,0,1.0,3570.0,
Toyama,富山県,222,84,122.0,16.0,2,0.0,2891.0,
Ishikawa,石川県,284,113,152.0,19.0,3,0.0,2390.0,
Fukui,福井県,122,16,98.0,8.0,2,0.0,2178.0,
Yamanashi,山梨県,57,6,51.0,0.0,1,0.0,3108.0,
Nagano,長野県,76,25,51.0,,2,0.0,2247.0,
Gifu,岐阜県,150,13,131.0,6.0,1,0.0,3578.0,
Shizuoka,静岡県,73,12,60.0,1.0,2,0.0,3206.0,
Aichi,愛知県,496,85,377.0,34.0,4,0.0,8492.0,
Mie,三重県,45,10,34.0,1.0,0,0.0,2163.0,
Shiga,滋賀県,97,20,76.0,1.0,1,0.0,1490.0,
Kyoto,京都府,356,74,269.0,13.0,3,0.0,5961.0,
Osaka,大阪府,1750,512,1176.0,62.0,45,2.0,17885.0,
Hyogo,兵庫県,694,138,521.0,35.0,21,0.0,9483.0,
Nara,奈良県,90,18,70.0,2.0,0,0.0,2383.0,
Wakayama,和歌山県,63,10,50.0,3.0,0,0.0,3424.0,
Tottori,鳥取県,3,2,1.0,0.0,0,0.0,1198.0,
Shimane,島根県,24,10,14.0,0.0,1,0.0,944.0,
Okayama,岡山県,25,4,21.0,,-,0.0,1434.0,
Hiroshima,広島県,165,71,92.0,2.0,1,0.0,6181.0,
Yamaguchi,山口県,37,4,33.0,0.0,1,0.0,1557.0,
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,635.0,
Kagawa,香川県,28,6,22.0,0.0,0,0.0,1894.0,
Ehime,愛媛県,51,9,39.0,3.0,0,0.0,1305.0,
Kochi,高知県,74,5,66.0,3.0,0,0.0,1604.0,
Fukuoka,福岡県,656,138,494.0,24.0,11,1.0,11967.0,
Saga,佐賀県,46,19,27.0,0.0,0,2.0,1281.0,
Nagasaki,長崎県,17,1,15.0,1.0,0,0.0,2430.0,
Kumamoto,熊本県,48,20,25.0,3.0,2,0.0,3592.0,
Oita,大分県,60,4,55.0,1.0,0,0.0,3590.0,
Miyazaki,宮崎県,17,5,12.0,0.0,0,0.0,1268.0,
Kagoshima,鹿児島県,11,3,8.0,0.0,0,0.0,1516.0,
Okinawa,沖縄県,142,25,111.0,6.0,4,0.0,2608.0,
Zenkoku,全国,15759,4751,10321.0,687.0,,,,
