name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,49186,3518,44043.0,1430.0,15.0,195.0,910202.0,JP-01
Aomori,青森県,3129,365,2732.0,32.0,0.0,0.0,61045.0,JP-02
Iwate,岩手県,2386,315,2023.0,48.0,1.0,0.0,99236.0,JP-03
Miyagi,宮城県,11432,1241,10016.0,92.0,12.0,83.0,183261.0,JP-04
Akita,秋田県,1174,127,1026.0,21.0,3.0,0.0,18445.0,JP-05
Yamagata,山形県,2528,288,2193.0,47.0,7.0,0.0,75521.0,JP-06
Fukushima,福島県,7177,1033,5982.0,162.0,13.0,0.0,335383.0,JP-07
Ibaraki,茨城県,15964,2188,13601.0,175.0,29.0,0.0,35770.0,JP-08
Tochigi,栃木県,10216,1719,8403.0,94.0,18.0,0.0,367216.0,JP-09
Gunma,群馬県,10802,1491,9156.0,155.0,20.0,0.0,229987.0,JP-10
Saitama,埼玉県,74669,20587,53224.0,858.0,113.0,0.0,1175904.0,JP-11
Chiba,千葉県,62578,9748,52076.0,754.0,70.0,0.0,851088.0,JP-12
Tokyo,東京都,274837,40906,231599.0,2332.0,245.0,0.0,3005674.0,JP-13
Kanagawa,神奈川県,108497,14582,92894.0,1021.0,191.0,0.0,1269861.0,JP-14
Niigata,新潟県,5085,908,4123.0,54.0,5.0,0.0,212809.0,JP-15
Toyama,富山県,2889,490,2361.0,38.0,6.0,0.0,88265.0,JP-16
Ishikawa,石川県,6189,763,5296.0,120.0,10.0,10.0,147701.0,JP-17
Fukui,福井県,1983,229,1718.0,36.0,2.0,0.0,87300.0,JP-18
Yamanashi,山梨県,3057,477,2560.0,22.0,2.0,2.0,80996.0,JP-19
Nagano,長野県,6136,554,5509.0,94.0,3.0,21.0,241613.0,JP-20
Gifu,岐阜県,10773,774,9810.0,189.0,4.0,0.0,311513.0,JP-21
Shizuoka,静岡県,13692,2468,11066.0,158.0,14.0,0.0,483975.0,JP-22
Aichi,愛知県,58961,4392,53553.0,1016.0,26.0,0.0,964765.0,JP-23
Mie,三重県,6927,1037,5940.0,116.0,12.0,166.0,170386.0,JP-24
Shiga,滋賀県,7498,1180,6223.0,95.0,4.0,0.0,183482.0,JP-25
Kyoto,京都府,22170,3116,18427.0,249.0,73.0,378.0,333346.0,JP-26
Osaka,大阪府,130683,13151,113516.0,2742.0,431.0,1274.0,2647766.0,JP-27
Hyogo,兵庫県,49730,3992,44415.0,1323.0,40.0,0.0,588824.0,JP-28
Nara,奈良県,10339,971,9234.0,134.0,14.0,0.0,197848.0,JP-29
Wakayama,和歌山県,3424,238,3057.0,50.0,13.0,79.0,48672.0,JP-30
Tottori,鳥取県,1078,320,742.0,3.0,0.0,13.0,108754.0,JP-31
Shimane,島根県,903,115,786.0,2.0,1.0,0.0,38671.0,JP-32
Okayama,岡山県,9806,863,8233.0,127.0,7.0,583.0,197807.0,JP-33
Hiroshima,広島県,13441,788,12259.0,180.0,8.0,214.0,621567.0,JP-34
Yamaguchi,山口県,3730,365,3285.0,80.0,2.0,0.0,136504.0,JP-35
Tokushima,徳島県,1923,98,1762.0,63.0,1.0,0.0,76778.0,JP-36
Kagawa,香川県,2936,536,2370.0,32.0,7.0,2.0,101028.0,JP-37
Ehime,愛媛県,3528,524,2927.0,77.0,5.0,0.0,114510.0,JP-38
Kochi,高知県,2288,144,2114.0,30.0,4.0,0.0,67267.0,JP-39
Fukuoka,福岡県,49120,7616,40069.0,548.0,24.0,887.0,991143.0,JP-40
Saga,佐賀県,3399,405,2858.0,26.0,0.0,110.0,71496.0,JP-41
Nagasaki,長崎県,4094,522,3505.0,69.0,1.0,2.0,144705.0,JP-42
Kumamoto,熊本県,8751,1192,7438.0,121.0,8.0,0.0,93246.0,JP-43
Oita,大分県,4336,530,3742.0,64.0,1.0,0.0,199905.0,JP-44
Miyazaki,宮崎県,3706,391,3289.0,27.0,1.0,1.0,50655.0,JP-45
Kagoshima,鹿児島県,5153,840,4149.0,42.0,0.0,122.0,128178.0,JP-46
Okinawa,沖縄県,32248,5529,26334.0,245.0,97.0,140.0,309884.0,JP-47
Zenkoku,全国,1124551,153626,951638.0,15393.0,,,,
