name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,2181,148,1926.0,107.0,0,0.0,59856.0,
Aomori,青森県,37,2,34.0,1.0,0,0.0,2504.0,
Iwate,岩手県,24,1,23.0,0.0,0,0.0,4388.0,
Miyagi,宮城県,428,49,377.0,2.0,1,0.0,10907.0,
Akita,秋田県,58,5,53.0,0.0,0,0.0,2163.0,
Yamagata,山形県,78,1,77.0,1.0,0,1.0,5203.0,
Fukushima,福島県,269,43,222.0,4.0,3,0.0,21225.0,
Ibaraki,茨城県,677,44,616.0,17.0,4,0.0,12688.0,
Tochigi,栃木県,438,33,406.0,1.0,0,2.0,32269.0,
Gunma,群馬県,728,42,667.0,19.0,3,0.0,23096.0,
Saitama,埼玉県,4820,332,4386.0,102.0,6,0.0,147205.0,
Chiba,千葉県,4069,316,3681.0,72.0,10,0.0,97864.0,
Tokyo,東京都,26550,1985,24152.0,413.0,25,0.0,477472.0,
Kanagawa,神奈川県,7147,515,6489.0,143.0,20,0.0,159977.0,
Niigata,新潟県,170,4,166.0,0.0,0,0.0,15712.0,
Toyama,富山県,422,11,385.0,26.0,1,0.0,12744.0,
Ishikawa,石川県,778,30,701.0,47.0,0,0.0,13544.0,
Fukui,福井県,244,0,231.0,11.0,0,2.0,9880.0,
Yamanashi,山梨県,194,21,173.0,6.0,1,6.0,10833.0,
Nagano,長野県,313,11,307.0,1.0,0,6.0,19422.0,
Gifu,岐阜県,630,19,601.0,10.0,2,0.0,23291.0,
Shizuoka,静岡県,558,32,524.0,2.0,2,0.0,35440.0,
Aichi,愛知県,5437,317,5034.0,86.0,12,0.0,79389.0,
Mie,三重県,530,62,461.0,7.0,2,0.0,13430.0,
Shiga,滋賀県,506,21,477.0,8.0,0,0.0,12183.0,
Kyoto,京都府,1787,71,1690.0,26.0,2,0.0,44223.0,
Osaka,大阪府,10840,477,10136.0,219.0,23,8.0,191163.0,
Hyogo,兵庫県,2797,126,2612.0,59.0,8,0.0,58357.0,
Nara,奈良県,581,22,550.0,9.0,0,0.0,21281.0,
Wakayama,和歌山県,242,3,232.0,4.0,0,3.0,9377.0,
Tottori,鳥取県,36,5,31.0,0.0,0,0.0,5500.0,
Shimane,島根県,140,0,140.0,0.0,0,0.0,5829.0,
Okayama,岡山県,161,8,149.0,,-,4.0,8654.0,
Hiroshima,広島県,604,105,494.0,3.0,1,2.0,21380.0,
Yamaguchi,山口県,201,6,193.0,2.0,1,0.0,10143.0,
Tokushima,徳島県,149,6,131.0,9.0,0,3.0,7008.0,
Kagawa,香川県,93,3,88.0,2.0,0,0.0,11002.0,
Ehime,愛媛県,115,1,108.0,6.0,0,0.0,4131.0,
Kochi,高知県,138,0,134.0,4.0,0,0.0,3511.0,
Fukuoka,福岡県,5057,75,4883.0,99.0,6,0.0,136678.0,
Saga,佐賀県,246,1,247.0,0.0,0,2.0,6166.0,
Nagasaki,長崎県,238,1,233.0,3.0,0,1.0,18993.0,
Kumamoto,熊本県,626,31,560.0,8.0,0,27.0,16830.0,
Oita,大分県,158,2,154.0,2.0,0,0.0,17325.0,
Miyazaki,宮崎県,344,1,343.0,1.0,0,1.0,8631.0,
Kagoshima,鹿児島県,435,25,403.0,12.0,0,5.0,19588.0,
Okinawa,沖縄県,2607,245,2319.0,47.0,7,4.0,41088.0,
Zenkoku,全国,84881,5258,77999.0,1601.0,,,,
