name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,60519,180,58838.0,1469.0,0.0,32.0,1125945.0,JP-01
Aomori,青森県,5847,149,5660.0,38.0,2.0,0.0,90464.0,JP-02
Iwate,岩手県,3486,3,3430.0,53.0,0.0,0.0,123111.0,JP-03
Miyagi,宮城県,16249,25,16104.0,117.0,1.0,3.0,243071.0,JP-04
Akita,秋田県,1893,7,1859.0,27.0,0.0,0.0,26739.0,JP-05
Yamagata,山形県,3524,18,3450.0,56.0,0.0,0.0,99862.0,JP-06
Fukushima,福島県,9470,15,9280.0,175.0,2.0,0.0,415203.0,JP-07
Ibaraki,茨城県,24337,110,24010.0,217.0,8.0,0.0,40366.0,JP-08
Tochigi,栃木県,15404,81,15207.0,116.0,2.0,0.0,487105.0,JP-09
Gunma,群馬県,16682,61,16447.0,174.0,3.0,0.0,300465.0,JP-10
Saitama,埼玉県,115371,470,113880.0,1021.0,28.0,0.0,1473758.0,JP-11
Chiba,千葉県,100142,350,98764.0,1011.0,20.0,17.0,1084144.0,JP-12
Tokyo,東京都,377036,1085,372882.0,3069.0,40.0,0.0,3704025.0,JP-13
Kanagawa,神奈川県,168586,568,166728.0,1290.0,23.0,0.0,1620940.0,JP-14
Niigata,新潟県,7963,53,7849.0,61.0,1.0,0.0,290113.0,JP-15
Toyama,富山県,4843,33,4759.0,51.0,1.0,0.0,116474.0,JP-16
Ishikawa,石川県,7928,36,7741.0,129.0,0.0,22.0,196557.0,JP-17
Fukui,福井県,3097,25,3035.0,37.0,0.0,0.0,117795.0,JP-18
Yamanashi,山梨県,5141,5,5108.0,29.0,0.0,1.0,111974.0,JP-19
Nagano,長野県,8822,49,8731.0,96.0,0.0,54.0,321482.0,JP-20
Gifu,岐阜県,18998,168,18818.0,216.0,3.0,204.0,414526.0,JP-21
Shizuoka,静岡県,26701,40,26401.0,209.0,1.0,51.0,628816.0,JP-22
Aichi,愛知県,105964,447,104365.0,1152.0,9.0,0.0,1326645.0,JP-23
Mie,三重県,14727,89,14797.0,163.0,2.0,322.0,263303.0,JP-24
Shiga,滋賀県,12337,51,12184.0,102.0,1.0,0.0,259270.0,JP-25
Kyoto,京都府,35766,206,35262.0,289.0,9.0,9.0,426204.0,JP-26
Osaka,大阪府,201541,1436,195471.0,3018.0,154.0,1616.0,3539805.0,JP-27
Hyogo,兵庫県,78054,480,76182.0,1392.0,13.0,0.0,756671.0,JP-28
Nara,奈良県,15802,113,15540.0,149.0,3.0,0.0,252776.0,JP-29
Wakayama,和歌山県,5283,11,5106.0,62.0,1.0,104.0,65608.0,JP-30
Tottori,鳥取県,1658,11,1617.0,5.0,0.0,25.0,149043.0,JP-31
Shimane,島根県,1637,10,1622.0,5.0,0.0,0.0,55806.0,JP-32
Okayama,岡山県,15205,79,14937.0,136.0,1.0,53.0,266922.0,JP-33
Hiroshima,広島県,21854,121,21534.0,199.0,3.0,0.0,905700.0,JP-34
Yamaguchi,山口県,5670,61,5517.0,92.0,0.0,0.0,189336.0,JP-35
Tokushima,徳島県,3279,10,3204.0,65.0,0.0,0.0,104910.0,JP-36
Kagawa,香川県,4695,12,4645.0,38.0,1.0,0.0,130157.0,JP-37
Ehime,愛媛県,5294,85,5127.0,82.0,1.0,0.0,153433.0,JP-38
Kochi,高知県,4126,14,4081.0,31.0,2.0,0.0,99109.0,JP-39
Fukuoka,福岡県,74255,388,73224.0,619.0,13.0,24.0,1265772.0,JP-40
Saga,佐賀県,5805,32,5797.0,29.0,1.0,53.0,105012.0,JP-41
Nagasaki,長崎県,6056,45,5938.0,73.0,0.0,0.0,181484.0,JP-42
Kumamoto,熊本県,14337,40,14161.0,136.0,4.0,0.0,123147.0,JP-43
Oita,大分県,8177,42,8051.0,84.0,1.0,0.0,267862.0,JP-44
Miyazaki,宮崎県,6146,11,6075.0,41.0,0.0,19.0,72928.0,JP-45
Kagoshima,鹿児島県,9088,27,9057.0,65.0,0.0,61.0,168575.0,JP-46
Okinawa,沖縄県,49980,250,49336.0,356.0,3.0,38.0,398976.0,JP-47
Zenkoku,全国,1708775,7602,1681811.0,18044.0,,,,
